s = 32: (0, 198, 45, 26, 59, 14, 62, 92, 71, 27, 47, 0)
s = 33: (0, 219, 81, 30, 43, 16, 77, 63, 65, 29, 58, 0)
s = 34: (0, 91, 45, 23, 55, 17, 77, 52, 87, 36, 50, 0)
s = 35: (0, 182, 67, 35, 45, 14, 62, 47, 98, 34, 105, 0)
s = 36: (0, 89, 89, 42, 59, 18, 82, 38, 107, 32, 71, 0)
s = 37: (0, 145, 83, 16, 43, 15, 69, 54, 98, 37, 88, 0)
s = 38: (0, 201, 54, 16, 36, 13, 124, 84, 65, 24, 76, 0)
s = 39: (0, 194, 96, 24, 43, 16, 57, 53, 98, 19, 111, 0)
s = 40: (0, 226, 56, 19, 74, 12, 79, 66, 92, 31, 76, 0)
s = 41: (0, 83, 67, 21, 51, 18, 115, 38, 130, 21, 79, 0)
s = 42: (0, 153, 43, 30, 41, 12, 121, 48, 78, 34, 48, 0)
s = 43: (0, 112, 65, 23, 68, 12, 91, 51, 69, 24, 58, 0)
s = 44: (0, 143, 45, 33, 76, 19, 78, 67, 80, 34, 69, 0)
s = 45: (0, 117, 64, 37, 45, 17, 94, 48, 85, 31, 96, 0)
s = 46: (0, 138, 81, 32, 28, 18, 91, 50, 61, 27, 51, 0)
s = 47: (0, 214, 60, 23, 52, 12, 111, 58, 65, 39, 64, 0)
s = 48: (0, 136, 63, 33, 37, 15, 90, 52, 75, 32, 50, 0)
s = 49: (0, 156, 115, 31, 55, 24, 56, 55, 74, 34, 86, 0)
s = 50: (0, 198, 55, 24, 54, 17, 72, 64, 76, 33, 84, 0)
s = 51: (0, 154, 102, 18, 79, 18, 70, 42, 88, 23, 65, 0)
s = 52: (0, 147, 98, 21, 103, 22, 68, 46, 83, 31, 74, 0)
s = 53: (0, 94, 64, 19, 67, 24, 74, 80, 62, 43, 66, 0)
s = 54: (0, 207, 36, 21, 69, 13, 74, 88, 87, 43, 62, 0)
s = 55: (0, 89, 52, 41, 41, 32, 69, 59, 79, 46, 64, 0)
s = 56: (0, 117, 68, 22, 40, 10, 116, 49, 78, 18, 83, 0)
s = 57: (0, 166, 91, 28, 66, 27, 96, 56, 64, 28, 86, 0)
s = 58: (0, 101, 68, 35, 59, 21, 79, 64, 54, 27, 67, 0)
s = 59: (0, 202, 55, 20, 68, 23, 86, 69, 90, 34, 64, 0)
s = 60: (0, 180, 110, 46, 34, 13, 68, 86, 81, 33, 74, 0)
s = 61: (0, 151, 95, 23, 31, 15, 52, 56, 55, 33, 106, 0)
s = 62: (0, 118, 54, 27, 57, 16, 59, 39, 108, 36, 64, 0)
s = 63: (0, 149, 74, 41, 50, 12, 73, 54, 71, 30, 87, 0)
s = 64: (0, 122, 89, 29, 65, 13, 54, 35, 110, 23, 68, 0)
s = 65: (0, 218, 89, 23, 67, 20, 81, 36, 56, 22, 63, 0)
s = 66: (0, 88, 45, 37, 64, 29, 63, 37, 102, 22, 82, 0)
s = 67: (0, 86, 101, 24, 58, 14, 67, 47, 72, 32, 111, 0)
s = 68: (0, 94, 61, 27, 60, 14, 66, 52, 99, 37, 65, 0)
s = 69: (0, 130, 69, 25, 43, 16, 84, 85, 154, 20, 93, 0)
s = 70: (0, 138, 48, 23, 77, 15, 99, 42, 56, 38, 66, 0)
s = 71: (0, 135, 53, 20, 38, 11, 94, 68, 108, 34, 67, 0)
s = 72: (0, 110, 97, 32, 42, 19, 124, 54, 87, 31, 86, 0)
s = 73: (0, 140, 91, 30, 70, 13, 51, 42, 75, 28, 109, 0)
s = 74: (0, 90, 64, 27, 55, 16, 93, 33, 96, 41, 95, 0)
s = 75: (0, 99, 49, 26, 80, 14, 67, 60, 71, 33, 84, 0)
s = 76: (0, 120, 64, 28, 64, 20, 68, 52, 98, 34, 131, 0)
s = 77: (0, 132, 52, 25, 34, 27, 100, 37, 72, 33, 72, 0)
s = 78: (0, 190, 92, 22, 58, 17, 70, 55, 85, 21, 139, 0)
s = 79: (0, 158, 43, 22, 32, 20, 75, 52, 57, 19, 77, 0)
s = 80: (0, 96, 107, 16, 54, 26, 93, 39, 65, 25, 69, 0)
s = 81: (0, 109, 71, 44, 38, 21, 147, 74, 59, 41, 80, 0)
s = 82: (0, 146, 75, 32, 61, 17, 103, 86, 67, 45, 68, 0)
s = 83: (0, 162, 46, 19, 88, 10, 56, 75, 113, 20, 66, 0)
s = 84: (0, 127, 82, 33, 27, 15, 125, 61, 54, 49, 77, 0)
s = 85: (0, 95, 57, 31, 56, 20, 116, 36, 63, 49, 75, 0)
s = 86: (0, 156, 52, 35, 37, 12, 131, 44, 69, 37, 60, 0)
s = 87: (0, 131, 97, 29, 73, 15, 67, 75, 98, 28, 48, 0)
s = 88: (0, 149, 70, 30, 65, 15, 120, 53, 52, 18, 73, 0)
s = 89: (0, 188, 92, 42, 69, 14, 107, 67, 99, 31, 46, 0)
s = 90: (0, 199, 56, 18, 50, 24, 63, 65, 82, 31, 129, 0)
s = 91: (0, 131, 44, 25, 60, 20, 68, 72, 107, 43, 51, 0)
s = 92: (0, 138, 100, 20, 32, 24, 75, 41, 61, 37, 78, 0)
s = 93: (0, 197, 62, 37, 83, 26, 112, 50, 82, 31, 91, 0)
s = 94: (0, 194, 96, 37, 70, 26, 141, 50, 111, 21, 81, 0)
s = 95: (0, 151, 47, 20, 45, 15, 58, 65, 94, 30, 57, 0)
s = 96: (0, 130, 75, 27, 39, 10, 155, 56, 89, 41, 114, 0)
s = 97: (0, 145, 50, 35, 51, 16, 95, 73, 102, 25, 98, 0)
s = 98: (0, 116, 38, 28, 61, 13, 63, 88, 121, 34, 94, 0)
s = 99: (0, 212, 56, 28, 59, 13, 77, 66, 110, 23, 98, 0)
s = 100: (0, 99, 59, 22, 49, 18, 124, 46, 119, 49, 118, 0)
s = 101: (0, 164, 94, 19, 67, 14, 58, 73, 59, 17, 52, 0)
s = 102: (0, 114, 85, 20, 47, 13, 107, 41, 79, 16, 88, 0)
s = 103: (0, 86, 91, 36, 70, 13, 94, 78, 112, 34, 95, 0)
s = 104: (0, 98, 48, 21, 52, 18, 82, 61, 124, 21, 105, 0)
s = 105: (0, 177, 90, 17, 36, 17, 73, 40, 102, 49, 60, 0)
s = 106: (0, 117, 66, 32, 82, 15, 86, 41, 98, 21, 68, 0)
s = 107: (0, 100, 65, 21, 59, 15, 64, 46, 59, 29, 73, 0)
s = 108: (0, 178, 74, 22, 39, 14, 52, 44, 106, 27, 57, 0)
s = 109: (0, 95, 63, 27, 74, 24, 135, 58, 94, 42, 89, 0)
s = 110: (0, 169, 57, 22, 68, 11, 97, 46, 55, 31, 78, 0)
s = 111: (0, 149, 42, 29, 44, 17, 124, 81, 69, 21, 91, 0)
s = 112: (0, 91, 44, 16, 80, 12, 96, 44, 91, 22, 72, 0)
s = 113: (0, 87, 84, 30, 56, 14, 105, 37, 77, 38, 64, 0)
s = 114: (0, 180, 58, 21, 44, 17, 86, 42, 66, 27, 62, 0)
s = 115: (0, 176, 66, 25, 53, 17, 111, 56, 55, 21, 95, 0)
s = 116: (0, 122, 64, 28, 53, 13, 134, 57, 104, 29, 51, 0)
s = 117: (0, 128, 57, 20, 39, 18, 148, 81, 79, 27, 54, 0)
s = 118: (0, 117, 45, 34, 53, 25, 122, 66, 121, 43, 92, 0)
s = 119: (0, 136, 61, 25, 61, 16, 93, 34, 92, 31, 48, 0)
s = 120: (0, 127, 68, 21, 47, 17, 115, 42, 104, 32, 93, 0)
s = 121: (0, 98, 56, 18, 46, 20, 50, 65, 92, 34, 55, 0)
s = 122: (0, 74, 65, 24, 55, 19, 95, 59, 55, 30, 93, 0)
s = 123: (0, 149, 61, 31, 66, 15, 73, 83, 114, 19, 64, 0)
s = 124: (0, 160, 99, 20, 69, 13, 82, 49, 65, 22, 106, 0)
s = 125: (0, 109, 65, 32, 69, 11, 78, 46, 79, 45, 52, 0)
s = 126: (0, 99, 57, 21, 70, 19, 96, 52, 91, 37, 117, 0)
s = 127: (0, 132, 53, 20, 40, 17, 96, 47, 86, 22, 75, 0)
s = 128: (0, 97, 81, 24, 54, 14, 118, 62, 120, 28, 63, 0)
s = 129: (0, 103, 52, 26, 38, 20, 67, 46, 107, 36, 72, 0)
s = 130: (0, 164, 75, 27, 49, 19, 82, 58, 72, 20, 61, 0)
s = 131: (0, 186, 78, 31, 39, 11, 77, 42, 99, 48, 53, 0)
s = 132: (0, 184, 46, 33, 56, 13, 85, 48, 122, 28, 45, 0)
s = 133: (0, 187, 94, 39, 51, 17, 77, 73, 94, 32, 120, 0)
s = 134: (0, 131, 87, 19, 58, 19, 96, 69, 54, 22, 104, 0)
s = 135: (0, 98, 60, 29, 56, 26, 71, 54, 70, 44, 58, 0)
s = 136: (0, 144, 41, 21, 70, 14, 67, 104, 47, 35, 80, 0)
s = 137: (0, 139, 42, 21, 31, 14, 70, 37, 125, 22, 48, 0)
s = 138: (0, 206, 75, 22, 42, 16, 113, 83, 85, 36, 54, 0)
s = 139: (0, 259, 86, 27, 70, 11, 70, 73, 54, 19, 101, 0)
s = 140: (0, 116, 40, 15, 40, 23, 95, 47, 109, 37, 54, 0)
s = 141: (0, 140, 86, 20, 55, 29, 77, 72, 156, 37, 116, 0)
s = 142: (0, 155, 54, 32, 66, 18, 114, 73, 68, 41, 69, 0)
s = 143: (0, 150, 59, 21, 37, 23, 60, 32, 83, 32, 58, 0)
s = 144: (0, 212, 60, 31, 63, 23, 87, 67, 80, 23, 81, 0)
s = 145: (0, 240, 48, 28, 52, 20, 55, 40, 128, 32, 52, 0)
s = 146: (0, 116, 57, 19, 72, 23, 98, 68, 46, 36, 81, 0)
s = 147: (0, 124, 91, 40, 73, 12, 121, 57, 75, 35, 82, 0)
s = 148: (0, 161, 46, 20, 29, 22, 74, 101, 92, 36, 80, 0)
s = 149: (0, 139, 81, 24, 86, 16, 47, 44, 68, 24, 96, 0)
s = 150: (0, 131, 58, 27, 48, 16, 67, 35, 71, 37, 85, 0)
s = 151: (0, 103, 69, 31, 32, 19, 128, 40, 123, 40, 91, 0)
s = 152: (0, 241, 51, 39, 34, 18, 66, 47, 89, 21, 84, 0)
s = 153: (0, 175, 41, 41, 37, 15, 94, 61, 56, 19, 111, 0)
s = 154: (0, 151, 78, 31, 51, 13, 93, 47, 70, 26, 58, 0)
s = 155: (0, 177, 43, 22, 64, 16, 91, 41, 67, 40, 77, 0)
s = 156: (0, 106, 73, 22, 50, 19, 86, 66, 52, 33, 59, 0)
s = 157: (0, 127, 66, 27, 66, 10, 54, 61, 56, 22, 102, 0)
s = 158: (0, 154, 54, 22, 59, 24, 81, 55, 46, 26, 96, 0)
s = 159: (0, 144, 43, 27, 56, 14, 131, 70, 101, 31, 66, 0)
s = 160: (0, 125, 97, 21, 31, 20, 60, 53, 74, 35, 52, 0)
s = 161: (0, 187, 78, 38, 69, 16, 81, 57, 89, 32, 56, 0)
s = 162: (0, 106, 46, 25, 71, 25, 116, 48, 78, 36, 57, 0)
s = 163: (0, 128, 49, 33, 45, 17, 103, 88, 67, 30, 61, 0)
s = 164: (0, 125, 46, 23, 58, 21, 89, 64, 69, 24, 76, 0)
s = 165: (0, 175, 55, 29, 54, 17, 136, 103, 73, 33, 65, 0)
s = 166: (0, 105, 66, 37, 70, 15, 60, 72, 90, 29, 110, 0)
s = 167: (0, 102, 79, 22, 85, 12, 66, 61, 106, 43, 48, 0)
s = 168: (0, 197, 51, 17, 71, 15, 101, 38, 122, 46, 74, 0)
s = 169: (0, 83, 50, 35, 57, 20, 97, 52, 79, 20, 99, 0)
s = 170: (0, 108, 79, 22, 58, 12, 55, 60, 98, 35, 52, 0)
s = 171: (0, 87, 70, 32, 47, 13, 52, 78, 71, 24, 71, 0)
s = 172: (0, 121, 68, 36, 46, 17, 73, 56, 99, 39, 61, 0)
s = 173: (0, 173, 66, 40, 33, 27, 87, 86, 119, 27, 99, 0)
s = 174: (0, 87, 39, 28, 57, 26, 94, 63, 90, 20, 75, 0)
s = 175: (0, 225, 107, 40, 62, 23, 98, 103, 125, 20, 91, 0)
s = 176: (0, 145, 57, 21, 56, 10, 75, 69, 83, 18, 151, 0)
s = 177: (0, 149, 55, 23, 40, 11, 68, 69, 110, 24, 75, 0)
s = 178: (0, 84, 55, 28, 80, 12, 135, 52, 54, 51, 75, 0)
s = 179: (0, 208, 60, 23, 51, 18, 143, 45, 109, 18, 70, 0)
s = 180: (0, 143, 51, 26, 46, 20, 88, 83, 140, 34, 118, 0)
s = 181: (0, 128, 56, 34, 50, 11, 88, 44, 69, 44, 115, 0)
s = 182: (0, 135, 110, 40, 30, 11, 78, 99, 64, 21, 128, 0)
s = 183: (0, 116, 82, 27, 47, 15, 71, 54, 116, 37, 69, 0)
s = 184: (0, 103, 60, 25, 64, 17, 84, 49, 76, 19, 104, 0)
s = 185: (0, 83, 37, 33, 32, 15, 65, 63, 69, 33, 92, 0)
s = 186: (0, 170, 60, 31, 46, 16, 134, 43, 106, 34, 65, 0)
s = 187: (0, 130, 45, 24, 43, 14, 72, 48, 57, 39, 88, 0)
s = 188: (0, 173, 58, 22, 40, 14, 61, 86, 67, 40, 66, 0)
s = 189: (0, 198, 49, 27, 59, 13, 53, 53, 132, 38, 63, 0)
s = 190: (0, 77, 94, 26, 30, 13, 100, 42, 77, 29, 58, 0)
s = 191: (0, 125, 47, 27, 37, 14, 130, 78, 80, 22, 86, 0)
s = 192: (0, 118, 88, 29, 42, 29, 85, 74, 45, 23, 91, 0)
s = 193: (0, 135, 77, 23, 57, 17, 95, 105, 67, 24, 53, 0)
s = 194: (0, 182, 55, 25, 35, 16, 66, 66, 78, 20, 85, 0)
s = 195: (0, 121, 99, 25, 39, 15, 117, 41, 73, 29, 51, 0)
s = 196: (0, 108, 63, 42, 77, 17, 83, 74, 84, 29, 99, 0)
s = 197: (0, 212, 53, 27, 53, 19, 101, 60, 72, 24, 71, 0)
s = 198: (0, 96, 69, 20, 75, 18, 99, 56, 68, 34, 137, 0)
s = 199: (0, 188, 64, 42, 33, 16, 119, 59, 92, 35, 65, 0)
s = 200: (0, 163, 54, 22, 45, 21, 80, 63, 68, 39, 74, 0)
------------------------------------------------------------------------
RESOURCE k = 2
s = 1: (0, 78, 16, 9, 11, 3, 52, 57, 38, 26, 81, 0)
s = 2: (0, 48, 20, 13, 14, 6, 52, 36, 19, 25, 52, 0)
s = 3: (0, 69, 31, 13, 11, 4, 36, 39, 32, 30, 42, 0)
s = 4: (0, 61, 46, 13, 20, 5, 35, 26, 22, 34, 49, 0)
s = 5: (0, 40, 26, 14, 9, 4, 34, 43, 26, 23, 37, 0)
s = 6: (0, 49, 25, 17, 9, 5, 56, 33, 22, 47, 55, 0)
s = 7: (0, 70, 23, 8, 15, 4, 34, 41, 47, 30, 68, 0)
s = 8: (0, 54, 18, 10, 17, 6, 49, 47, 32, 25, 63, 0)
s = 9: (0, 133, 25, 15, 12, 4, 30, 27, 44, 35, 61, 0)
s = 10: (0, 85, 15, 18, 7, 5, 51, 40, 36, 28, 41, 0)
s = 11: (0, 75, 28, 12, 14, 4, 33, 64, 25, 18, 49, 0)
s = 12: (0, 66, 34, 9, 15, 5, 59, 43, 31, 26, 43, 0)
s = 13: (0, 74, 16, 13, 18, 7, 46, 47, 45, 31, 53, 0)
s = 14: (0, 54, 30, 17, 16, 3, 32, 65, 52, 36, 45, 0)
s = 15: (0, 80, 27, 9, 8, 5, 56, 54, 28, 30, 55, 0)
s = 16: (0, 50, 30, 8, 9, 3, 32, 41, 24, 28, 81, 0)
s = 17: (0, 56, 17, 14, 8, 3, 32, 59, 32, 29, 69, 0)
s = 18: (0, 56, 30, 10, 12, 4, 67, 32, 35, 20, 51, 0)
s = 19: (0, 73, 18, 17, 15, 4, 34, 42, 34, 32, 64, 0)
s = 20: (0, 67, 37, 14, 8, 6, 34, 26, 24, 18, 49, 0)
s = 21: (0, 116, 39, 20, 9, 5, 65, 26, 32, 23, 67, 0)
s = 22: (0, 44, 19, 19, 19, 5, 40, 63, 28, 32, 66, 0)
s = 23: (0, 51, 24, 7, 11, 4, 45, 34, 28, 25, 38, 0)
s = 24: (0, 69, 23, 19, 10, 4, 50, 30, 30, 40, 65, 0)
s = 25: (0, 98, 25, 13, 12, 4, 43, 65, 34, 38, 39, 0)
s = 26: (0, 69, 30, 8, 12, 6, 52, 58, 34, 17, 57, 0)
s = 27: (0, 58, 20, 10, 7, 5, 47, 40, 23, 25, 81, 0)
s = 28: (0, 50, 17, 20, 15, 6, 65, 24, 26, 34, 99, 0)
s = 29: (0, 87, 21, 21, 9, 3, 46, 32, 28, 30, 43, 0)
s = 30: (0, 64, 23, 11, 10, 5, 52, 25, 38, 40, 55, 0)
s = 31: (0, 65, 24, 8, 10, 6, 56, 43, 41, 36, 39, 0)
s = 32: (0, 99, 17, 12, 14, 4, 33, 65, 25, 24, 33, 0)
s = 33: (0, 110, 31, 13, 10, 4, 41, 44, 23, 26, 40, 0)
s = 34: (0, 46, 17, 11, 13, 4, 41, 37, 31, 32, 35, 0)
s = 35: (0, 91, 25, 16, 11, 4, 33, 33, 35, 30, 73, 0)
s = 36: (0, 45, 34, 19, 14, 5, 43, 27, 38, 29, 49, 0)
s = 37: (0, 73, 31, 7, 10, 4, 37, 38, 35, 33, 61, 0)
s = 38: (0, 101, 20, 7, 9, 3, 66, 59, 23, 21, 53, 0)
s = 39: (0, 97, 36, 11, 10, 4, 30, 37, 35, 17, 77, 0)
s = 40: (0, 113, 21, 9, 18, 3, 42, 47, 33, 28, 53, 0)
s = 41: (0, 42, 25, 9, 12, 5, 61, 27, 46, 19, 55, 0)
s = 42: (0, 77, 17, 13, 10, 3, 64, 34, 28, 31, 33, 0)
s = 43: (0, 56, 25, 10, 16, 3, 48, 36, 25, 22, 40, 0)
s = 44: (0, 72, 17, 15, 18, 5, 41, 47, 29, 31, 48, 0)
s = 45: (0, 59, 24, 17, 11, 4, 50, 34, 30, 28, 67, 0)
s = 46: (0, 69, 31, 15, 7, 5, 48, 35, 22, 24, 35, 0)
s = 47: (0, 107, 23, 10, 13, 3, 59, 41, 23, 35, 45, 0)
s = 48: (0, 68, 24, 15, 9, 4, 48, 37, 27, 29, 35, 0)
s = 49: (0, 78, 43, 14, 13, 6, 30, 39, 26, 30, 59, 0)
s = 50: (0, 99, 21, 11, 13, 4, 38, 45, 27, 30, 58, 0)
s = 51: (0, 77, 38, 8, 19, 5, 37, 30, 32, 21, 45, 0)
s = 52: (0, 74, 37, 10, 25, 6, 36, 32, 30, 28, 52, 0)
s = 53: (0, 47, 24, 9, 16, 6, 39, 56, 22, 39, 46, 0)
s = 54: (0, 104, 14, 10, 17, 3, 39, 62, 31, 39, 43, 0)
s = 55: (0, 45, 20, 19, 10, 8, 37, 41, 28, 41, 45, 0)
s = 56: (0, 59, 26, 10, 10, 3, 62, 34, 28, 17, 57, 0)
s = 57: (0, 83, 34, 13, 16, 7, 51, 40, 23, 25, 60, 0)
s = 58: (0, 51, 26, 16, 14, 5, 42, 45, 19, 24, 46, 0)
s = 59: (0, 101, 21, 9, 16, 6, 46, 48, 32, 30, 45, 0)
s = 60: (0, 90, 41, 21, 8, 3, 36, 61, 29, 29, 51, 0)
s = 61: (0, 76, 36, 10, 8, 4, 28, 39, 20, 30, 74, 0)
s = 62: (0, 59, 21, 12, 14, 4, 31, 27, 38, 32, 44, 0)
s = 63: (0, 75, 28, 18, 12, 3, 39, 38, 25, 27, 60, 0)
s = 64: (0, 61, 34, 13, 16, 3, 29, 25, 39, 21, 47, 0)
s = 65: (0, 109, 34, 10, 16, 5, 43, 25, 20, 19, 44, 0)
s = 66: (0, 44, 17, 17, 15, 7, 34, 26, 36, 20, 57, 0)
s = 67: (0, 43, 38, 11, 14, 4, 35, 33, 26, 28, 77, 0)
s = 68: (0, 47, 23, 12, 14, 4, 35, 36, 35, 33, 45, 0)
s = 69: (0, 65, 26, 11, 10, 4, 45, 60, 55, 18, 64, 0)
s = 70: (0, 69, 18, 11, 18, 4, 53, 29, 20, 34, 46, 0)
s = 71: (0, 68, 20, 9, 9, 3, 50, 48, 38, 31, 47, 0)
s = 72: (0, 55, 37, 14, 10, 5, 66, 38, 31, 28, 60, 0)
s = 73: (0, 70, 34, 14, 17, 4, 27, 30, 27, 26, 76, 0)
s = 74: (0, 45, 24, 12, 13, 4, 49, 24, 34, 37, 66, 0)
s = 75: (0, 50, 19, 12, 19, 4, 35, 42, 25, 30, 58, 0)
s = 76: (0, 60, 24, 13, 15, 5, 36, 37, 35, 30, 91, 0)
s = 77: (0, 66, 20, 11, 8, 7, 53, 26, 26, 29, 50, 0)
s = 78: (0, 95, 35, 10, 14, 4, 37, 39, 30, 19, 96, 0)
s = 79: (0, 79, 17, 10, 8, 5, 40, 36, 21, 17, 53, 0)
s = 80: (0, 48, 41, 7, 13, 7, 49, 28, 23, 22, 48, 0)
s = 81: (0, 55, 27, 20, 9, 5, 78, 52, 21, 37, 56, 0)
s = 82: (0, 73, 28, 15, 15, 4, 55, 60, 24, 41, 47, 0)
s = 83: (0, 81, 18, 9, 21, 3, 30, 53, 40, 18, 46, 0)
s = 84: (0, 64, 31, 15, 7, 4, 66, 43, 19, 44, 54, 0)
s = 85: (0, 48, 22, 14, 14, 5, 61, 25, 22, 44, 52, 0)
s = 86: (0, 78, 20, 16, 9, 3, 69, 31, 25, 33, 42, 0)
s = 87: (0, 66, 37, 13, 18, 4, 36, 53, 35, 25, 34, 0)
s = 88: (0, 75, 27, 13, 16, 4, 64, 37, 19, 16, 51, 0)
s = 89: (0, 94, 35, 19, 17, 4, 57, 47, 35, 28, 32, 0)
s = 90: (0, 100, 21, 8, 12, 6, 34, 45, 29, 28, 89, 0)
s = 91: (0, 66, 17, 11, 15, 5, 36, 51, 38, 39, 35, 0)
s = 92: (0, 69, 38, 9, 8, 6, 40, 29, 22, 34, 54, 0)
s = 93: (0, 99, 24, 17, 20, 7, 59, 35, 29, 28, 63, 0)
s = 94: (0, 97, 36, 17, 17, 7, 75, 35, 40, 19, 56, 0)
s = 95: (0, 76, 18, 9, 11, 4, 31, 46, 34, 27, 40, 0)
s = 96: (0, 65, 29, 12, 10, 3, 82, 39, 32, 37, 79, 0)
s = 97: (0, 73, 19, 16, 12, 4, 51, 51, 36, 22, 68, 0)
s = 98: (0, 58, 15, 13, 15, 3, 34, 62, 43, 31, 65, 0)
s = 99: (0, 106, 21, 13, 14, 3, 41, 47, 39, 21, 68, 0)
s = 100: (0, 50, 22, 10, 12, 5, 66, 32, 42, 44, 82, 0)
s = 101: (0, 82, 36, 9, 16, 4, 31, 51, 21, 16, 36, 0)
s = 102: (0, 57, 32, 9, 11, 4, 57, 29, 28, 15, 61, 0)
s = 103: (0, 43, 35, 16, 17, 3, 50, 55, 40, 31, 66, 0)
s = 104: (0, 49, 18, 9, 13, 5, 44, 43, 44, 19, 73, 0)
s = 105: (0, 89, 34, 8, 9, 4, 39, 28, 36, 44, 42, 0)
s = 106: (0, 59, 25, 14, 20, 4, 46, 29, 35, 19, 47, 0)
s = 107: (0, 50, 25, 10, 14, 4, 34, 32, 21, 26, 50, 0)
s = 108: (0, 89, 28, 10, 10, 4, 28, 31, 38, 24, 40, 0)
s = 109: (0, 48, 24, 12, 18, 6, 72, 41, 34, 38, 62, 0)
s = 110: (0, 85, 22, 10, 16, 3, 52, 33, 20, 28, 54, 0)
