s = 63: (0, 32, 28, 8, 31, 38, 11, 7, 28, 28, 16, 0)
s = 64: (0, 27, 58, 7, 18, 29, 11, 9, 26, 13, 11, 0)
s = 65: (0, 62, 67, 6, 22, 28, 11, 14, 29, 18, 27, 0)
s = 66: (0, 48, 57, 7, 23, 30, 16, 12, 32, 16, 27, 0)
s = 67: (0, 35, 70, 9, 35, 18, 14, 11, 29, 18, 14, 0)
s = 68: (0, 36, 38, 7, 38, 23, 20, 12, 25, 24, 29, 0)
s = 69: (0, 34, 34, 11, 24, 22, 17, 11, 33, 20, 17, 0)
s = 70: (0, 52, 44, 12, 22, 34, 23, 10, 18, 20, 14, 0)
s = 71: (0, 52, 34, 7, 25, 37, 13, 9, 26, 22, 10, 0)
s = 72: (0, 31, 48, 6, 22, 31, 13, 11, 19, 21, 13, 0)
s = 73: (0, 33, 72, 5, 18, 27, 24, 11, 22, 20, 21, 0)
s = 74: (0, 56, 72, 9, 25, 23, 12, 8, 26, 18, 14, 0)
s = 75: (0, 42, 44, 8, 37, 28, 12, 8, 33, 12, 21, 0)
s = 76: (0, 28, 47, 7, 22, 29, 13, 9, 27, 14, 18, 0)
s = 77: (0, 35, 36, 10, 26, 17, 12, 14, 44, 19, 24, 0)
s = 78: (0, 39, 47, 8, 16, 51, 12, 8, 18, 18, 19, 0)
s = 79: (0, 53, 45, 9, 20, 29, 12, 10, 39, 21, 11, 0)
s = 80: (0, 42, 77, 7, 48, 19, 15, 15, 34, 17, 12, 0)
s = 81: (0, 29, 32, 8, 25, 32, 10, 10, 27, 21, 14, 0)
s = 82: (0, 31, 38, 8, 19, 23, 17, 9, 41, 26, 19, 0)
s = 83: (0, 51, 61, 6, 36, 35, 13, 9, 30, 34, 16, 0)
s = 84: (0, 58, 46, 7, 20, 39, 17, 6, 15, 24, 11, 0)
s = 85: (0, 25, 42, 6, 27, 24, 17, 8, 31, 15, 17, 0)
s = 86: (0, 28, 66, 8, 39, 22, 15, 15, 22, 12, 25, 0)
s = 87: (0, 50, 34, 10, 26, 21, 15, 13, 34, 22, 22, 0)
s = 88: (0, 38, 39, 6, 39, 50, 9, 8, 20, 23, 20, 0)
s = 89: (0, 53, 67, 10, 27, 37, 13, 14, 15, 13, 13, 0)
s = 90: (0, 67, 44, 11, 28, 40, 18, 9, 19, 16, 24, 0)
s = 91: (0, 44, 43, 9, 28, 39, 22, 11, 27, 21, 20, 0)
s = 92: (0, 54, 47, 10, 27, 48, 14, 11, 26, 17, 15, 0)
s = 93: (0, 52, 48, 8, 33, 42, 18, 10, 26, 14, 29, 0)
s = 94: (0, 46, 36, 10, 35, 32, 17, 14, 26, 16, 21, 0)
s = 95: (0, 37, 48, 7, 30, 28, 25, 10, 33, 19, 27, 0)
s = 96: (0, 47, 59, 12, 36, 53, 16, 8, 27, 18, 16, 0)
s = 97: (0, 42, 38, 9, 28, 27, 9, 9, 23, 32, 18, 0)
s = 98: (0, 27, 46, 12, 38, 45, 21, 11, 21, 26, 23, 0)
s = 99: (0, 77, 53, 10, 31, 26, 16, 11, 25, 19, 17, 0)
s = 100: (0, 39, 38, 13, 27, 54, 22, 12, 28, 19, 11, 0)
s = 101: (0, 50, 35, 9, 29, 43, 14, 12, 24, 37, 14, 0)
s = 102: (0, 27, 51, 9, 33, 51, 25, 10, 24, 20, 11, 0)
s = 103: (0, 45, 53, 10, 44, 29, 12, 11, 31, 19, 15, 0)
s = 104: (0, 41, 37, 6, 15, 43, 12, 9, 21, 21, 12, 0)
s = 105: (0, 48, 41, 6, 47, 53, 14, 12, 26, 24, 14, 0)
s = 106: (0, 50, 42, 10, 20, 30, 17, 7, 25, 15, 9, 0)
s = 107: (0, 34, 62, 12, 21, 25, 15, 14, 16, 24, 12, 0)
s = 108: (0, 46, 47, 8, 31, 37, 21, 12, 32, 16, 15, 0)
s = 109: (0, 47, 35, 7, 23, 19, 13, 11, 23, 17, 14, 0)
s = 110: (0, 23, 29, 9, 39, 24, 12, 10, 21, 23, 17, 0)
s = 111: (0, 23, 24, 13, 40, 22, 13, 11, 31, 19, 13, 0)
s = 112: (0, 24, 62, 14, 23, 26, 23, 8, 26, 21, 11, 0)
s = 113: (0, 29, 63, 6, 23, 39, 10, 9, 22, 20, 15, 0)
s = 114: (0, 38, 54, 13, 35, 26, 18, 10, 17, 19, 12, 0)
s = 115: (0, 50, 52, 8, 20, 26, 17, 14, 18, 19, 15, 0)
s = 116: (0, 47, 57, 6, 16, 31, 22, 6, 30, 13, 18, 0)
s = 117: (0, 59, 75, 7, 35, 36, 12, 10, 35, 26, 17, 0)
s = 118: (0, 53, 38, 9, 19, 20, 16, 12, 21, 19, 20, 0)
s = 119: (0, 49, 32, 12, 38, 40, 19, 7, 24, 18, 12, 0)
s = 120: (0, 49, 46, 7, 28, 27, 12, 10, 23, 21, 17, 0)
s = 121: (0, 28, 44, 8, 35, 41, 16, 12, 18, 22, 17, 0)
s = 122: (0, 70, 26, 8, 20, 37, 16, 11, 23, 32, 22, 0)
s = 123: (0, 30, 53, 6, 35, 27, 14, 17, 24, 17, 21, 0)
s = 124: (0, 32, 37, 10, 40, 33, 14, 14, 25, 21, 18, 0)
s = 125: (0, 37, 30, 10, 22, 28, 13, 11, 18, 17, 16, 0)
s = 126: (0, 50, 86, 7, 29, 34, 20, 10, 23, 18, 10, 0)
s = 127: (0, 58, 59, 8, 25, 23, 15, 15, 25, 24, 13, 0)
s = 128: (0, 39, 48, 9, 30, 33, 12, 8, 23, 17, 21, 0)
s = 129: (0, 42, 56, 8, 26, 22, 12, 13, 28, 18, 18, 0)
s = 130: (0, 39, 71, 10, 30, 36, 18, 12, 20, 12, 11, 0)
s = 131: (0, 53, 54, 8, 29, 47, 12, 15, 16, 15, 17, 0)
s = 132: (0, 36, 24, 10, 28, 26, 14, 8, 43, 16, 22, 0)
s = 133: (0, 33, 75, 9, 31, 27, 19, 8, 28, 13, 17, 0)
s = 134: (0, 45, 40, 8, 23, 51, 11, 9, 24, 18, 15, 0)
s = 135: (0, 36, 30, 13, 47, 48, 16, 9, 27, 15, 13, 0)
s = 136: (0, 28, 42, 12, 23, 40, 18, 10, 25, 18, 20, 0)
s = 137: (0, 48, 29, 10, 24, 27, 15, 13, 18, 24, 20, 0)
s = 138: (0, 45, 35, 8, 20, 42, 17, 7, 36, 22, 16, 0)
s = 139: (0, 46, 39, 9, 45, 32, 21, 15, 26, 21, 12, 0)
s = 140: (0, 36, 40, 8, 30, 23, 12, 8, 18, 14, 12, 0)
s = 141: (0, 36, 47, 14, 24, 49, 20, 8, 14, 19, 20, 0)
s = 142: (0, 44, 40, 8, 19, 34, 16, 7, 19, 36, 17, 0)
s = 143: (0, 24, 47, 8, 30, 40, 16, 10, 35, 20, 19, 0)
s = 144: (0, 46, 38, 9, 29, 43, 11, 7, 22, 16, 10, 0)
s = 145: (0, 47, 52, 13, 17, 33, 11, 9, 20, 14, 24, 0)
s = 146: (0, 31, 26, 9, 27, 40, 14, 7, 19, 26, 16, 0)
s = 147: (0, 36, 57, 7, 25, 33, 14, 7, 39, 27, 17, 0)
s = 148: (0, 36, 53, 10, 29, 28, 15, 8, 42, 14, 13, 0)
s = 149: (0, 62, 56, 11, 51, 38, 13, 14, 30, 27, 13, 0)
s = 150: (0, 30, 26, 6, 38, 27, 16, 10, 21, 25, 22, 0)
s = 151: (0, 50, 40, 8, 40, 32, 9, 8, 24, 24, 11, 0)
s = 152: (0, 40, 53, 7, 18, 26, 10, 9, 16, 29, 15, 0)
s = 153: (0, 53, 39, 6, 23, 42, 20, 6, 32, 30, 10, 0)
s = 154: (0, 27, 61, 8, 32, 34, 17, 14, 18, 15, 25, 0)
s = 155: (0, 39, 68, 14, 31, 33, 19, 15, 26, 20, 13, 0)
s = 156: (0, 64, 31, 13, 28, 21, 11, 13, 26, 26, 20, 0)
s = 157: (0, 40, 57, 13, 23, 21, 17, 13, 23, 19, 15, 0)
s = 158: (0, 29, 35, 10, 43, 28, 10, 9, 30, 17, 18, 0)
s = 159: (0, 43, 30, 7, 24, 39, 25, 9, 25, 19, 10, 0)
s = 160: (0, 26, 31, 11, 24, 30, 17, 11, 23, 18, 21, 0)
s = 161: (0, 37, 50, 9, 35, 32, 10, 13, 26, 15, 23, 0)
s = 162: (0, 44, 34, 8, 43, 18, 20, 11, 45, 14, 14, 0)
s = 163: (0, 27, 58, 9, 24, 30, 19, 7, 22, 14, 15, 0)
s = 164: (0, 40, 31, 10, 22, 23, 18, 7, 25, 25, 16, 0)
s = 165: (0, 21, 27, 9, 37, 47, 16, 11, 26, 16, 11, 0)
s = 166: (0, 42, 36, 10, 24, 33, 17, 8, 21, 16, 16, 0)
s = 167: (0, 52, 36, 8, 25, 29, 11, 10, 33, 18, 23, 0)
s = 168: (0, 41, 27, 8, 24, 43, 15, 8, 18, 17, 11, 0)
s = 169: (0, 22, 35, 6, 46, 26, 18, 7, 30, 32, 25, 0)
s = 170: (0, 44, 32, 7, 36, 34, 20, 9, 18, 17, 18, 0)
s = 171: (0, 35, 40, 8, 28, 34, 11, 8, 31, 17, 21, 0)
s = 172: (0, 50, 51, 5, 32, 43, 15, 11, 23, 29, 10, 0)
s = 173: (0, 48, 64, 11, 15, 27, 13, 10, 29, 22, 22, 0)
s = 174: (0, 57, 44, 12, 25, 32, 11, 14, 38, 25, 30, 0)
s = 175: (0, 36, 46, 11, 50, 25, 10, 8, 29, 13, 19, 0)
s = 176: (0, 29, 39, 9, 42, 56, 20, 11, 22, 27, 17, 0)
s = 177: (0, 48, 86, 7, 34, 27, 11, 13, 21, 31, 12, 0)
s = 178: (0, 32, 34, 10, 23, 45, 18, 13, 26, 25, 16, 0)
s = 179: (0, 50, 48, 15, 24, 32, 25, 10, 21, 17, 13, 0)
s = 180: (0, 30, 52, 7, 29, 35, 18, 8, 33, 20, 16, 0)
s = 181: (0, 47, 52, 8, 27, 21, 17, 10, 15, 20, 15, 0)
s = 182: (0, 24, 38, 14, 36, 31, 18, 10, 17, 29, 15, 0)
s = 183: (0, 32, 31, 12, 50, 18, 14, 11, 23, 21, 15, 0)
s = 184: (0, 28, 44, 12, 17, 37, 14, 9, 24, 19, 29, 0)
s = 185: (0, 49, 42, 8, 22, 43, 12, 7, 30, 19, 24, 0)
s = 186: (0, 62, 51, 9, 36, 39, 12, 7, 17, 23, 10, 0)
s = 187: (0, 38, 42, 17, 31, 27, 18, 14, 21, 24, 16, 0)
s = 188: (0, 37, 56, 12, 16, 46, 11, 18, 19, 31, 15, 0)
s = 189: (0, 21, 42, 8, 17, 24, 17, 11, 36, 23, 26, 0)
s = 190: (0, 28, 71, 12, 37, 40, 16, 10, 36, 22, 21, 0)
s = 191: (0, 28, 30, 9, 30, 34, 13, 10, 28, 25, 15, 0)
s = 192: (0, 45, 62, 13, 47, 37, 10, 13, 21, 14, 11, 0)
s = 193: (0, 51, 43, 5, 24, 43, 11, 10, 21, 12, 18, 0)
s = 194: (0, 47, 31, 13, 41, 39, 14, 6, 16, 17, 17, 0)
s = 195: (0, 44, 63, 14, 22, 27, 21, 9, 34, 29, 10, 0)
s = 196: (0, 23, 48, 7, 39, 45, 24, 15, 32, 20, 14, 0)
s = 197: (0, 44, 58, 10, 32, 31, 11, 8, 28, 14, 18, 0)
s = 198: (0, 70, 39, 10, 23, 34, 11, 13, 24, 15, 23, 0)
s = 199: (0, 50, 25, 8, 27, 25, 12, 11, 22, 13, 17, 0)
s = 200: (0, 35, 82, 13, 40, 45, 14, 12, 18, 28, 19, 0)
------------------------------------------------------------------------
RESOURCE k = 2
s = 1: (0, 40, 47, 7, 51, 27, 12, 14, 24, 29, 16, 0)
s = 2: (0, 90, 42, 16, 58, 38, 16, 14, 24, 31, 20, 0)
s = 3: (0, 78, 37, 10, 57, 28, 12, 12, 31, 49, 21, 0)
s = 4: (0, 41, 50, 9, 68, 30, 15, 13, 22, 29, 16, 0)
s = 5: (0, 97, 32, 11, 70, 39, 15, 17, 25, 38, 12, 0)
s = 6: (0, 69, 51, 11, 61, 30, 11, 12, 35, 23, 20, 0)
s = 7: (0, 60, 41, 6, 44, 25, 16, 11, 31, 36, 10, 0)
s = 8: (0, 78, 51, 11, 50, 37, 9, 20, 24, 37, 35, 0)
s = 9: (0, 56, 28, 9, 39, 20, 11, 13, 22, 31, 12, 0)
s = 10: (0, 48, 45, 12, 52, 28, 10, 11, 19, 33, 16, 0)
s = 11: (0, 72, 37, 9, 30, 53, 13, 16, 44, 37, 20, 0)
s = 12: (0, 71, 31, 10, 28, 28, 14, 18, 27, 19, 24, 0)
s = 13: (0, 51, 26, 15, 33, 32, 8, 18, 33, 28, 14, 0)
s = 14: (0, 41, 44, 6, 38, 36, 9, 11, 32, 37, 16, 0)
s = 15: (0, 48, 45, 11, 50, 22, 11, 15, 24, 25, 17, 0)
s = 16: (0, 93, 38, 10, 70, 27, 11, 15, 39, 20, 13, 0)
s = 17: (0, 68, 50, 13, 51, 36, 13, 12, 43, 39, 12, 0)
s = 18: (0, 117, 41, 7, 56, 29, 11, 24, 25, 22, 18, 0)
s = 19: (0, 63, 30, 9, 65, 17, 13, 14, 30, 27, 17, 0)
s = 20: (0, 80, 32, 10, 66, 33, 11, 13, 25, 24, 25, 0)
s = 21: (0, 66, 40, 20, 80, 27, 8, 14, 26, 36, 13, 0)
s = 22: (0, 59, 33, 8, 63, 50, 13, 16, 34, 36, 20, 0)
s = 23: (0, 55, 34, 16, 53, 28, 8, 16, 36, 34, 16, 0)
s = 24: (0, 66, 43, 8, 53, 40, 10, 10, 39, 40, 21, 0)
s = 25: (0, 43, 29, 11, 55, 38, 8, 27, 28, 46, 18, 0)
s = 26: (0, 67, 64, 8, 37, 33, 13, 15, 32, 22, 26, 0)
s = 27: (0, 50, 33, 10, 47, 23, 9, 13, 31, 22, 23, 0)
s = 28: (0, 71, 31, 11, 47, 29, 19, 14, 25, 38, 18, 0)
s = 29: (0, 65, 45, 8, 32, 18, 15, 24, 39, 31, 19, 0)
s = 30: (0, 50, 26, 7, 50, 27, 12, 17, 33, 35, 15, 0)
s = 31: (0, 53, 38, 11, 51, 31, 9, 22, 31, 32, 14, 0)
s = 32: (0, 63, 31, 8, 44, 24, 18, 13, 39, 22, 32, 0)
s = 33: (0, 64, 33, 11, 35, 32, 12, 14, 21, 22, 22, 0)
s = 34: (0, 69, 51, 9, 57, 28, 24, 20, 26, 48, 22, 0)
s = 35: (0, 51, 40, 11, 43, 21, 7, 9, 49, 36, 20, 0)
s = 36: (0, 46, 47, 9, 60, 30, 17, 17, 23, 45, 26, 0)
s = 37: (0, 97, 43, 9, 32, 53, 13, 9, 38, 27, 15, 0)
s = 38: (0, 49, 44, 14, 73, 28, 8, 11, 24, 34, 11, 0)
s = 39: (0, 71, 36, 7, 65, 46, 13, 12, 40, 32, 15, 0)
s = 40: (0, 63, 23, 12, 76, 25, 11, 19, 21, 50, 12, 0)
s = 41: (0, 54, 25, 7, 52, 21, 9, 13, 28, 31, 22, 0)
s = 42: (0, 99, 43, 14, 66, 17, 11, 24, 30, 23, 17, 0)
s = 43: (0, 83, 33, 14, 42, 31, 12, 14, 26, 37, 29, 0)
s = 44: (0, 66, 52, 8, 61, 30, 19, 10, 24, 39, 14, 0)
s = 45: (0, 91, 27, 10, 38, 25, 14, 11, 22, 24, 23, 0)
s = 46: (0, 68, 49, 6, 38, 21, 9, 10, 32, 36, 32, 0)
s = 47: (0, 96, 39, 9, 47, 38, 10, 14, 39, 34, 17, 0)
s = 48: (0, 71, 36, 11, 45, 27, 12, 13, 27, 45, 17, 0)
s = 49: (0, 66, 24, 9, 32, 27, 16, 12, 48, 28, 20, 0)
s = 50: (0, 85, 38, 12, 66, 33, 16, 18, 48, 34, 15, 0)
s = 51: (0, 73, 48, 11, 33, 36, 7, 15, 22, 30, 21, 0)
s = 52: (0, 94, 24, 9, 33, 34, 15, 20, 34, 28, 11, 0)
s = 53: (0, 48, 61, 11, 54, 23, 10, 14, 21, 31, 21, 0)
s = 54: (0, 61, 36, 12, 52, 19, 16, 20, 22, 41, 19, 0)
s = 55: (0, 44, 21, 16, 52, 28, 15, 18, 24, 34, 17, 0)
s = 56: (0, 82, 32, 18, 47, 46, 8, 26, 22, 23, 13, 0)
s = 57: (0, 97, 57, 8, 50, 28, 8, 15, 29, 24, 15, 0)
s = 58: (0, 44, 24, 8, 37, 19, 22, 9, 34, 36, 24, 0)
s = 59: (0, 76, 31, 9, 45, 28, 9, 22, 23, 20, 17, 0)
s = 60: (0, 74, 42, 11, 55, 27, 14, 11, 25, 21, 23, 0)
s = 61: (0, 78, 41, 10, 33, 42, 15, 12, 21, 28, 13, 0)
s = 62: (0, 73, 33, 15, 56, 37, 17, 16, 25, 27, 17, 0)
s = 63: (0, 58, 25, 9, 53, 36, 9, 9, 34, 42, 17, 0)
s = 64: (0, 49, 50, 8, 31, 27, 9, 13, 32, 19, 11, 0)
s = 65: (0, 111, 58, 7, 37, 27, 9, 19, 35, 27, 28, 0)
s = 66: (0, 86, 49, 8, 40, 28, 13, 17, 39, 23, 28, 0)
s = 67: (0, 63, 61, 10, 60, 17, 12, 15, 36, 27, 15, 0)
s = 68: (0, 64, 33, 8, 65, 21, 16, 16, 31, 35, 31, 0)
s = 69: (0, 61, 30, 12, 40, 21, 13, 15, 40, 30, 18, 0)
s = 70: (0, 93, 38, 14, 37, 32, 18, 14, 22, 29, 15, 0)
s = 71: (0, 93, 29, 8, 42, 34, 11, 13, 32, 33, 11, 0)
s = 72: (0, 56, 41, 7, 37, 29, 10, 15, 24, 31, 13, 0)
s = 73: (0, 58, 62, 6, 31, 25, 20, 15, 26, 30, 23, 0)
s = 74: (0, 101, 62, 10, 42, 21, 9, 11, 32, 27, 14, 0)
s = 75: (0, 75, 38, 8, 63, 27, 9, 12, 40, 18, 22, 0)
s = 76: (0, 51, 41, 8, 37, 27, 11, 12, 33, 21, 19, 0)
s = 77: (0, 63, 31, 11, 43, 16, 9, 19, 54, 28, 25, 0)
s = 78: (0, 70, 41, 9, 28, 48, 10, 10, 22, 26, 20, 0)
s = 79: (0, 94, 39, 10, 33, 27, 10, 14, 47, 32, 12, 0)
s = 80: (0, 76, 67, 8, 82, 17, 12, 21, 42, 25, 13, 0)
s = 81: (0, 51, 28, 8, 43, 30, 8, 13, 33, 31, 15, 0)
s = 82: (0, 56, 33, 9, 32, 22, 14, 13, 50, 39, 20, 0)
s = 83: (0, 91, 53, 6, 61, 33, 10, 12, 36, 51, 17, 0)
s = 84: (0, 104, 40, 8, 34, 37, 13, 8, 18, 36, 12, 0)
s = 85: (0, 45, 36, 6, 46, 22, 14, 11, 38, 22, 18, 0)
s = 86: (0, 49, 58, 9, 66, 20, 12, 20, 26, 18, 26, 0)
s = 87: (0, 89, 30, 11, 43, 20, 12, 18, 41, 33, 24, 0)
s = 88: (0, 67, 34, 7, 67, 47, 7, 11, 24, 34, 22, 0)
s = 89: (0, 94, 58, 11, 46, 34, 11, 19, 19, 19, 14, 0)
s = 90: (0, 120, 38, 12, 48, 37, 14, 12, 24, 24, 25, 0)
s = 91: (0, 79, 37, 10, 48, 36, 17, 15, 33, 32, 21, 0)
s = 92: (0, 97, 41, 11, 46, 45, 11, 15, 32, 25, 16, 0)
s = 93: (0, 92, 42, 9, 57, 39, 15, 14, 32, 20, 30, 0)
s = 94: (0, 83, 31, 11, 59, 30, 14, 19, 32, 24, 22, 0)
s = 95: (0, 67, 42, 8, 52, 26, 20, 13, 40, 28, 28, 0)
s = 96: (0, 84, 51, 14, 61, 50, 13, 11, 33, 27, 17, 0)
s = 97: (0, 75, 33, 10, 47, 25, 7, 13, 29, 47, 19, 0)
s = 98: (0, 49, 40, 14, 64, 42, 17, 15, 26, 39, 24, 0)
s = 99: (0, 139, 46, 11, 53, 25, 13, 15, 30, 29, 18, 0)
s = 100: (0, 70, 33, 14, 45, 51, 17, 16, 34, 28, 11, 0)
s = 101: (0, 90, 31, 10, 50, 40, 11, 17, 30, 56, 15, 0)
s = 102: (0, 47, 44, 10, 56, 48, 20, 14, 29, 29, 11, 0)
s = 103: (0, 81, 46, 11, 75, 28, 10, 15, 38, 28, 16, 0)
s = 104: (0, 74, 32, 7, 25, 40, 9, 12, 26, 31, 12, 0)
s = 105: (0, 85, 35, 7, 80, 49, 11, 16, 32, 35, 15, 0)
s = 106: (0, 89, 36, 11, 33, 28, 14, 9, 30, 22, 10, 0)
s = 107: (0, 61, 54, 13, 35, 24, 12, 19, 20, 36, 13, 0)
s = 108: (0, 82, 41, 9, 53, 34, 17, 16, 40, 24, 16, 0)
s = 109: (0, 84, 30, 7, 38, 18, 11, 16, 28, 26, 14, 0)
s = 110: (0, 42, 25, 10, 67, 23, 10, 14, 26, 35, 18, 0)
