s = 23: (0, 15, 3, 7, 21, 53, 15, 9, 24, 7, 18, 0)
s = 24: (0, 8, 4, 9, 20, 74, 16, 10, 20, 10, 12, 0)
s = 25: (0, 17, 5, 13, 13, 38, 15, 8, 26, 7, 19, 0)
s = 26: (0, 8, 5, 10, 10, 50, 11, 9, 27, 11, 23, 0)
s = 27: (0, 10, 4, 14, 11, 68, 25, 6, 12, 12, 13, 0)
s = 28: (0, 9, 5, 8, 20, 65, 12, 5, 26, 11, 18, 0)
s = 29: (0, 16, 5, 8, 16, 47, 26, 7, 15, 5, 13, 0)
s = 30: (0, 10, 5, 16, 15, 61, 12, 9, 17, 10, 32, 0)
s = 31: (0, 9, 3, 8, 16, 43, 16, 8, 15, 9, 18, 0)
s = 32: (0, 11, 4, 12, 19, 48, 21, 8, 21, 9, 27, 0)
s = 33: (0, 16, 4, 13, 13, 72, 12, 6, 13, 6, 17, 0)
s = 34: (0, 13, 3, 10, 13, 85, 27, 6, 15, 10, 19, 0)
s = 35: (0, 15, 6, 8, 14, 66, 26, 8, 15, 8, 18, 0)
s = 36: (0, 7, 3, 11, 15, 61, 22, 11, 15, 8, 23, 0)
s = 37: (0, 19, 5, 9, 15, 102, 12, 9, 10, 8, 15, 0)
s = 38: (0, 18, 4, 7, 16, 113, 11, 7, 31, 9, 24, 0)
s = 39: (0, 16, 3, 10, 13, 48, 23, 6, 17, 8, 24, 0)
s = 40: (0, 14, 4, 15, 25, 71, 14, 7, 25, 5, 18, 0)
s = 41: (0, 11, 3, 6, 21, 72, 8, 9, 15, 9, 12, 0)
s = 42: (0, 8, 5, 8, 21, 84, 15, 10, 20, 11, 25, 0)
s = 43: (0, 17, 5, 11, 22, 101, 11, 6, 22, 7, 31, 0)
s = 44: (0, 8, 5, 11, 18, 45, 16, 7, 23, 7, 22, 0)
s = 45: (0, 8, 4, 8, 11, 53, 11, 6, 13, 9, 13, 0)
s = 46: (0, 16, 3, 11, 13, 51, 11, 8, 28, 6, 18, 0)
s = 47: (0, 12, 6, 12, 14, 44, 16, 11, 23, 8, 25, 0)
s = 48: (0, 7, 3, 9, 17, 36, 16, 10, 17, 6, 15, 0)
s = 49: (0, 14, 3, 10, 12, 54, 13, 10, 14, 5, 17, 0)
s = 50: (0, 14, 4, 14, 20, 64, 24, 10, 11, 6, 19, 0)
s = 51: (0, 12, 6, 7, 15, 89, 15, 10, 13, 6, 23, 0)
s = 52: (0, 17, 6, 13, 16, 37, 12, 6, 18, 6, 35, 0)
s = 53: (0, 8, 4, 11, 21, 67, 20, 4, 16, 7, 22, 0)
s = 54: (0, 13, 4, 17, 17, 51, 12, 10, 12, 10, 22, 0)
s = 55: (0, 19, 9, 16, 20, 75, 18, 13, 20, 6, 22, 0)
s = 56: (0, 8, 5, 10, 17, 49, 14, 8, 22, 5, 16, 0)
s = 57: (0, 13, 4, 9, 21, 42, 9, 6, 19, 5, 18, 0)
s = 58: (0, 18, 3, 11, 15, 49, 18, 9, 27, 14, 23, 0)
s = 59: (0, 9, 6, 9, 18, 49, 9, 5, 12, 6, 23, 0)
s = 60: (0, 9, 6, 8, 15, 69, 10, 7, 20, 10, 15, 0)
s = 61: (0, 19, 4, 10, 10, 46, 10, 7, 22, 9, 19, 0)
s = 62: (0, 21, 4, 7, 22, 59, 15, 9, 18, 7, 33, 0)
s = 63: (0, 9, 5, 10, 11, 35, 21, 8, 21, 10, 31, 0)
s = 64: (0, 9, 4, 7, 12, 49, 21, 7, 20, 13, 12, 0)
s = 65: (0, 12, 3, 14, 18, 93, 18, 5, 15, 10, 30, 0)
s = 66: (0, 14, 3, 9, 19, 95, 15, 5, 14, 6, 23, 0)
s = 67: (0, 9, 5, 8, 22, 68, 20, 7, 19, 8, 21, 0)
s = 68: (0, 13, 5, 6, 18, 55, 22, 11, 24, 6, 12, 0)
s = 69: (0, 19, 4, 8, 14, 68, 10, 9, 18, 8, 26, 0)
s = 70: (0, 15, 4, 10, 14, 82, 10, 7, 14, 8, 27, 0)
s = 71: (0, 11, 6, 6, 12, 45, 11, 7, 28, 16, 21, 0)
s = 72: (0, 8, 5, 10, 27, 38, 15, 6, 18, 6, 25, 0)
s = 73: (0, 15, 7, 11, 20, 41, 13, 10, 12, 11, 20, 0)
s = 74: (0, 13, 4, 9, 12, 75, 18, 8, 15, 7, 17, 0)
s = 75: (0, 12, 4, 9, 10, 50, 18, 5, 25, 9, 14, 0)
s = 76: (0, 11, 3, 9, 16, 52, 22, 5, 22, 5, 17, 0)
s = 77: (0, 11, 4, 6, 12, 39, 24, 6, 26, 13, 21, 0)
s = 78: (0, 10, 6, 6, 13, 73, 19, 5, 13, 6, 24, 0)
s = 79: (0, 8, 4, 8, 19, 69, 12, 9, 25, 7, 26, 0)
s = 80: (0, 19, 5, 10, 14, 49, 20, 5, 14, 7, 14, 0)
s = 81: (0, 19, 6, 8, 16, 98, 9, 5, 12, 8, 20, 0)
s = 82: (0, 10, 3, 11, 17, 78, 12, 7, 18, 7, 18, 0)
s = 83: (0, 11, 4, 14, 16, 53, 14, 5, 21, 10, 38, 0)
s = 84: (0, 16, 6, 6, 12, 63, 22, 6, 14, 12, 16, 0)
s = 85: (0, 11, 6, 10, 14, 86, 10, 6, 26, 7, 20, 0)
s = 86: (0, 13, 4, 11, 14, 40, 17, 7, 29, 5, 21, 0)
s = 87: (0, 11, 4, 13, 23, 56, 9, 7, 12, 9, 16, 0)
s = 88: (0, 21, 4, 10, 10, 40, 20, 5, 20, 11, 19, 0)
s = 89: (0, 19, 3, 13, 14, 69, 13, 8, 15, 7, 15, 0)
s = 90: (0, 11, 5, 10, 16, 78, 14, 8, 17, 6, 24, 0)
s = 91: (0, 8, 4, 14, 11, 52, 18, 10, 22, 5, 18, 0)
s = 92: (0, 15, 3, 9, 14, 82, 19, 9, 21, 14, 14, 0)
s = 93: (0, 12, 4, 7, 13, 83, 13, 8, 16, 11, 19, 0)
s = 94: (0, 11, 4, 8, 30, 98, 24, 7, 12, 10, 26, 0)
s = 95: (0, 16, 3, 12, 13, 66, 16, 9, 20, 10, 17, 0)
s = 96: (0, 19, 4, 9, 14, 62, 12, 7, 25, 12, 13, 0)
s = 97: (0, 17, 4, 8, 16, 47, 20, 8, 21, 10, 12, 0)
s = 98: (0, 8, 5, 8, 15, 76, 17, 6, 21, 12, 25, 0)
s = 99: (0, 16, 5, 9, 15, 61, 11, 5, 22, 10, 28, 0)
s = 100: (0, 19, 4, 8, 17, 75, 11, 9, 25, 10, 19, 0)
s = 101: (0, 10, 3, 7, 15, 80, 18, 5, 16, 6, 18, 0)
s = 102: (0, 13, 5, 11, 19, 50, 16, 5, 22, 6, 20, 0)
s = 103: (0, 13, 5, 14, 17, 89, 20, 6, 13, 9, 18, 0)
s = 104: (0, 17, 7, 9, 17, 57, 12, 7, 10, 14, 15, 0)
s = 105: (0, 16, 4, 14, 13, 70, 13, 9, 15, 8, 25, 0)
s = 106: (0, 16, 6, 11, 22, 62, 12, 7, 17, 10, 18, 0)
s = 107: (0, 10, 4, 10, 22, 68, 16, 8, 21, 11, 16, 0)
s = 108: (0, 16, 5, 9, 18, 66, 13, 8, 16, 5, 17, 0)
s = 109: (0, 12, 6, 10, 17, 52, 14, 4, 24, 8, 15, 0)
s = 110: (0, 10, 4, 10, 13, 79, 10, 8, 15, 6, 25, 0)
s = 111: (0, 14, 7, 11, 9, 62, 13, 6, 25, 9, 13, 0)
s = 112: (0, 13, 6, 7, 20, 52, 22, 6, 17, 10, 26, 0)
s = 113: (0, 15, 4, 8, 18, 67, 11, 5, 14, 8, 21, 0)
s = 114: (0, 12, 3, 6, 15, 75, 21, 6, 16, 8, 26, 0)
s = 115: (0, 16, 5, 7, 13, 58, 13, 8, 16, 8, 32, 0)
s = 116: (0, 18, 3, 7, 16, 41, 19, 7, 29, 6, 28, 0)
s = 117: (0, 8, 5, 14, 15, 65, 11, 6, 17, 10, 16, 0)
s = 118: (0, 14, 5, 11, 20, 84, 14, 8, 21, 8, 25, 0)
s = 119: (0, 14, 3, 8, 12, 62, 12, 8, 15, 13, 16, 0)
s = 120: (0, 9, 5, 8, 28, 64, 14, 7, 18, 8, 22, 0)
s = 121: (0, 10, 5, 10, 18, 82, 14, 8, 16, 9, 19, 0)
s = 122: (0, 13, 5, 11, 14, 78, 24, 9, 14, 11, 18, 0)
s = 123: (0, 8, 5, 10, 21, 47, 20, 12, 14, 11, 33, 0)
s = 124: (0, 14, 5, 7, 17, 81, 13, 10, 11, 8, 27, 0)
s = 125: (0, 11, 3, 14, 10, 88, 17, 9, 15, 8, 25, 0)
s = 126: (0, 13, 6, 10, 14, 64, 19, 5, 24, 12, 27, 0)
s = 127: (0, 12, 5, 9, 15, 57, 14, 6, 17, 8, 26, 0)
s = 128: (0, 11, 3, 7, 14, 85, 17, 6, 20, 6, 15, 0)
s = 129: (0, 12, 3, 8, 24, 64, 10, 8, 14, 9, 25, 0)
s = 130: (0, 16, 5, 6, 10, 52, 16, 6, 24, 7, 17, 0)
s = 131: (0, 12, 4, 10, 29, 82, 13, 5, 20, 8, 19, 0)
s = 132: (0, 10, 6, 9, 10, 75, 20, 10, 17, 6, 19, 0)
s = 133: (0, 9, 3, 12, 15, 68, 17, 6, 22, 12, 28, 0)
s = 134: (0, 12, 4, 8, 13, 48, 12, 6, 15, 11, 11, 0)
s = 135: (0, 13, 6, 13, 14, 41, 11, 11, 22, 8, 32, 0)
s = 136: (0, 10, 3, 13, 16, 64, 18, 7, 12, 8, 23, 0)
s = 137: (0, 10, 7, 8, 17, 59, 17, 8, 23, 7, 23, 0)
s = 138: (0, 13, 5, 10, 11, 68, 14, 7, 12, 11, 16, 0)
s = 139: (0, 14, 4, 6, 13, 79, 20, 8, 25, 10, 17, 0)
s = 140: (0, 16, 6, 13, 13, 54, 14, 6, 17, 7, 27, 0)
s = 141: (0, 15, 3, 11, 12, 63, 17, 9, 11, 6, 27, 0)
s = 142: (0, 10, 5, 10, 15, 112, 16, 6, 20, 8, 29, 0)
s = 143: (0, 9, 5, 12, 17, 80, 10, 6, 19, 11, 31, 0)
s = 144: (0, 14, 5, 6, 26, 54, 10, 5, 19, 10, 23, 0)
s = 145: (0, 12, 4, 7, 16, 52, 14, 12, 29, 6, 16, 0)
s = 146: (0, 8, 6, 9, 19, 90, 11, 10, 11, 10, 12, 0)
s = 147: (0, 10, 4, 7, 11, 79, 14, 5, 28, 10, 26, 0)
s = 148: (0, 11, 4, 7, 19, 101, 17, 6, 16, 9, 24, 0)
s = 149: (0, 13, 4, 8, 11, 41, 10, 6, 11, 9, 19, 0)
s = 150: (0, 9, 7, 12, 9, 40, 22, 7, 12, 9, 19, 0)
s = 151: (0, 19, 3, 9, 11, 78, 11, 6, 20, 6, 14, 0)
s = 152: (0, 13, 7, 8, 14, 67, 19, 8, 19, 14, 21, 0)
s = 153: (0, 15, 4, 7, 21, 64, 12, 6, 20, 6, 19, 0)
s = 154: (0, 13, 4, 13, 12, 92, 17, 7, 10, 8, 13, 0)
s = 155: (0, 14, 4, 10, 18, 42, 17, 4, 26, 11, 24, 0)
s = 156: (0, 13, 5, 8, 15, 37, 15, 9, 21, 12, 28, 0)
s = 157: (0, 10, 4, 11, 24, 39, 14, 7, 27, 10, 25, 0)
s = 158: (0, 14, 6, 6, 13, 64, 16, 9, 12, 12, 18, 0)
s = 159: (0, 10, 4, 6, 15, 53, 14, 9, 29, 12, 16, 0)
s = 160: (0, 13, 5, 8, 15, 68, 19, 5, 17, 9, 17, 0)
s = 161: (0, 9, 5, 9, 11, 57, 12, 6, 25, 6, 17, 0)
s = 162: (0, 10, 3, 5, 14, 71, 16, 5, 22, 9, 14, 0)
s = 163: (0, 14, 6, 11, 18, 45, 17, 7, 15, 8, 19, 0)
s = 164: (0, 8, 5, 8, 15, 59, 18, 6, 13, 8, 25, 0)
s = 165: (0, 15, 4, 15, 13, 76, 16, 7, 31, 7, 17, 0)
s = 166: (0, 12, 6, 9, 18, 53, 18, 9, 22, 5, 17, 0)
s = 167: (0, 16, 5, 9, 21, 55, 28, 8, 19, 11, 18, 0)
s = 168: (0, 12, 7, 13, 13, 60, 16, 6, 28, 6, 19, 0)
s = 169: (0, 10, 4, 11, 23, 80, 21, 6, 19, 8, 30, 0)
s = 170: (0, 7, 4, 7, 24, 54, 22, 10, 29, 9, 17, 0)
s = 171: (0, 17, 3, 8, 14, 81, 9, 6, 20, 8, 29, 0)
s = 172: (0, 12, 3, 11, 19, 101, 20, 6, 17, 7, 16, 0)
s = 173: (0, 9, 5, 12, 12, 56, 12, 9, 15, 7, 27, 0)
s = 174: (0, 17, 3, 6, 18, 43, 16, 10, 16, 11, 29, 0)
s = 175: (0, 10, 4, 8, 13, 105, 16, 9, 13, 7, 16, 0)
s = 176: (0, 13, 4, 8, 21, 45, 14, 5, 12, 6, 32, 0)
s = 177: (0, 12, 5, 7, 11, 55, 13, 5, 14, 5, 27, 0)
s = 178: (0, 9, 4, 8, 22, 52, 12, 10, 26, 6, 20, 0)
s = 179: (0, 10, 3, 10, 14, 63, 12, 5, 13, 10, 29, 0)
s = 180: (0, 19, 4, 7, 12, 48, 16, 6, 26, 7, 14, 0)
s = 181: (0, 11, 5, 7, 16, 39, 24, 10, 15, 8, 25, 0)
s = 182: (0, 9, 4, 14, 11, 40, 18, 5, 18, 11, 31, 0)
s = 183: (0, 9, 6, 14, 26, 72, 19, 9, 11, 9, 18, 0)
s = 184: (0, 9, 3, 12, 18, 74, 10, 7, 23, 6, 23, 0)
s = 185: (0, 18, 7, 12, 24, 94, 16, 6, 16, 7, 15, 0)
s = 186: (0, 22, 4, 9, 20, 69, 18, 7, 17, 5, 15, 0)
s = 187: (0, 9, 5, 7, 13, 79, 12, 6, 20, 7, 19, 0)
s = 188: (0, 12, 4, 10, 23, 63, 13, 5, 22, 7, 18, 0)
s = 189: (0, 11, 3, 10, 17, 74, 19, 6, 28, 9, 18, 0)
s = 190: (0, 13, 3, 9, 12, 74, 17, 8, 14, 10, 21, 0)
s = 191: (0, 10, 4, 11, 19, 60, 12, 5, 24, 8, 15, 0)
s = 192: (0, 13, 3, 10, 18, 58, 14, 6, 19, 13, 28, 0)
s = 193: (0, 16, 4, 7, 12, 98, 10, 5, 10, 9, 28, 0)
s = 194: (0, 9, 4, 8, 17, 62, 15, 8, 16, 6, 23, 0)
s = 195: (0, 17, 4, 11, 19, 39, 14, 7, 11, 8, 13, 0)
s = 196: (0, 17, 5, 15, 16, 94, 10, 5, 22, 14, 17, 0)
s = 197: (0, 14, 3, 12, 9, 83, 14, 5, 23, 8, 23, 0)
s = 198: (0, 18, 5, 10, 13, 50, 22, 6, 21, 11, 22, 0)
s = 199: (0, 16, 5, 7, 13, 79, 8, 9, 21, 11, 13, 0)
s = 200: (0, 14, 6, 6, 22, 52, 15, 6, 18, 11, 15, 0)
------------------------------------------------------------------------
RESOURCE k = 2
s = 1: (0, 22, 7, 65, 13, 76, 51, 9, 44, 12, 95, 0)
s = 2: (0, 17, 11, 23, 15, 73, 41, 15, 28, 19, 55, 0)
s = 3: (0, 15, 16, 34, 16, 47, 50, 12, 26, 7, 53, 0)
s = 4: (0, 23, 17, 28, 17, 76, 51, 15, 53, 12, 62, 0)
s = 5: (0, 29, 10, 34, 27, 40, 45, 20, 29, 8, 48, 0)
s = 6: (0, 27, 12, 32, 13, 73, 27, 10, 31, 18, 50, 0)
s = 7: (0, 21, 14, 29, 13, 78, 32, 13, 48, 10, 85, 0)
s = 8: (0, 24, 11, 42, 16, 61, 55, 9, 54, 8, 58, 0)
s = 9: (0, 13, 9, 29, 17, 70, 32, 11, 20, 9, 74, 0)
s = 10: (0, 23, 11, 29, 11, 86, 40, 19, 37, 14, 92, 0)
s = 11: (0, 25, 13, 33, 12, 89, 33, 12, 21, 10, 60, 0)
s = 12: (0, 19, 9, 42, 24, 74, 41, 15, 29, 16, 98, 0)
s = 13: (0, 23, 7, 27, 21, 44, 51, 8, 28, 9, 53, 0)
s = 14: (0, 26, 13, 35, 17, 68, 48, 15, 30, 16, 53, 0)
s = 15: (0, 19, 16, 21, 18, 64, 55, 11, 38, 13, 106, 0)
s = 16: (0, 19, 10, 32, 17, 89, 69, 9, 45, 13, 74, 0)
s = 17: (0, 21, 16, 51, 11, 97, 49, 11, 37, 10, 55, 0)
s = 18: (0, 25, 13, 40, 23, 96, 42, 7, 36, 14, 53, 0)
s = 19: (0, 12, 14, 33, 14, 44, 34, 9, 46, 15, 79, 0)
s = 20: (0, 25, 19, 36, 29, 71, 62, 8, 34, 13, 62, 0)
s = 21: (0, 15, 20, 34, 21, 39, 41, 10, 37, 16, 55, 0)
s = 22: (0, 23, 11, 27, 14, 44, 47, 11, 26, 16, 70, 0)
s = 23: (0, 25, 8, 25, 23, 58, 42, 13, 47, 10, 64, 0)
s = 24: (0, 13, 12, 34, 22, 82, 44, 16, 39, 14, 42, 0)
s = 25: (0, 28, 13, 52, 15, 42, 41, 12, 51, 11, 66, 0)
s = 26: (0, 14, 13, 40, 12, 55, 30, 13, 53, 16, 83, 0)
s = 27: (0, 16, 11, 54, 12, 76, 69, 9, 24, 18, 45, 0)
s = 28: (0, 15, 14, 32, 22, 72, 32, 8, 51, 16, 63, 0)
s = 29: (0, 26, 15, 31, 18, 52, 72, 11, 29, 7, 47, 0)
s = 30: (0, 17, 14, 63, 17, 67, 33, 14, 33, 14, 115, 0)
s = 31: (0, 15, 9, 29, 18, 48, 43, 12, 29, 13, 64, 0)
s = 32: (0, 17, 11, 48, 21, 54, 57, 12, 41, 14, 95, 0)
s = 33: (0, 27, 10, 51, 15, 80, 34, 9, 25, 9, 61, 0)
s = 34: (0, 22, 8, 37, 14, 94, 75, 9, 29, 15, 68, 0)
s = 35: (0, 24, 16, 30, 16, 73, 71, 12, 30, 12, 64, 0)
s = 36: (0, 12, 9, 42, 17, 67, 61, 18, 29, 12, 81, 0)
s = 37: (0, 32, 15, 33, 17, 113, 32, 14, 19, 12, 52, 0)
s = 38: (0, 30, 12, 26, 18, 126, 29, 10, 61, 13, 84, 0)
s = 39: (0, 26, 9, 37, 15, 54, 65, 10, 33, 12, 84, 0)
s = 40: (0, 23, 12, 57, 28, 79, 37, 11, 50, 8, 63, 0)
s = 41: (0, 17, 7, 22, 24, 80, 22, 14, 29, 13, 44, 0)
s = 42: (0, 13, 13, 31, 24, 93, 40, 16, 39, 16, 88, 0)
s = 43: (0, 28, 13, 44, 24, 112, 31, 9, 44, 11, 111, 0)
s = 44: (0, 12, 13, 42, 21, 50, 44, 11, 45, 11, 76, 0)
s = 45: (0, 14, 10, 31, 12, 59, 31, 9, 26, 14, 45, 0)
s = 46: (0, 26, 9, 42, 15, 57, 31, 13, 55, 9, 62, 0)
s = 47: (0, 20, 18, 45, 16, 48, 44, 17, 45, 11, 88, 0)
s = 48: (0, 12, 9, 36, 20, 40, 43, 15, 33, 9, 51, 0)
s = 49: (0, 24, 9, 40, 14, 60, 36, 15, 27, 7, 60, 0)
s = 50: (0, 23, 12, 55, 23, 71, 67, 16, 22, 9, 68, 0)
s = 51: (0, 20, 16, 28, 16, 99, 40, 16, 26, 8, 81, 0)
s = 52: (0, 28, 18, 50, 18, 41, 32, 10, 36, 9, 125, 0)
s = 53: (0, 13, 10, 44, 24, 74, 54, 6, 31, 11, 77, 0)
s = 54: (0, 22, 12, 66, 19, 57, 33, 15, 24, 14, 77, 0)
s = 55: (0, 31, 25, 61, 23, 83, 51, 20, 40, 9, 76, 0)
s = 56: (0, 14, 15, 38, 19, 55, 39, 12, 44, 7, 55, 0)
s = 57: (0, 22, 12, 34, 23, 46, 24, 10, 37, 7, 62, 0)
s = 58: (0, 29, 9, 44, 16, 54, 50, 14, 53, 20, 80, 0)
s = 59: (0, 14, 16, 33, 21, 54, 25, 8, 24, 9, 82, 0)
s = 60: (0, 15, 17, 32, 17, 77, 27, 11, 40, 14, 52, 0)
s = 61: (0, 31, 11, 39, 12, 51, 28, 11, 44, 13, 68, 0)
s = 62: (0, 34, 12, 28, 25, 65, 41, 14, 36, 10, 117, 0)
s = 63: (0, 15, 13, 37, 12, 39, 57, 12, 41, 14, 111, 0)
s = 64: (0, 14, 11, 26, 13, 55, 57, 10, 40, 19, 40, 0)
s = 65: (0, 19, 9, 53, 20, 103, 49, 8, 30, 14, 108, 0)
s = 66: (0, 22, 8, 36, 21, 105, 41, 8, 28, 8, 82, 0)
s = 67: (0, 14, 15, 29, 24, 75, 54, 11, 38, 12, 75, 0)
s = 68: (0, 21, 13, 22, 21, 61, 60, 17, 47, 8, 40, 0)
s = 69: (0, 32, 11, 31, 16, 76, 26, 13, 36, 12, 93, 0)
s = 70: (0, 24, 12, 40, 16, 91, 26, 10, 27, 11, 96, 0)
s = 71: (0, 19, 18, 21, 13, 50, 31, 10, 55, 24, 75, 0)
s = 72: (0, 13, 15, 38, 31, 42, 42, 10, 35, 8, 87, 0)
s = 73: (0, 25, 20, 41, 22, 46, 35, 16, 23, 16, 71, 0)
s = 74: (0, 21, 12, 36, 14, 83, 50, 12, 29, 10, 60, 0)
s = 75: (0, 20, 10, 36, 11, 56, 51, 8, 49, 13, 48, 0)
s = 76: (0, 19, 8, 33, 18, 57, 62, 7, 43, 7, 61, 0)
s = 77: (0, 18, 11, 22, 14, 44, 67, 10, 51, 19, 73, 0)
s = 78: (0, 16, 16, 21, 14, 81, 53, 7, 26, 8, 84, 0)
s = 79: (0, 12, 10, 31, 21, 77, 33, 14, 50, 10, 91, 0)
s = 80: (0, 31, 13, 40, 16, 55, 55, 8, 27, 10, 49, 0)
s = 81: (0, 32, 16, 30, 17, 109, 24, 7, 24, 12, 70, 0)
s = 82: (0, 16, 9, 41, 19, 87, 33, 10, 35, 11, 62, 0)
s = 83: (0, 18, 10, 55, 18, 59, 39, 8, 42, 15, 136, 0)
s = 84: (0, 26, 16, 24, 14, 69, 60, 9, 28, 18, 57, 0)
s = 85: (0, 19, 16, 39, 16, 96, 26, 9, 52, 10, 70, 0)
s = 86: (0, 22, 10, 41, 15, 44, 45, 10, 57, 7, 74, 0)
s = 87: (0, 19, 11, 50, 26, 62, 25, 11, 24, 14, 58, 0)
s = 88: (0, 35, 12, 38, 12, 44, 54, 8, 39, 17, 67, 0)
s = 89: (0, 31, 7, 52, 15, 77, 36, 12, 29, 11, 51, 0)
s = 90: (0, 19, 13, 37, 18, 86, 39, 13, 34, 9, 84, 0)
s = 91: (0, 13, 11, 53, 13, 58, 49, 15, 44, 7, 64, 0)
s = 92: (0, 24, 8, 35, 16, 91, 52, 14, 42, 21, 48, 0)
s = 93: (0, 19, 12, 26, 14, 92, 36, 13, 31, 16, 66, 0)
s = 94: (0, 18, 12, 30, 33, 109, 65, 11, 24, 14, 91, 0)
s = 95: (0, 26, 8, 46, 15, 74, 45, 14, 39, 15, 61, 0)
s = 96: (0, 31, 11, 33, 16, 68, 32, 10, 49, 18, 45, 0)
s = 97: (0, 28, 11, 32, 18, 52, 56, 12, 41, 15, 42, 0)
s = 98: (0, 13, 14, 29, 16, 85, 47, 9, 41, 17, 90, 0)
s = 99: (0, 26, 14, 34, 17, 68, 30, 7, 44, 14, 101, 0)
s = 100: (0, 31, 11, 30, 19, 83, 30, 14, 49, 15, 67, 0)
s = 101: (0, 17, 8, 26, 17, 89, 49, 8, 32, 9, 62, 0)
s = 102: (0, 21, 15, 41, 22, 55, 45, 8, 44, 8, 69, 0)
s = 103: (0, 21, 14, 53, 19, 99, 55, 8, 26, 13, 62, 0)
s = 104: (0, 28, 19, 33, 19, 63, 33, 11, 20, 21, 54, 0)
s = 105: (0, 26, 12, 56, 15, 78, 36, 13, 29, 12, 89, 0)
s = 106: (0, 27, 16, 42, 25, 69, 33, 10, 34, 15, 63, 0)
s = 107: (0, 16, 11, 39, 25, 76, 45, 13, 41, 16, 56, 0)
s = 108: (0, 27, 14, 35, 20, 74, 36, 12, 31, 8, 61, 0)
s = 109: (0, 20, 16, 39, 19, 58, 38, 7, 47, 12, 53, 0)
s = 110: (0, 17, 11, 38, 14, 88, 26, 13, 29, 9, 89, 0)
