s = 153: (0, 16, 53, 9, 10, 77, 161, 59, 55, 30, 112, 0)
s = 154: (0, 12, 73, 7, 5, 100, 117, 82, 49, 21, 114, 0)
s = 155: (0, 15, 53, 9, 9, 63, 122, 78, 43, 40, 106, 0)
s = 156: (0, 11, 73, 5, 12, 60, 113, 66, 54, 34, 68, 0)
s = 157: (0, 18, 62, 11, 7, 95, 161, 95, 28, 29, 111, 0)
s = 158: (0, 17, 76, 7, 8, 66, 107, 52, 41, 38, 69, 0)
s = 159: (0, 11, 61, 10, 7, 84, 96, 64, 49, 36, 98, 0)
s = 160: (0, 15, 66, 9, 10, 83, 167, 71, 42, 19, 125, 0)
s = 161: (0, 12, 65, 8, 9, 51, 193, 91, 61, 22, 84, 0)
s = 162: (0, 16, 61, 9, 6, 88, 106, 85, 41, 27, 118, 0)
s = 163: (0, 13, 58, 6, 8, 94, 130, 68, 36, 16, 158, 0)
s = 164: (0, 12, 62, 9, 10, 114, 111, 64, 36, 38, 97, 0)
s = 165: (0, 15, 82, 7, 6, 71, 116, 69, 32, 39, 148, 0)
s = 166: (0, 17, 62, 9, 5, 101, 161, 77, 63, 35, 107, 0)
s = 167: (0, 17, 53, 8, 6, 125, 118, 70, 44, 26, 147, 0)
s = 168: (0, 14, 65, 9, 6, 52, 135, 50, 44, 32, 110, 0)
s = 169: (0, 10, 49, 13, 7, 55, 193, 85, 65, 28, 67, 0)
s = 170: (0, 9, 80, 6, 6, 100, 165, 82, 34, 21, 110, 0)
s = 171: (0, 13, 76, 7, 5, 85, 155, 53, 65, 18, 88, 0)
s = 172: (0, 16, 37, 7, 8, 57, 122, 85, 63, 50, 69, 0)
s = 173: (0, 22, 46, 7, 5, 104, 164, 77, 29, 27, 74, 0)
s = 174: (0, 10, 29, 13, 6, 143, 141, 67, 32, 18, 90, 0)
s = 175: (0, 16, 74, 14, 5, 121, 100, 70, 40, 23, 136, 0)
s = 176: (0, 12, 42, 10, 11, 88, 235, 63, 29, 25, 150, 0)
s = 177: (0, 18, 66, 12, 10, 88, 102, 49, 64, 30, 159, 0)
s = 178: (0, 13, 40, 7, 8, 77, 131, 47, 38, 30, 57, 0)
s = 179: (0, 20, 58, 7, 6, 113, 88, 44, 36, 21, 72, 0)
s = 180: (0, 15, 41, 8, 5, 124, 124, 52, 55, 21, 125, 0)
s = 181: (0, 15, 76, 10, 11, 110, 87, 57, 36, 27, 121, 0)
s = 182: (0, 19, 58, 9, 6, 61, 113, 70, 46, 31, 75, 0)
s = 183: (0, 14, 64, 13, 9, 90, 114, 65, 70, 16, 69, 0)
s = 184: (0, 13, 78, 9, 6, 89, 181, 70, 34, 21, 143, 0)
s = 185: (0, 14, 53, 9, 5, 93, 99, 83, 33, 21, 146, 0)
s = 186: (0, 19, 38, 6, 7, 67, 117, 65, 36, 38, 154, 0)
s = 187: (0, 20, 57, 7, 5, 93, 120, 41, 37, 31, 115, 0)
s = 188: (0, 13, 60, 11, 7, 75, 142, 67, 58, 31, 88, 0)
s = 189: (0, 17, 66, 8, 7, 80, 97, 91, 49, 34, 118, 0)
s = 190: (0, 22, 63, 9, 10, 107, 126, 107, 54, 29, 92, 0)
s = 191: (0, 18, 60, 6, 9, 66, 195, 65, 40, 33, 127, 0)
s = 192: (0, 12, 63, 7, 7, 76, 85, 49, 49, 18, 161, 0)
s = 193: (0, 16, 74, 10, 8, 62, 118, 58, 62, 24, 122, 0)
s = 194: (0, 10, 62, 10, 7, 60, 176, 58, 64, 36, 178, 0)
s = 195: (0, 13, 66, 6, 6, 126, 145, 80, 38, 36, 105, 0)
s = 196: (0, 13, 44, 8, 5, 59, 134, 52, 40, 19, 65, 0)
s = 197: (0, 15, 47, 8, 8, 78, 151, 44, 51, 36, 74, 0)
s = 198: (0, 17, 76, 7, 7, 90, 102, 41, 49, 15, 128, 0)
s = 199: (0, 22, 53, 6, 10, 64, 181, 67, 76, 39, 135, 0)
s = 200: (0, 20, 31, 11, 12, 61, 118, 99, 60, 16, 158, 0)
------------------------------------------------------------------------
RESOURCE k = 2
s = 1: (0, 11, 64, 16, 12, 104, 119, 83, 25, 40, 105, 0)
s = 2: (0, 7, 54, 17, 15, 117, 80, 64, 27, 64, 115, 0)
s = 3: (0, 12, 81, 15, 14, 55, 93, 92, 35, 51, 56, 0)
s = 4: (0, 6, 50, 13, 12, 51, 91, 90, 45, 37, 104, 0)
s = 5: (0, 10, 86, 21, 18, 84, 102, 75, 25, 78, 55, 0)
s = 6: (0, 7, 51, 13, 17, 60, 173, 84, 53, 66, 132, 0)
s = 7: (0, 9, 72, 11, 13, 54, 140, 48, 29, 84, 120, 0)
s = 8: (0, 8, 63, 11, 19, 57, 74, 102, 41, 53, 150, 0)
s = 9: (0, 11, 59, 12, 21, 59, 82, 56, 29, 33, 135, 0)
s = 10: (0, 14, 72, 24, 13, 111, 72, 44, 34, 51, 95, 0)
s = 11: (0, 16, 58, 14, 9, 80, 133, 44, 36, 63, 120, 0)
s = 12: (0, 13, 66, 12, 10, 88, 132, 75, 49, 79, 65, 0)
s = 13: (0, 11, 39, 12, 16, 103, 75, 61, 33, 76, 85, 0)
s = 14: (0, 19, 77, 21, 14, 98, 118, 58, 36, 78, 99, 0)
s = 15: (0, 7, 65, 23, 8, 77, 101, 77, 57, 45, 98, 0)
s = 16: (0, 12, 70, 17, 10, 61, 123, 66, 44, 44, 156, 0)
s = 17: (0, 8, 60, 14, 12, 110, 119, 66, 44, 56, 88, 0)
s = 18: (0, 9, 39, 18, 16, 83, 154, 97, 38, 41, 59, 0)
s = 19: (0, 7, 81, 23, 14, 68, 179, 59, 39, 32, 76, 0)
s = 20: (0, 8, 73, 18, 14, 84, 69, 69, 56, 35, 96, 0)
s = 21: (0, 10, 60, 15, 17, 74, 122, 74, 35, 62, 99, 0)
s = 22: (0, 7, 90, 23, 14, 54, 75, 52, 44, 87, 128, 0)
s = 23: (0, 14, 62, 12, 10, 85, 99, 98, 29, 69, 120, 0)
s = 24: (0, 9, 48, 24, 13, 93, 152, 64, 44, 80, 118, 0)
s = 25: (0, 11, 71, 13, 8, 93, 82, 70, 49, 66, 107, 0)
s = 26: (0, 6, 80, 14, 25, 83, 57, 81, 42, 81, 108, 0)
s = 27: (0, 9, 58, 12, 12, 85, 98, 82, 33, 35, 152, 0)
s = 28: (0, 8, 59, 18, 28, 50, 99, 98, 33, 30, 149, 0)
s = 29: (0, 10, 52, 15, 16, 44, 145, 47, 47, 63, 58, 0)
s = 30: (0, 17, 82, 16, 14, 68, 115, 82, 47, 86, 113, 0)
s = 31: (0, 13, 57, 11, 8, 105, 115, 91, 47, 76, 90, 0)
s = 32: (0, 14, 38, 19, 15, 43, 137, 77, 48, 54, 115, 0)
s = 33: (0, 8, 65, 11, 13, 52, 125, 61, 44, 63, 118, 0)
s = 34: (0, 8, 48, 20, 10, 73, 92, 64, 24, 58, 80, 0)
s = 35: (0, 7, 48, 19, 19, 45, 120, 64, 63, 31, 133, 0)
s = 36: (0, 9, 94, 26, 14, 55, 81, 107, 27, 70, 68, 0)
s = 37: (0, 12, 84, 15, 9, 77, 82, 60, 31, 71, 79, 0)
s = 38: (0, 12, 54, 11, 12, 105, 130, 97, 38, 57, 114, 0)
s = 39: (0, 9, 74, 17, 14, 66, 102, 69, 32, 51, 72, 0)
s = 40: (0, 8, 54, 20, 9, 46, 87, 58, 46, 34, 129, 0)
s = 41: (0, 14, 59, 22, 15, 49, 80, 62, 45, 42, 113, 0)
s = 42: (0, 6, 61, 20, 13, 48, 169, 95, 29, 49, 151, 0)
s = 43: (0, 11, 90, 14, 23, 54, 89, 74, 36, 44, 68, 0)
s = 44: (0, 9, 104, 14, 20, 79, 121, 60, 43, 74, 60, 0)
s = 45: (0, 9, 42, 11, 10, 112, 97, 80, 39, 86, 96, 0)
s = 46: (0, 11, 61, 12, 9, 78, 83, 85, 34, 85, 59, 0)
s = 47: (0, 9, 67, 14, 21, 46, 119, 71, 37, 48, 76, 0)
s = 48: (0, 19, 69, 17, 16, 61, 97, 47, 35, 56, 102, 0)
s = 49: (0, 11, 75, 19, 14, 70, 108, 111, 39, 89, 118, 0)
s = 50: (0, 10, 51, 12, 15, 80, 86, 54, 49, 39, 81, 0)
s = 51: (0, 8, 70, 19, 17, 53, 67, 45, 34, 40, 104, 0)
s = 52: (0, 11, 79, 15, 9, 63, 109, 60, 49, 48, 73, 0)
s = 53: (0, 8, 73, 20, 20, 63, 114, 88, 46, 40, 97, 0)
s = 54: (0, 11, 36, 12, 11, 62, 137, 77, 46, 46, 115, 0)
s = 55: (0, 8, 52, 15, 12, 41, 100, 86, 25, 43, 107, 0)
s = 56: (0, 10, 38, 20, 24, 65, 113, 102, 52, 61, 125, 0)
s = 57: (0, 7, 40, 16, 18, 105, 95, 82, 38, 60, 115, 0)
s = 58: (0, 6, 42, 16, 15, 62, 91, 67, 35, 103, 65, 0)
s = 59: (0, 8, 81, 22, 18, 113, 122, 92, 51, 48, 61, 0)
s = 60: (0, 6, 49, 14, 17, 92, 157, 54, 29, 50, 99, 0)
s = 61: (0, 8, 40, 11, 12, 61, 152, 73, 54, 50, 156, 0)
s = 62: (0, 10, 63, 20, 17, 47, 186, 46, 39, 59, 70, 0)
s = 63: (0, 7, 49, 12, 10, 51, 108, 63, 33, 56, 106, 0)
s = 64: (0, 10, 97, 17, 10, 69, 121, 63, 33, 37, 126, 0)
s = 65: (0, 12, 47, 11, 17, 60, 103, 46, 41, 41, 83, 0)
s = 66: (0, 16, 47, 13, 22, 88, 114, 89, 43, 42, 108, 0)
s = 67: (0, 15, 62, 17, 12, 45, 115, 66, 49, 49, 106, 0)
s = 68: (0, 11, 102, 28, 15, 51, 100, 49, 42, 35, 99, 0)
s = 69: (0, 16, 90, 16, 21, 49, 57, 48, 43, 65, 76, 0)
s = 70: (0, 6, 39, 19, 16, 78, 100, 64, 54, 70, 142, 0)
s = 71: (0, 9, 78, 14, 9, 72, 72, 89, 27, 60, 89, 0)
s = 72: (0, 14, 58, 15, 10, 113, 82, 110, 34, 55, 174, 0)
s = 73: (0, 7, 64, 16, 20, 98, 74, 55, 56, 44, 118, 0)
s = 74: (0, 12, 59, 14, 12, 100, 127, 59, 42, 60, 102, 0)
s = 75: (0, 8, 33, 21, 16, 40, 116, 88, 30, 42, 139, 0)
s = 76: (0, 15, 66, 18, 9, 80, 96, 81, 28, 33, 100, 0)
s = 77: (0, 10, 76, 13, 11, 76, 73, 45, 52, 56, 71, 0)
s = 78: (0, 12, 40, 12, 17, 80, 62, 44, 30, 46, 135, 0)
s = 79: (0, 11, 57, 13, 12, 61, 79, 117, 26, 38, 113, 0)
s = 80: (0, 14, 63, 15, 11, 84, 113, 51, 28, 81, 134, 0)
s = 81: (0, 8, 53, 17, 19, 94, 110, 123, 27, 48, 87, 0)
s = 82: (0, 7, 59, 14, 15, 72, 76, 77, 36, 34, 85, 0)
s = 83: (0, 10, 40, 15, 11, 66, 69, 70, 54, 46, 98, 0)
s = 84: (0, 15, 65, 22, 11, 48, 137, 45, 26, 73, 156, 0)
s = 85: (0, 13, 72, 16, 9, 75, 76, 124, 51, 48, 81, 0)
s = 86: (0, 8, 45, 11, 12, 50, 122, 48, 22, 46, 75, 0)
s = 87: (0, 7, 67, 25, 15, 81, 93, 71, 28, 83, 68, 0)
s = 88: (0, 13, 41, 15, 10, 89, 66, 79, 50, 36, 64, 0)
s = 89: (0, 7, 45, 15, 9, 72, 85, 64, 41, 85, 112, 0)
s = 90: (0, 7, 52, 15, 16, 70, 168, 65, 33, 42, 72, 0)
s = 91: (0, 13, 65, 17, 14, 56, 88, 53, 37, 52, 120, 0)
s = 92: (0, 11, 54, 16, 20, 100, 124, 77, 53, 54, 151, 0)
s = 93: (0, 8, 63, 12, 19, 50, 81, 83, 26, 75, 69, 0)
s = 94: (0, 7, 36, 20, 18, 46, 83, 54, 30, 44, 81, 0)
s = 95: (0, 8, 45, 12, 11, 56, 122, 61, 24, 50, 71, 0)
s = 96: (0, 10, 70, 13, 11, 123, 89, 63, 58, 79, 82, 0)
s = 97: (0, 7, 102, 16, 9, 38, 61, 62, 35, 88, 74, 0)
s = 98: (0, 7, 72, 19, 22, 64, 144, 81, 42, 61, 74, 0)
s = 99: (0, 8, 36, 15, 17, 100, 96, 78, 51, 48, 104, 0)
s = 100: (0, 11, 65, 23, 15, 52, 105, 60, 48, 49, 105, 0)
s = 101: (0, 6, 36, 17, 13, 65, 71, 55, 42, 38, 129, 0)
s = 102: (0, 12, 59, 20, 12, 96, 113, 83, 23, 44, 57, 0)
s = 103: (0, 8, 63, 13, 15, 42, 163, 71, 35, 45, 104, 0)
s = 104: (0, 10, 64, 20, 15, 93, 54, 83, 42, 53, 76, 0)
s = 105: (0, 9, 47, 22, 10, 83, 83, 98, 38, 73, 72, 0)
s = 106: (0, 12, 63, 14, 18, 55, 164, 49, 64, 45, 115, 0)
s = 107: (0, 10, 62, 10, 19, 62, 88, 71, 38, 74, 162, 0)
s = 108: (0, 8, 62, 21, 8, 58, 108, 89, 23, 106, 68, 0)
s = 109: (0, 13, 52, 10, 10, 92, 118, 95, 34, 41, 76, 0)
s = 110: (0, 10, 43, 21, 11, 65, 98, 51, 33, 40, 125, 0)
