s = 80: (0, 11, 96, 47, 21, 12, 12, 77, 10, 18, 19, 0)
s = 81: (0, 19, 71, 30, 11, 14, 16, 104, 7, 25, 20, 0)
s = 82: (0, 23, 76, 34, 19, 12, 23, 143, 15, 16, 40, 0)
s = 83: (0, 15, 67, 39, 11, 15, 29, 149, 7, 34, 30, 0)
s = 84: (0, 18, 52, 51, 19, 12, 17, 128, 9, 21, 22, 0)
s = 85: (0, 11, 44, 35, 18, 13, 27, 112, 16, 11, 30, 0)
s = 86: (0, 19, 98, 40, 13, 16, 22, 102, 13, 18, 40, 0)
s = 87: (0, 15, 49, 33, 28, 13, 20, 190, 13, 22, 19, 0)
s = 88: (0, 13, 88, 35, 21, 17, 19, 112, 9, 17, 33, 0)
s = 89: (0, 12, 43, 27, 13, 8, 27, 147, 15, 16, 26, 0)
s = 90: (0, 15, 42, 30, 11, 12, 33, 62, 8, 20, 23, 0)
s = 91: (0, 13, 51, 31, 13, 7, 38, 89, 19, 12, 30, 0)
s = 92: (0, 15, 94, 37, 15, 14, 34, 65, 13, 18, 33, 0)
s = 93: (0, 9, 54, 48, 12, 14, 21, 96, 10, 16, 21, 0)
s = 94: (0, 14, 80, 33, 12, 16, 26, 88, 8, 24, 18, 0)
s = 95: (0, 11, 55, 25, 10, 14, 24, 76, 10, 14, 38, 0)
s = 96: (0, 11, 87, 25, 16, 14, 15, 105, 10, 13, 42, 0)
s = 97: (0, 10, 71, 33, 13, 16, 28, 80, 8, 20, 20, 0)
s = 98: (0, 15, 53, 44, 20, 21, 21, 127, 11, 18, 26, 0)
s = 99: (0, 17, 61, 39, 22, 13, 22, 124, 10, 19, 20, 0)
s = 100: (0, 17, 86, 41, 15, 21, 22, 69, 21, 16, 31, 0)
s = 101: (0, 13, 71, 24, 14, 13, 13, 79, 8, 25, 17, 0)
s = 102: (0, 10, 52, 28, 22, 11, 13, 120, 9, 13, 23, 0)
s = 103: (0, 18, 98, 50, 13, 14, 33, 83, 15, 24, 20, 0)
s = 104: (0, 15, 53, 40, 18, 11, 12, 104, 7, 19, 27, 0)
s = 105: (0, 9, 103, 24, 25, 12, 21, 81, 8, 16, 42, 0)
s = 106: (0, 16, 47, 21, 19, 8, 12, 102, 13, 22, 22, 0)
s = 107: (0, 13, 89, 26, 21, 13, 32, 110, 13, 20, 16, 0)
s = 108: (0, 16, 46, 37, 20, 13, 21, 75, 12, 22, 34, 0)
s = 109: (0, 14, 101, 49, 13, 14, 23, 157, 11, 10, 25, 0)
s = 110: (0, 15, 72, 27, 11, 10, 13, 96, 19, 28, 17, 0)
s = 111: (0, 13, 103, 27, 15, 13, 25, 112, 10, 23, 17, 0)
s = 112: (0, 22, 102, 41, 14, 11, 30, 72, 8, 17, 31, 0)
s = 113: (0, 17, 86, 25, 14, 19, 13, 72, 8, 22, 26, 0)
s = 114: (0, 25, 59, 55, 33, 20, 17, 177, 13, 15, 23, 0)
s = 115: (0, 21, 72, 50, 17, 13, 15, 134, 16, 15, 18, 0)
s = 116: (0, 19, 42, 33, 17, 11, 24, 159, 15, 13, 22, 0)
s = 117: (0, 24, 87, 48, 20, 9, 14, 78, 11, 16, 24, 0)
s = 118: (0, 13, 54, 20, 12, 17, 19, 180, 11, 12, 23, 0)
s = 119: (0, 22, 56, 34, 13, 9, 19, 72, 11, 30, 32, 0)
s = 120: (0, 13, 65, 26, 21, 10, 16, 98, 12, 14, 31, 0)
s = 121: (0, 19, 70, 22, 21, 16, 33, 161, 13, 16, 26, 0)
s = 122: (0, 13, 87, 21, 19, 12, 14, 180, 13, 14, 16, 0)
s = 123: (0, 17, 44, 43, 18, 12, 21, 81, 10, 13, 34, 0)
s = 124: (0, 11, 83, 36, 13, 11, 11, 83, 16, 19, 28, 0)
s = 125: (0, 18, 52, 56, 12, 16, 28, 90, 14, 21, 33, 0)
s = 126: (0, 13, 50, 21, 15, 11, 16, 182, 12, 18, 23, 0)
s = 127: (0, 10, 56, 48, 11, 8, 22, 124, 9, 13, 33, 0)
s = 128: (0, 17, 60, 26, 21, 10, 13, 146, 10, 14, 21, 0)
s = 129: (0, 17, 79, 31, 15, 16, 12, 113, 15, 17, 20, 0)
s = 130: (0, 13, 74, 43, 16, 17, 12, 74, 9, 18, 26, 0)
s = 131: (0, 19, 66, 23, 14, 15, 24, 86, 11, 10, 17, 0)
s = 132: (0, 10, 58, 44, 24, 18, 25, 108, 10, 25, 27, 0)
s = 133: (0, 16, 116, 24, 22, 11, 13, 88, 8, 11, 15, 0)
s = 134: (0, 10, 49, 32, 11, 18, 13, 84, 15, 20, 23, 0)
s = 135: (0, 8, 49, 29, 25, 20, 34, 97, 10, 27, 40, 0)
s = 136: (0, 14, 90, 27, 12, 13, 24, 115, 15, 14, 25, 0)
s = 137: (0, 9, 99, 23, 25, 10, 17, 183, 14, 14, 15, 0)
s = 138: (0, 9, 86, 34, 12, 15, 30, 97, 15, 25, 19, 0)
s = 139: (0, 18, 53, 34, 15, 18, 28, 83, 16, 13, 36, 0)
s = 140: (0, 14, 74, 33, 25, 9, 13, 140, 10, 29, 29, 0)
s = 141: (0, 10, 46, 34, 14, 9, 26, 68, 12, 15, 27, 0)
s = 142: (0, 13, 89, 34, 15, 12, 19, 135, 14, 19, 20, 0)
s = 143: (0, 10, 91, 40, 17, 10, 20, 69, 15, 14, 29, 0)
s = 144: (0, 13, 61, 42, 12, 9, 19, 98, 14, 14, 46, 0)
s = 145: (0, 11, 56, 24, 19, 14, 14, 149, 15, 19, 20, 0)
s = 146: (0, 13, 114, 33, 14, 9, 13, 115, 8, 17, 39, 0)
s = 147: (0, 16, 47, 35, 14, 10, 26, 145, 15, 19, 21, 0)
s = 148: (0, 11, 91, 51, 22, 9, 21, 85, 10, 22, 16, 0)
s = 149: (0, 14, 46, 20, 17, 8, 21, 79, 11, 26, 39, 0)
s = 150: (0, 14, 90, 33, 26, 15, 14, 106, 7, 27, 43, 0)
s = 151: (0, 19, 47, 35, 19, 13, 26, 119, 9, 28, 41, 0)
s = 152: (0, 16, 121, 26, 23, 9, 23, 88, 11, 17, 16, 0)
s = 153: (0, 21, 63, 36, 13, 14, 12, 109, 11, 15, 33, 0)
s = 154: (0, 18, 66, 26, 24, 10, 15, 106, 9, 18, 15, 0)
s = 155: (0, 11, 75, 33, 15, 13, 17, 79, 13, 17, 33, 0)
s = 156: (0, 18, 39, 30, 26, 10, 16, 123, 8, 18, 25, 0)
s = 157: (0, 14, 64, 30, 22, 14, 19, 168, 13, 18, 27, 0)
s = 158: (0, 15, 86, 27, 15, 17, 26, 164, 14, 13, 29, 0)
s = 159: (0, 9, 111, 27, 19, 18, 12, 144, 12, 21, 49, 0)
s = 160: (0, 17, 94, 28, 14, 9, 27, 62, 11, 29, 23, 0)
s = 161: (0, 15, 48, 23, 23, 10, 13, 81, 8, 15, 38, 0)
s = 162: (0, 19, 74, 34, 17, 17, 28, 194, 8, 14, 22, 0)
s = 163: (0, 27, 78, 45, 21, 14, 37, 94, 9, 15, 50, 0)
s = 164: (0, 9, 90, 30, 19, 9, 27, 147, 12, 19, 49, 0)
s = 165: (0, 18, 72, 38, 21, 11, 23, 75, 18, 16, 24, 0)
s = 166: (0, 13, 65, 28, 24, 16, 12, 185, 9, 18, 23, 0)
s = 167: (0, 9, 59, 39, 18, 12, 13, 110, 10, 22, 31, 0)
s = 168: (0, 9, 77, 43, 25, 17, 21, 86, 16, 14, 28, 0)
s = 169: (0, 11, 50, 41, 28, 11, 18, 110, 10, 20, 25, 0)
s = 170: (0, 11, 109, 39, 18, 9, 18, 100, 10, 13, 25, 0)
s = 171: (0, 22, 48, 30, 16, 18, 14, 135, 17, 12, 28, 0)
s = 172: (0, 21, 109, 28, 12, 8, 14, 126, 11, 31, 19, 0)
s = 173: (0, 10, 88, 64, 12, 12, 15, 146, 12, 16, 21, 0)
s = 174: (0, 11, 97, 49, 15, 10, 15, 133, 11, 12, 35, 0)
s = 175: (0, 15, 70, 31, 17, 13, 30, 73, 11, 24, 17, 0)
s = 176: (0, 12, 56, 48, 19, 13, 12, 139, 12, 27, 32, 0)
s = 177: (0, 21, 52, 30, 15, 19, 28, 111, 14, 24, 21, 0)
s = 178: (0, 16, 123, 19, 9, 9, 22, 106, 11, 16, 31, 0)
s = 179: (0, 17, 78, 23, 34, 15, 18, 91, 15, 22, 33, 0)
s = 180: (0, 13, 57, 30, 29, 13, 17, 128, 10, 21, 22, 0)
s = 181: (0, 10, 52, 33, 25, 21, 24, 143, 8, 19, 36, 0)
s = 182: (0, 12, 81, 40, 24, 10, 16, 121, 9, 22, 33, 0)
s = 183: (0, 9, 73, 35, 22, 12, 30, 202, 11, 17, 29, 0)
s = 184: (0, 12, 55, 55, 16, 11, 15, 114, 16, 22, 25, 0)
s = 185: (0, 18, 53, 58, 17, 21, 24, 97, 9, 19, 34, 0)
s = 186: (0, 13, 59, 30, 11, 8, 18, 157, 12, 24, 24, 0)
s = 187: (0, 23, 55, 45, 19, 20, 21, 81, 17, 10, 21, 0)
s = 188: (0, 10, 96, 41, 17, 10, 23, 113, 15, 30, 18, 0)
s = 189: (0, 11, 62, 28, 15, 17, 20, 84, 16, 17, 24, 0)
s = 190: (0, 13, 102, 29, 12, 9, 18, 67, 8, 10, 24, 0)
s = 191: (0, 9, 54, 56, 10, 13, 15, 126, 12, 22, 36, 0)
s = 192: (0, 15, 79, 45, 15, 14, 16, 96, 11, 10, 27, 0)
s = 193: (0, 12, 68, 27, 13, 16, 17, 142, 11, 36, 19, 0)
s = 194: (0, 11, 55, 21, 16, 12, 15, 99, 9, 28, 23, 0)
s = 195: (0, 9, 58, 36, 18, 19, 20, 99, 11, 17, 32, 0)
s = 196: (0, 18, 55, 26, 14, 9, 29, 77, 7, 21, 37, 0)
s = 197: (0, 13, 78, 36, 14, 9, 30, 106, 13, 16, 39, 0)
s = 198: (0, 10, 47, 31, 20, 18, 16, 97, 13, 13, 19, 0)
s = 199: (0, 22, 50, 27, 21, 11, 13, 108, 10, 20, 20, 0)
s = 200: (0, 12, 43, 25, 16, 15, 15, 123, 10, 24, 33, 0)
------------------------------------------------------------------------
RESOURCE k = 2
s = 1: (0, 16, 84, 21, 13, 10, 31, 100, 10, 14, 53, 0)
s = 2: (0, 16, 49, 23, 18, 11, 25, 75, 19, 20, 67, 0)
s = 3: (0, 11, 81, 12, 11, 10, 46, 95, 9, 16, 56, 0)
s = 4: (0, 14, 76, 13, 17, 12, 23, 54, 13, 13, 72, 0)
s = 5: (0, 13, 59, 20, 17, 9, 41, 68, 11, 15, 51, 0)
s = 6: (0, 14, 97, 10, 11, 12, 18, 80, 9, 19, 62, 0)
s = 7: (0, 17, 72, 10, 19, 21, 16, 53, 15, 18, 54, 0)
s = 8: (0, 22, 75, 22, 12, 18, 36, 57, 13, 18, 36, 0)
s = 9: (0, 21, 93, 16, 24, 10, 30, 67, 12, 14, 44, 0)
s = 10: (0, 15, 68, 25, 10, 16, 39, 92, 17, 15, 33, 0)
s = 11: (0, 10, 49, 19, 16, 13, 20, 67, 12, 18, 40, 0)
s = 12: (0, 10, 68, 13, 17, 15, 23, 99, 18, 17, 61, 0)
s = 13: (0, 13, 38, 17, 14, 12, 30, 118, 17, 12, 52, 0)
s = 14: (0, 13, 54, 14, 17, 10, 40, 78, 14, 17, 57, 0)
s = 15: (0, 15, 44, 13, 23, 10, 30, 77, 12, 12, 48, 0)
s = 16: (0, 14, 55, 18, 21, 11, 38, 45, 15, 20, 65, 0)
s = 17: (0, 11, 70, 12, 11, 11, 27, 93, 9, 14, 49, 0)
s = 18: (0, 11, 78, 12, 14, 15, 23, 125, 18, 9, 57, 0)
s = 19: (0, 12, 43, 12, 14, 11, 19, 112, 16, 18, 37, 0)
s = 20: (0, 16, 67, 16, 10, 12, 29, 92, 12, 15, 32, 0)
s = 21: (0, 17, 35, 18, 12, 10, 19, 50, 13, 15, 43, 0)
s = 22: (0, 16, 86, 14, 12, 15, 17, 70, 14, 13, 53, 0)
s = 23: (0, 21, 68, 16, 14, 10, 34, 124, 9, 13, 77, 0)
s = 24: (0, 12, 67, 15, 17, 11, 35, 120, 20, 10, 75, 0)
s = 25: (0, 15, 71, 12, 18, 9, 47, 83, 14, 19, 46, 0)
s = 26: (0, 14, 73, 17, 12, 8, 41, 82, 14, 21, 59, 0)
s = 27: (0, 13, 82, 18, 14, 13, 29, 78, 9, 12, 65, 0)
s = 28: (0, 15, 71, 16, 13, 10, 36, 78, 17, 16, 30, 0)
s = 29: (0, 17, 46, 13, 10, 12, 20, 83, 12, 14, 55, 0)
s = 30: (0, 14, 56, 17, 17, 8, 41, 62, 13, 17, 60, 0)
s = 31: (0, 12, 52, 11, 14, 10, 30, 75, 16, 14, 47, 0)
s = 32: (0, 16, 92, 11, 15, 12, 26, 63, 13, 12, 44, 0)
s = 33: (0, 16, 84, 15, 10, 9, 35, 59, 10, 16, 37, 0)
s = 34: (0, 9, 78, 10, 10, 17, 35, 120, 24, 11, 47, 0)
s = 35: (0, 10, 84, 9, 10, 14, 34, 52, 16, 14, 67, 0)
s = 36: (0, 13, 61, 17, 13, 9, 29, 72, 14, 20, 34, 0)
s = 37: (0, 15, 87, 10, 14, 13, 25, 134, 13, 19, 43, 0)
s = 38: (0, 15, 61, 14, 15, 8, 28, 60, 12, 12, 27, 0)
s = 39: (0, 14, 94, 11, 13, 10, 18, 45, 15, 22, 27, 0)
s = 40: (0, 11, 54, 12, 10, 10, 31, 110, 12, 24, 47, 0)
s = 41: (0, 11, 88, 11, 15, 9, 50, 72, 10, 14, 31, 0)
s = 42: (0, 15, 79, 16, 10, 17, 30, 57, 11, 11, 28, 0)
s = 43: (0, 16, 75, 11, 16, 10, 25, 85, 17, 13, 56, 0)
s = 44: (0, 14, 45, 11, 20, 14, 35, 114, 10, 20, 45, 0)
s = 45: (0, 14, 77, 14, 12, 7, 27, 66, 15, 15, 36, 0)
s = 46: (0, 13, 41, 11, 12, 16, 43, 126, 9, 11, 39, 0)
s = 47: (0, 13, 79, 20, 15, 8, 19, 46, 17, 26, 66, 0)
s = 48: (0, 26, 53, 10, 14, 14, 22, 75, 17, 17, 44, 0)
s = 49: (0, 10, 87, 8, 18, 11, 26, 79, 20, 13, 43, 0)
s = 50: (0, 12, 58, 21, 20, 17, 24, 69, 14, 15, 56, 0)
s = 51: (0, 25, 51, 10, 15, 22, 33, 165, 11, 14, 50, 0)
s = 52: (0, 15, 64, 17, 8, 9, 18, 110, 22, 13, 33, 0)
s = 53: (0, 9, 87, 11, 13, 12, 31, 85, 11, 23, 37, 0)
s = 54: (0, 14, 77, 18, 15, 9, 41, 125, 13, 15, 25, 0)
s = 55: (0, 23, 79, 15, 14, 14, 19, 90, 13, 18, 55, 0)
s = 56: (0, 14, 78, 12, 18, 12, 21, 56, 10, 14, 37, 0)
s = 57: (0, 12, 94, 12, 15, 12, 37, 59, 8, 15, 78, 0)
s = 58: (0, 10, 74, 18, 12, 16, 26, 86, 12, 23, 33, 0)
s = 59: (0, 10, 60, 12, 14, 12, 39, 123, 10, 16, 41, 0)
s = 60: (0, 16, 72, 20, 20, 17, 35, 100, 20, 19, 38, 0)
s = 61: (0, 18, 49, 23, 13, 16, 33, 58, 18, 20, 66, 0)
s = 62: (0, 10, 73, 10, 11, 15, 35, 74, 23, 17, 49, 0)
s = 63: (0, 17, 90, 9, 15, 14, 20, 68, 16, 20, 52, 0)
s = 64: (0, 10, 81, 12, 16, 11, 50, 83, 15, 11, 40, 0)
s = 65: (0, 14, 59, 17, 18, 14, 29, 104, 10, 17, 40, 0)
s = 66: (0, 10, 45, 13, 16, 14, 24, 52, 13, 16, 54, 0)
s = 67: (0, 20, 68, 20, 18, 11, 21, 76, 16, 13, 40, 0)
s = 68: (0, 11, 67, 11, 14, 18, 36, 88, 14, 13, 28, 0)
s = 69: (0, 13, 60, 13, 19, 12, 35, 62, 18, 17, 49, 0)
s = 70: (0, 17, 47, 24, 21, 12, 18, 122, 10, 14, 29, 0)
s = 71: (0, 22, 68, 13, 14, 11, 38, 51, 11, 10, 29, 0)
s = 72: (0, 15, 49, 13, 18, 7, 55, 45, 9, 14, 62, 0)
s = 73: (0, 11, 45, 12, 20, 11, 24, 85, 16, 11, 52, 0)
s = 74: (0, 15, 53, 17, 15, 21, 23, 54, 19, 13, 28, 0)
s = 75: (0, 11, 43, 15, 15, 18, 31, 51, 17, 13, 44, 0)
s = 76: (0, 13, 81, 15, 19, 12, 53, 110, 18, 10, 55, 0)
s = 77: (0, 10, 83, 16, 15, 13, 26, 83, 15, 16, 30, 0)
s = 78: (0, 20, 71, 12, 12, 14, 24, 83, 15, 12, 29, 0)
s = 79: (0, 16, 56, 15, 12, 16, 30, 83, 13, 11, 68, 0)
s = 80: (0, 11, 89, 20, 17, 11, 18, 55, 13, 16, 33, 0)
s = 81: (0, 19, 66, 13, 9, 13, 23, 75, 9, 22, 33, 0)
s = 82: (0, 23, 71, 14, 16, 11, 34, 102, 19, 14, 67, 0)
s = 83: (0, 15, 62, 16, 9, 14, 44, 106, 9, 30, 51, 0)
s = 84: (0, 18, 48, 21, 16, 11, 25, 91, 11, 19, 37, 0)
s = 85: (0, 11, 41, 15, 15, 12, 40, 80, 20, 10, 51, 0)
s = 86: (0, 19, 91, 17, 11, 15, 32, 73, 16, 16, 68, 0)
s = 87: (0, 15, 46, 14, 23, 12, 29, 136, 16, 20, 32, 0)
s = 88: (0, 13, 82, 15, 18, 16, 29, 80, 11, 15, 56, 0)
s = 89: (0, 12, 40, 11, 11, 8, 40, 105, 19, 15, 44, 0)
s = 90: (0, 15, 39, 13, 9, 12, 49, 44, 10, 18, 39, 0)
s = 91: (0, 13, 48, 13, 10, 7, 56, 64, 24, 11, 51, 0)
s = 92: (0, 15, 87, 15, 13, 13, 51, 47, 17, 16, 56, 0)
s = 93: (0, 9, 50, 20, 10, 13, 31, 69, 12, 14, 35, 0)
s = 94: (0, 14, 74, 14, 10, 14, 38, 63, 10, 21, 30, 0)
s = 95: (0, 11, 52, 11, 8, 13, 36, 54, 12, 12, 65, 0)
s = 96: (0, 11, 81, 10, 14, 13, 23, 75, 12, 11, 72, 0)
s = 97: (0, 10, 66, 14, 11, 15, 42, 57, 9, 18, 35, 0)
s = 98: (0, 15, 49, 18, 17, 20, 31, 91, 14, 16, 44, 0)
s = 99: (0, 17, 57, 16, 18, 12, 32, 88, 13, 17, 35, 0)
s = 100: (0, 17, 80, 17, 13, 19, 32, 50, 26, 14, 53, 0)
s = 101: (0, 13, 66, 10, 11, 12, 19, 56, 11, 22, 29, 0)
s = 102: (0, 10, 49, 12, 18, 10, 19, 86, 12, 12, 38, 0)
s = 103: (0, 18, 91, 21, 11, 13, 49, 59, 18, 21, 34, 0)
s = 104: (0, 15, 49, 17, 15, 10, 18, 74, 8, 17, 46, 0)
s = 105: (0, 9, 96, 10, 21, 11, 32, 58, 10, 14, 72, 0)
s = 106: (0, 16, 44, 9, 16, 7, 18, 73, 17, 19, 38, 0)
s = 107: (0, 13, 82, 11, 17, 12, 48, 79, 16, 18, 28, 0)
s = 108: (0, 16, 43, 16, 16, 12, 31, 54, 16, 20, 58, 0)
s = 109: (0, 14, 93, 20, 11, 13, 35, 112, 14, 9, 42, 0)
s = 110: (0, 15, 66, 12, 9, 9, 20, 69, 25, 25, 28, 0)
