s = 34: (0, 103, 58, 31, 11, 45, 7, 38, 21, 31, 18, 0)
s = 35: (0, 118, 55, 36, 14, 43, 14, 33, 23, 18, 16, 0)
s = 36: (0, 165, 47, 21, 18, 29, 9, 84, 20, 29, 19, 0)
s = 37: (0, 132, 37, 32, 16, 38, 7, 50, 47, 37, 12, 0)
s = 38: (0, 81, 32, 32, 21, 31, 8, 53, 31, 44, 14, 0)
s = 39: (0, 137, 33, 34, 16, 22, 7, 38, 17, 20, 16, 0)
s = 40: (0, 88, 59, 29, 9, 28, 9, 42, 23, 23, 18, 0)
s = 41: (0, 179, 49, 43, 11, 33, 9, 44, 18, 42, 12, 0)
s = 42: (0, 190, 42, 28, 9, 39, 9, 44, 28, 20, 21, 0)
s = 43: (0, 125, 43, 52, 15, 42, 8, 56, 24, 35, 18, 0)
s = 44: (0, 109, 43, 24, 16, 61, 12, 37, 34, 35, 28, 0)
s = 45: (0, 100, 39, 32, 9, 35, 12, 36, 17, 22, 14, 0)
s = 46: (0, 73, 71, 43, 14, 44, 10, 30, 22, 25, 20, 0)
s = 47: (0, 167, 82, 22, 16, 39, 8, 39, 20, 22, 15, 0)
s = 48: (0, 165, 45, 35, 12, 35, 10, 54, 31, 26, 20, 0)
s = 49: (0, 81, 52, 19, 14, 41, 15, 51, 14, 17, 23, 0)
s = 50: (0, 83, 90, 42, 11, 43, 7, 49, 26, 27, 28, 0)
s = 51: (0, 95, 39, 39, 20, 38, 9, 48, 26, 32, 16, 0)
s = 52: (0, 76, 44, 40, 12, 36, 12, 46, 17, 17, 22, 0)
s = 53: (0, 78, 35, 46, 12, 52, 7, 43, 42, 20, 21, 0)
s = 54: (0, 81, 48, 38, 14, 39, 14, 40, 36, 31, 13, 0)
s = 55: (0, 184, 73, 42, 16, 44, 7, 54, 26, 34, 15, 0)
s = 56: (0, 141, 86, 44, 15, 52, 8, 54, 31, 44, 10, 0)
s = 57: (0, 80, 72, 28, 19, 43, 8, 46, 26, 29, 24, 0)
s = 58: (0, 191, 58, 29, 11, 22, 10, 38, 34, 28, 15, 0)
s = 59: (0, 95, 55, 42, 11, 47, 6, 46, 25, 25, 19, 0)
s = 60: (0, 112, 61, 50, 17, 38, 5, 56, 22, 36, 19, 0)
s = 61: (0, 202, 42, 38, 16, 35, 11, 64, 25, 25, 18, 0)
s = 62: (0, 156, 49, 34, 12, 26, 12, 31, 26, 23, 19, 0)
s = 63: (0, 96, 30, 31, 17, 34, 7, 48, 26, 15, 17, 0)
s = 64: (0, 103, 36, 33, 17, 47, 6, 75, 32, 38, 18, 0)
s = 65: (0, 187, 48, 39, 19, 44, 8, 70, 30, 23, 13, 0)
s = 66: (0, 163, 40, 22, 21, 41, 15, 33, 19, 21, 12, 0)
s = 67: (0, 97, 73, 32, 11, 29, 11, 54, 24, 23, 14, 0)
s = 68: (0, 101, 35, 39, 18, 22, 7, 51, 30, 23, 21, 0)
s = 69: (0, 170, 57, 35, 13, 49, 7, 31, 25, 39, 13, 0)
s = 70: (0, 78, 42, 49, 21, 33, 10, 67, 23, 25, 15, 0)
s = 71: (0, 123, 41, 30, 19, 44, 7, 32, 29, 16, 14, 0)
s = 72: (0, 183, 38, 30, 26, 25, 6, 75, 16, 37, 15, 0)
s = 73: (0, 79, 38, 21, 11, 29, 6, 36, 22, 19, 16, 0)
s = 74: (0, 194, 39, 31, 9, 36, 11, 62, 35, 39, 17, 0)
s = 75: (0, 120, 44, 37, 13, 34, 10, 59, 15, 26, 12, 0)
s = 76: (0, 137, 39, 54, 15, 68, 8, 30, 36, 26, 23, 0)
s = 77: (0, 80, 60, 37, 10, 74, 10, 55, 14, 34, 17, 0)
s = 78: (0, 76, 51, 45, 19, 51, 13, 54, 44, 31, 21, 0)
s = 79: (0, 155, 54, 27, 14, 25, 11, 60, 40, 22, 23, 0)
s = 80: (0, 116, 75, 29, 18, 77, 10, 33, 28, 43, 17, 0)
s = 81: (0, 143, 55, 56, 19, 25, 8, 37, 39, 26, 18, 0)
s = 82: (0, 109, 59, 50, 16, 47, 8, 56, 39, 25, 12, 0)
s = 83: (0, 130, 44, 28, 12, 60, 8, 50, 14, 24, 9, 0)
s = 84: (0, 153, 52, 27, 9, 31, 6, 36, 19, 43, 12, 0)
s = 85: (0, 99, 54, 33, 12, 46, 7, 42, 35, 39, 19, 0)
s = 86: (0, 126, 86, 34, 9, 36, 10, 42, 45, 36, 19, 0)
s = 87: (0, 141, 77, 33, 9, 27, 9, 45, 24, 17, 20, 0)
s = 88: (0, 114, 40, 44, 13, 40, 11, 38, 27, 20, 21, 0)
s = 89: (0, 78, 85, 26, 16, 25, 6, 43, 15, 21, 13, 0)
s = 90: (0, 84, 64, 44, 13, 33, 6, 42, 26, 15, 24, 0)
s = 91: (0, 84, 74, 52, 13, 25, 7, 69, 48, 40, 11, 0)
s = 92: (0, 111, 66, 31, 15, 45, 7, 71, 23, 28, 20, 0)
s = 93: (0, 74, 77, 42, 15, 45, 8, 73, 37, 42, 33, 0)
s = 94: (0, 88, 96, 30, 21, 35, 9, 41, 20, 21, 12, 0)
s = 95: (0, 89, 55, 50, 13, 42, 8, 44, 24, 18, 15, 0)
s = 96: (0, 153, 45, 36, 13, 47, 12, 40, 26, 27, 17, 0)
s = 97: (0, 107, 53, 38, 14, 39, 13, 42, 26, 28, 14, 0)
s = 98: (0, 125, 83, 28, 11, 34, 6, 34, 20, 42, 16, 0)
s = 99: (0, 121, 45, 47, 16, 52, 16, 52, 23, 40, 21, 0)
s = 100: (0, 116, 99, 20, 17, 38, 11, 48, 26, 22, 23, 0)
s = 101: (0, 169, 59, 32, 10, 48, 12, 31, 42, 36, 25, 0)
s = 102: (0, 118, 99, 36, 13, 46, 7, 44, 18, 20, 11, 0)
s = 103: (0, 125, 36, 34, 17, 33, 14, 66, 32, 25, 24, 0)
s = 104: (0, 120, 75, 35, 22, 36, 8, 41, 34, 18, 12, 0)
s = 105: (0, 94, 51, 24, 16, 25, 7, 43, 22, 29, 25, 0)
s = 106: (0, 162, 54, 29, 10, 23, 6, 36, 25, 25, 19, 0)
s = 107: (0, 78, 36, 22, 23, 51, 11, 73, 37, 24, 11, 0)
s = 108: (0, 124, 57, 28, 9, 25, 11, 42, 34, 38, 26, 0)
s = 109: (0, 86, 77, 49, 11, 26, 6, 38, 32, 16, 14, 0)
s = 110: (0, 204, 71, 24, 14, 43, 9, 42, 30, 25, 11, 0)
s = 111: (0, 89, 72, 29, 13, 48, 5, 36, 16, 27, 17, 0)
s = 112: (0, 115, 38, 27, 14, 33, 6, 40, 40, 27, 24, 0)
s = 113: (0, 118, 61, 32, 16, 32, 7, 42, 31, 19, 11, 0)
s = 114: (0, 125, 39, 43, 17, 37, 12, 41, 26, 32, 23, 0)
s = 115: (0, 117, 90, 26, 20, 47, 9, 52, 23, 28, 13, 0)
s = 116: (0, 157, 59, 48, 12, 31, 7, 42, 21, 42, 16, 0)
s = 117: (0, 85, 67, 20, 15, 22, 7, 30, 23, 24, 21, 0)
s = 118: (0, 120, 75, 33, 13, 50, 13, 51, 26, 26, 20, 0)
s = 119: (0, 152, 31, 27, 15, 25, 16, 68, 32, 37, 17, 0)
s = 120: (0, 156, 36, 31, 15, 22, 9, 79, 26, 24, 20, 0)
s = 121: (0, 130, 30, 34, 19, 44, 8, 36, 21, 41, 14, 0)
s = 122: (0, 90, 79, 20, 10, 52, 6, 57, 17, 22, 20, 0)
s = 123: (0, 119, 38, 38, 11, 57, 7, 68, 27, 33, 15, 0)
s = 124: (0, 109, 72, 19, 17, 42, 10, 41, 16, 30, 12, 0)
s = 125: (0, 64, 72, 37, 13, 28, 10, 52, 39, 29, 15, 0)
s = 126: (0, 124, 82, 24, 10, 59, 13, 26, 30, 17, 16, 0)
s = 127: (0, 80, 54, 39, 22, 32, 7, 32, 27, 28, 13, 0)
s = 128: (0, 78, 36, 44, 11, 52, 16, 38, 21, 22, 10, 0)
s = 129: (0, 70, 62, 35, 14, 28, 13, 34, 28, 47, 26, 0)
s = 130: (0, 132, 81, 39, 12, 34, 12, 84, 27, 20, 21, 0)
s = 131: (0, 134, 82, 38, 11, 42, 10, 54, 32, 25, 11, 0)
s = 132: (0, 125, 58, 30, 15, 35, 12, 51, 37, 21, 12, 0)
s = 133: (0, 180, 51, 38, 14, 34, 10, 35, 22, 42, 18, 0)
s = 134: (0, 134, 52, 24, 19, 44, 7, 43, 28, 32, 13, 0)
s = 135: (0, 109, 71, 35, 14, 45, 12, 36, 33, 29, 14, 0)
s = 136: (0, 142, 54, 38, 22, 37, 12, 39, 25, 48, 17, 0)
s = 137: (0, 97, 65, 31, 13, 24, 10, 42, 35, 20, 25, 0)
s = 138: (0, 84, 42, 32, 10, 47, 7, 41, 17, 24, 17, 0)
s = 139: (0, 190, 40, 27, 15, 27, 8, 28, 36, 38, 15, 0)
s = 140: (0, 76, 31, 33, 20, 46, 9, 47, 21, 17, 10, 0)
s = 141: (0, 123, 31, 36, 14, 35, 11, 43, 34, 34, 19, 0)
s = 142: (0, 123, 44, 20, 9, 41, 11, 31, 25, 27, 14, 0)
s = 143: (0, 141, 47, 44, 14, 36, 7, 39, 34, 38, 13, 0)
s = 144: (0, 97, 40, 30, 26, 31, 10, 68, 25, 28, 9, 0)
s = 145: (0, 93, 70, 32, 9, 38, 6, 70, 28, 41, 15, 0)
s = 146: (0, 103, 76, 31, 12, 57, 12, 58, 49, 18, 12, 0)
s = 147: (0, 108, 69, 39, 13, 57, 9, 40, 19, 39, 21, 0)
s = 148: (0, 119, 37, 42, 11, 51, 8, 61, 24, 42, 18, 0)
s = 149: (0, 166, 74, 20, 15, 37, 8, 31, 25, 21, 22, 0)
s = 150: (0, 113, 39, 19, 14, 44, 7, 27, 21, 29, 16, 0)
s = 151: (0, 129, 37, 36, 14, 38, 10, 26, 27, 33, 9, 0)
s = 152: (0, 140, 46, 21, 9, 33, 10, 39, 22, 29, 11, 0)
s = 153: (0, 124, 64, 30, 17, 27, 9, 82, 33, 41, 14, 0)
s = 154: (0, 141, 62, 49, 12, 46, 18, 53, 29, 26, 17, 0)
s = 155: (0, 135, 44, 35, 10, 36, 5, 42, 21, 20, 17, 0)
s = 156: (0, 88, 89, 57, 17, 37, 7, 64, 37, 28, 17, 0)
s = 157: (0, 88, 43, 34, 12, 41, 10, 29, 18, 31, 18, 0)
s = 158: (0, 177, 43, 23, 11, 32, 13, 39, 19, 25, 14, 0)
s = 159: (0, 90, 48, 30, 11, 42, 6, 54, 27, 22, 21, 0)
s = 160: (0, 117, 44, 31, 19, 24, 11, 40, 37, 31, 11, 0)
s = 161: (0, 123, 59, 29, 21, 39, 6, 31, 25, 23, 12, 0)
s = 162: (0, 143, 35, 49, 21, 41, 12, 65, 41, 24, 17, 0)
s = 163: (0, 163, 92, 32, 20, 82, 7, 55, 35, 20, 18, 0)
s = 164: (0, 122, 42, 38, 13, 32, 11, 32, 15, 16, 17, 0)
s = 165: (0, 146, 35, 35, 15, 24, 9, 71, 24, 19, 12, 0)
s = 166: (0, 128, 48, 19, 20, 26, 10, 55, 27, 18, 16, 0)
s = 167: (0, 139, 66, 20, 9, 24, 7, 44, 19, 24, 15, 0)
s = 168: (0, 184, 67, 31, 12, 47, 8, 64, 30, 30, 22, 0)
s = 169: (0, 109, 41, 27, 11, 37, 7, 48, 42, 34, 17, 0)
s = 170: (0, 119, 90, 33, 15, 33, 10, 46, 20, 25, 16, 0)
s = 171: (0, 167, 34, 40, 15, 45, 7, 50, 18, 27, 10, 0)
s = 172: (0, 116, 65, 24, 18, 52, 10, 38, 33, 21, 20, 0)
s = 173: (0, 72, 98, 58, 18, 41, 9, 34, 15, 21, 20, 0)
s = 174: (0, 169, 53, 23, 18, 50, 6, 27, 15, 19, 17, 0)
s = 175: (0, 166, 42, 34, 15, 22, 10, 79, 31, 27, 20, 0)
s = 176: (0, 80, 84, 45, 18, 46, 11, 45, 29, 26, 24, 0)
s = 177: (0, 76, 40, 23, 11, 51, 9, 54, 20, 31, 12, 0)
s = 178: (0, 110, 51, 35, 15, 38, 13, 26, 20, 38, 12, 0)
s = 179: (0, 102, 50, 23, 13, 22, 9, 57, 41, 35, 13, 0)
s = 180: (0, 112, 49, 28, 15, 37, 11, 40, 26, 32, 21, 0)
s = 181: (0, 93, 50, 33, 15, 36, 9, 41, 28, 37, 18, 0)
s = 182: (0, 82, 63, 31, 9, 64, 7, 39, 34, 24, 12, 0)
s = 183: (0, 180, 42, 33, 11, 35, 6, 85, 17, 33, 14, 0)
s = 184: (0, 127, 71, 34, 9, 37, 8, 31, 22, 32, 23, 0)
s = 185: (0, 126, 60, 24, 13, 34, 9, 52, 25, 23, 18, 0)
s = 186: (0, 82, 51, 22, 15, 47, 11, 58, 25, 33, 13, 0)
s = 187: (0, 144, 64, 28, 20, 45, 10, 50, 21, 31, 15, 0)
s = 188: (0, 97, 64, 50, 19, 43, 10, 32, 22, 23, 14, 0)
s = 189: (0, 112, 41, 29, 19, 42, 11, 30, 31, 30, 13, 0)
s = 190: (0, 104, 42, 27, 11, 34, 13, 48, 24, 24, 14, 0)
s = 191: (0, 95, 39, 26, 12, 70, 11, 39, 25, 29, 14, 0)
s = 192: (0, 143, 45, 45, 21, 34, 6, 55, 18, 23, 15, 0)
s = 193: (0, 101, 56, 52, 17, 28, 12, 53, 38, 21, 20, 0)
s = 194: (0, 117, 47, 36, 20, 26, 9, 71, 18, 30, 14, 0)
s = 195: (0, 112, 77, 36, 17, 40, 11, 25, 25, 39, 13, 0)
s = 196: (0, 115, 54, 48, 14, 34, 10, 64, 16, 31, 13, 0)
s = 197: (0, 68, 96, 31, 24, 53, 9, 75, 32, 15, 27, 0)
s = 198: (0, 101, 56, 31, 16, 40, 15, 31, 24, 29, 14, 0)
s = 199: (0, 129, 44, 36, 13, 31, 11, 28, 29, 26, 12, 0)
s = 200: (0, 110, 39, 37, 18, 46, 11, 33, 16, 21, 9, 0)
------------------------------------------------------------------------
RESOURCE k = 2
s = 1: (0, 91, 74, 49, 16, 42, 9, 111, 43, 25, 15, 0)
s = 2: (0, 189, 110, 29, 9, 46, 15, 113, 24, 41, 17, 0)
s = 3: (0, 157, 78, 78, 14, 42, 8, 114, 39, 22, 17, 0)
s = 4: (0, 111, 71, 47, 14, 33, 17, 78, 34, 36, 15, 0)
s = 5: (0, 143, 51, 40, 9, 51, 11, 60, 35, 30, 22, 0)
s = 6: (0, 175, 92, 36, 15, 33, 17, 149, 32, 38, 24, 0)
s = 7: (0, 182, 71, 33, 13, 63, 11, 185, 40, 44, 10, 0)
s = 8: (0, 109, 87, 58, 18, 43, 8, 70, 43, 37, 12, 0)
s = 9: (0, 161, 87, 24, 19, 73, 9, 73, 36, 36, 15, 0)
s = 10: (0, 90, 75, 30, 16, 56, 11, 92, 52, 38, 16, 0)
s = 11: (0, 128, 78, 39, 18, 57, 14, 116, 28, 34, 10, 0)
s = 12: (0, 159, 71, 24, 16, 56, 13, 108, 21, 32, 9, 0)
s = 13: (0, 137, 53, 64, 19, 54, 9, 92, 43, 20, 13, 0)
s = 14: (0, 131, 135, 48, 18, 42, 13, 130, 28, 28, 17, 0)
s = 15: (0, 126, 55, 64, 17, 40, 17, 69, 29, 23, 11, 0)
s = 16: (0, 152, 99, 60, 11, 32, 15, 75, 34, 20, 14, 0)
s = 17: (0, 164, 62, 45, 24, 53, 11, 91, 33, 30, 15, 0)
s = 18: (0, 188, 78, 65, 17, 45, 11, 91, 43, 36, 16, 0)
s = 19: (0, 110, 56, 63, 8, 41, 9, 61, 23, 19, 12, 0)
s = 20: (0, 163, 106, 32, 13, 56, 15, 100, 37, 20, 19, 0)
s = 21: (0, 170, 78, 42, 10, 52, 12, 92, 18, 22, 17, 0)
s = 22: (0, 145, 42, 31, 12, 40, 7, 74, 32, 26, 18, 0)
s = 23: (0, 133, 71, 50, 21, 71, 6, 57, 25, 28, 8, 0)
s = 24: (0, 120, 113, 29, 18, 91, 7, 122, 42, 28, 12, 0)
s = 25: (0, 122, 86, 72, 12, 76, 11, 86, 41, 28, 15, 0)
s = 26: (0, 104, 84, 54, 14, 82, 10, 92, 63, 22, 9, 0)
s = 27: (0, 77, 52, 44, 10, 42, 14, 83, 28, 25, 15, 0)
s = 28: (0, 179, 52, 37, 20, 47, 11, 87, 18, 55, 13, 0)
s = 29: (0, 210, 80, 24, 13, 49, 7, 129, 26, 32, 10, 0)
s = 30: (0, 253, 43, 48, 11, 90, 15, 64, 49, 31, 15, 0)
s = 31: (0, 166, 100, 38, 10, 54, 15, 128, 41, 38, 17, 0)
s = 32: (0, 181, 67, 55, 14, 53, 15, 61, 38, 24, 8, 0)
s = 33: (0, 155, 126, 36, 15, 49, 9, 80, 45, 23, 15, 0)
s = 34: (0, 119, 78, 39, 11, 59, 8, 75, 28, 40, 15, 0)
s = 35: (0, 136, 74, 45, 14, 56, 17, 66, 30, 24, 13, 0)
s = 36: (0, 190, 63, 27, 18, 37, 10, 168, 26, 38, 15, 0)
s = 37: (0, 153, 50, 41, 16, 49, 9, 99, 61, 48, 9, 0)
s = 38: (0, 93, 43, 40, 21, 40, 10, 105, 40, 57, 12, 0)
s = 39: (0, 158, 45, 44, 16, 28, 9, 76, 22, 25, 13, 0)
s = 40: (0, 101, 80, 37, 9, 37, 11, 84, 30, 30, 15, 0)
s = 41: (0, 207, 66, 55, 11, 43, 11, 87, 24, 55, 10, 0)
s = 42: (0, 219, 57, 36, 9, 50, 11, 88, 37, 25, 17, 0)
s = 43: (0, 144, 59, 67, 15, 54, 10, 112, 31, 46, 15, 0)
s = 44: (0, 126, 58, 30, 16, 80, 15, 74, 44, 46, 23, 0)
s = 45: (0, 115, 53, 40, 9, 46, 14, 71, 23, 28, 11, 0)
s = 46: (0, 84, 96, 54, 14, 57, 12, 59, 28, 32, 17, 0)
s = 47: (0, 192, 111, 27, 16, 50, 9, 77, 26, 28, 12, 0)
s = 48: (0, 190, 62, 45, 12, 46, 12, 107, 40, 34, 16, 0)
s = 49: (0, 94, 71, 24, 14, 53, 18, 101, 19, 22, 19, 0)
s = 50: (0, 96, 122, 53, 11, 56, 9, 98, 34, 35, 23, 0)
s = 51: (0, 109, 54, 50, 20, 50, 11, 95, 34, 42, 13, 0)
s = 52: (0, 88, 60, 51, 12, 46, 14, 92, 22, 21, 18, 0)
s = 53: (0, 89, 47, 58, 12, 68, 9, 86, 54, 26, 18, 0)
s = 54: (0, 93, 65, 49, 14, 51, 17, 80, 47, 40, 11, 0)
s = 55: (0, 213, 100, 53, 16, 57, 8, 107, 33, 44, 13, 0)
s = 56: (0, 163, 117, 56, 15, 68, 10, 108, 40, 57, 8, 0)
s = 57: (0, 92, 98, 36, 19, 56, 10, 92, 34, 37, 19, 0)
s = 58: (0, 221, 80, 37, 11, 29, 12, 76, 45, 37, 12, 0)
s = 59: (0, 110, 74, 53, 11, 61, 7, 92, 33, 32, 16, 0)
s = 60: (0, 129, 83, 64, 17, 50, 7, 111, 29, 47, 16, 0)
s = 61: (0, 233, 57, 48, 16, 45, 14, 127, 33, 33, 15, 0)
s = 62: (0, 180, 67, 44, 12, 34, 15, 62, 34, 30, 16, 0)
s = 63: (0, 110, 40, 39, 17, 45, 8, 95, 34, 19, 14, 0)
s = 64: (0, 119, 49, 41, 17, 61, 7, 149, 41, 49, 15, 0)
s = 65: (0, 216, 65, 50, 19, 57, 10, 139, 39, 30, 10, 0)
s = 66: (0, 188, 54, 28, 21, 54, 18, 65, 25, 28, 10, 0)
s = 67: (0, 112, 99, 40, 11, 38, 14, 108, 32, 30, 11, 0)
s = 68: (0, 117, 48, 50, 18, 28, 9, 101, 38, 30, 17, 0)
s = 69: (0, 196, 78, 44, 13, 63, 8, 61, 33, 50, 11, 0)
s = 70: (0, 89, 57, 63, 21, 43, 13, 133, 30, 32, 13, 0)
s = 71: (0, 141, 56, 38, 19, 57, 9, 64, 38, 21, 12, 0)
s = 72: (0, 212, 52, 38, 26, 33, 7, 149, 21, 48, 12, 0)
s = 73: (0, 91, 52, 27, 11, 38, 7, 71, 29, 25, 13, 0)
s = 74: (0, 223, 53, 39, 9, 47, 13, 123, 45, 50, 14, 0)
s = 75: (0, 138, 60, 47, 13, 44, 12, 118, 19, 34, 10, 0)
s = 76: (0, 158, 53, 68, 15, 88, 9, 59, 47, 33, 18, 0)
s = 77: (0, 92, 82, 48, 10, 97, 12, 110, 18, 44, 14, 0)
s = 78: (0, 88, 69, 57, 19, 67, 15, 107, 57, 40, 17, 0)
s = 79: (0, 178, 73, 35, 14, 32, 13, 119, 53, 28, 19, 0)
s = 80: (0, 134, 102, 36, 18, 101, 12, 65, 36, 56, 14, 0)
s = 81: (0, 165, 75, 71, 19, 33, 10, 73, 51, 33, 15, 0)
s = 82: (0, 126, 80, 63, 16, 62, 10, 112, 51, 33, 10, 0)
s = 83: (0, 150, 60, 35, 12, 78, 9, 100, 19, 32, 7, 0)
s = 84: (0, 176, 71, 34, 9, 40, 8, 71, 24, 56, 10, 0)
s = 85: (0, 114, 74, 42, 12, 60, 8, 83, 45, 51, 16, 0)
s = 86: (0, 146, 118, 43, 9, 47, 12, 83, 59, 47, 15, 0)
s = 87: (0, 163, 105, 42, 9, 35, 11, 89, 31, 22, 16, 0)
s = 88: (0, 131, 55, 56, 13, 52, 14, 76, 35, 26, 17, 0)
s = 89: (0, 90, 116, 33, 16, 33, 8, 85, 19, 27, 10, 0)
s = 90: (0, 97, 87, 56, 13, 43, 7, 84, 33, 19, 20, 0)
s = 91: (0, 97, 100, 66, 13, 32, 9, 137, 63, 52, 9, 0)
s = 92: (0, 128, 89, 40, 15, 59, 8, 142, 30, 37, 17, 0)
s = 93: (0, 85, 105, 53, 15, 59, 10, 145, 49, 54, 27, 0)
s = 94: (0, 102, 131, 38, 21, 45, 11, 81, 26, 27, 10, 0)
s = 95: (0, 102, 75, 63, 13, 55, 10, 87, 32, 24, 12, 0)
s = 96: (0, 176, 61, 45, 13, 62, 15, 80, 34, 35, 14, 0)
s = 97: (0, 123, 72, 48, 14, 51, 16, 83, 34, 36, 11, 0)
s = 98: (0, 144, 113, 35, 11, 45, 7, 68, 26, 54, 13, 0)
s = 99: (0, 139, 61, 59, 16, 68, 19, 104, 31, 53, 17, 0)
s = 100: (0, 134, 135, 25, 17, 50, 13, 95, 33, 28, 19, 0)
s = 101: (0, 195, 80, 41, 10, 63, 14, 61, 55, 46, 20, 0)
s = 102: (0, 136, 134, 45, 13, 60, 8, 87, 24, 25, 9, 0)
s = 103: (0, 144, 48, 43, 17, 43, 17, 131, 42, 32, 19, 0)
s = 104: (0, 138, 102, 45, 22, 47, 10, 81, 44, 23, 10, 0)
s = 105: (0, 109, 69, 31, 16, 33, 9, 86, 29, 38, 20, 0)
s = 106: (0, 187, 73, 37, 10, 30, 7, 72, 33, 33, 16, 0)
s = 107: (0, 90, 48, 27, 23, 66, 14, 145, 49, 31, 9, 0)
s = 108: (0, 143, 78, 35, 9, 33, 13, 83, 44, 50, 21, 0)
s = 109: (0, 100, 105, 62, 11, 34, 7, 76, 42, 21, 12, 0)
s = 110: (0, 236, 97, 30, 14, 56, 11, 84, 39, 33, 9, 0)
