s = 23: (0, 82, 18, 25, 22, 48, 37, 41, 8, 41, 20, 0)
s = 24: (0, 78, 21, 34, 28, 50, 43, 27, 15, 54, 13, 0)
s = 25: (0, 78, 42, 49, 22, 42, 25, 23, 15, 57, 10, 0)
s = 26: (0, 74, 27, 42, 22, 42, 41, 51, 9, 58, 30, 0)
s = 27: (0, 106, 33, 43, 21, 49, 42, 31, 9, 83, 22, 0)
s = 28: (0, 88, 51, 31, 21, 36, 40, 24, 9, 35, 21, 0)
s = 29: (0, 75, 24, 33, 26, 22, 30, 22, 18, 95, 14, 0)
s = 30: (0, 54, 33, 37, 24, 24, 33, 40, 7, 47, 20, 0)
s = 31: (0, 55, 18, 28, 33, 51, 33, 41, 7, 69, 24, 0)
s = 32: (0, 104, 19, 45, 15, 43, 39, 34, 10, 84, 12, 0)
s = 33: (0, 51, 29, 51, 15, 32, 27, 22, 12, 71, 17, 0)
s = 34: (0, 84, 35, 31, 20, 37, 37, 30, 11, 48, 11, 0)
s = 35: (0, 88, 20, 27, 22, 29, 37, 42, 11, 63, 14, 0)
s = 36: (0, 91, 41, 44, 14, 36, 26, 41, 9, 65, 22, 0)
s = 37: (0, 78, 24, 38, 16, 20, 29, 59, 14, 96, 13, 0)
s = 38: (0, 94, 33, 36, 15, 39, 32, 25, 16, 96, 17, 0)
s = 39: (0, 67, 47, 44, 40, 37, 58, 25, 9, 88, 21, 0)
s = 40: (0, 68, 35, 21, 15, 41, 32, 23, 10, 34, 12, 0)
s = 41: (0, 89, 31, 37, 15, 42, 38, 36, 14, 83, 21, 0)
s = 42: (0, 103, 47, 31, 27, 50, 26, 45, 7, 42, 10, 0)
s = 43: (0, 55, 26, 22, 31, 23, 34, 24, 11, 90, 20, 0)
s = 44: (0, 68, 29, 24, 18, 29, 36, 37, 16, 59, 14, 0)
s = 45: (0, 55, 25, 30, 15, 38, 19, 34, 10, 62, 15, 0)
s = 46: (0, 91, 35, 41, 14, 32, 54, 41, 8, 66, 17, 0)
s = 47: (0, 71, 45, 31, 27, 37, 26, 32, 8, 60, 17, 0)
s = 48: (0, 89, 38, 23, 17, 34, 36, 30, 10, 49, 13, 0)
s = 49: (0, 56, 30, 45, 13, 35, 21, 39, 12, 70, 21, 0)
s = 50: (0, 76, 20, 34, 16, 33, 55, 33, 8, 38, 20, 0)
s = 51: (0, 145, 25, 45, 16, 32, 28, 39, 12, 35, 24, 0)
s = 52: (0, 91, 56, 46, 25, 27, 27, 31, 14, 66, 16, 0)
s = 53: (0, 63, 31, 39, 17, 45, 36, 28, 15, 55, 25, 0)
s = 54: (0, 58, 20, 48, 25, 24, 29, 22, 14, 70, 21, 0)
s = 55: (0, 63, 23, 35, 20, 43, 32, 39, 12, 68, 13, 0)
s = 56: (0, 48, 34, 26, 30, 44, 24, 30, 6, 80, 17, 0)
s = 57: (0, 129, 30, 36, 19, 26, 32, 37, 16, 38, 14, 0)
s = 58: (0, 104, 21, 23, 19, 31, 27, 26, 11, 49, 17, 0)
s = 59: (0, 44, 22, 44, 26, 20, 30, 35, 12, 47, 13, 0)
s = 60: (0, 56, 25, 25, 17, 37, 20, 23, 8, 39, 10, 0)
s = 61: (0, 44, 35, 49, 14, 33, 54, 19, 10, 43, 17, 0)
s = 62: (0, 149, 39, 29, 17, 39, 42, 28, 7, 40, 12, 0)
s = 63: (0, 54, 34, 35, 12, 49, 66, 20, 8, 78, 17, 0)
s = 64: (0, 91, 20, 22, 17, 34, 41, 19, 10, 63, 15, 0)
s = 65: (0, 108, 40, 33, 19, 27, 39, 50, 13, 53, 12, 0)
s = 66: (0, 97, 39, 40, 28, 33, 29, 35, 18, 66, 16, 0)
s = 67: (0, 124, 28, 23, 30, 40, 49, 68, 8, 46, 17, 0)
s = 68: (0, 79, 20, 23, 20, 24, 32, 18, 6, 53, 19, 0)
s = 69: (0, 59, 34, 64, 18, 40, 29, 55, 18, 52, 13, 0)
s = 70: (0, 70, 28, 20, 23, 54, 36, 33, 9, 90, 19, 0)
s = 71: (0, 84, 23, 22, 23, 27, 37, 34, 9, 46, 15, 0)
s = 72: (0, 67, 46, 32, 22, 44, 28, 30, 10, 60, 11, 0)
s = 73: (0, 91, 30, 23, 25, 29, 35, 39, 14, 61, 25, 0)
s = 74: (0, 66, 38, 42, 19, 30, 26, 28, 8, 43, 10, 0)
s = 75: (0, 144, 29, 56, 22, 41, 25, 44, 12, 76, 14, 0)
s = 76: (0, 65, 35, 26, 26, 40, 38, 31, 10, 62, 11, 0)
s = 77: (0, 119, 54, 30, 18, 24, 29, 30, 8, 39, 17, 0)
s = 78: (0, 123, 43, 32, 17, 31, 26, 35, 12, 47, 15, 0)
s = 79: (0, 83, 36, 46, 17, 22, 49, 33, 12, 67, 18, 0)
s = 80: (0, 86, 23, 54, 19, 30, 19, 39, 7, 75, 19, 0)
s = 81: (0, 88, 26, 50, 25, 49, 23, 47, 14, 67, 12, 0)
s = 82: (0, 61, 61, 27, 25, 23, 27, 27, 9, 64, 27, 0)
s = 83: (0, 70, 36, 57, 19, 39, 48, 23, 11, 45, 17, 0)
s = 84: (0, 58, 31, 20, 20, 23, 49, 24, 9, 82, 17, 0)
s = 85: (0, 93, 47, 34, 12, 24, 27, 31, 8, 83, 22, 0)
s = 86: (0, 81, 34, 40, 29, 34, 32, 43, 9, 50, 17, 0)
s = 87: (0, 50, 38, 26, 20, 32, 30, 38, 12, 67, 24, 0)
s = 88: (0, 46, 39, 40, 15, 34, 26, 30, 12, 48, 15, 0)
s = 89: (0, 64, 33, 24, 24, 54, 53, 23, 6, 89, 11, 0)
s = 90: (0, 71, 39, 44, 28, 43, 34, 47, 15, 60, 14, 0)
s = 91: (0, 93, 26, 61, 21, 22, 33, 61, 11, 80, 11, 0)
s = 92: (0, 59, 31, 30, 16, 30, 43, 23, 14, 56, 20, 0)
s = 93: (0, 88, 35, 23, 18, 32, 27, 21, 9, 72, 16, 0)
s = 94: (0, 51, 38, 29, 13, 27, 36, 35, 12, 59, 16, 0)
s = 95: (0, 105, 28, 37, 21, 24, 18, 25, 7, 44, 13, 0)
s = 96: (0, 109, 18, 48, 30, 26, 20, 36, 16, 47, 11, 0)
s = 97: (0, 60, 24, 31, 21, 47, 44, 36, 9, 62, 23, 0)
s = 98: (0, 94, 31, 32, 15, 36, 20, 36, 11, 55, 26, 0)
s = 99: (0, 48, 31, 35, 13, 45, 31, 35, 9, 84, 22, 0)
s = 100: (0, 69, 25, 34, 22, 45, 33, 33, 12, 34, 24, 0)
s = 101: (0, 68, 37, 38, 17, 46, 28, 26, 9, 51, 13, 0)
s = 102: (0, 81, 18, 26, 38, 53, 49, 34, 17, 55, 12, 0)
s = 103: (0, 85, 24, 35, 24, 18, 37, 40, 18, 48, 14, 0)
s = 104: (0, 50, 36, 34, 25, 33, 39, 24, 9, 101, 22, 0)
s = 105: (0, 86, 33, 30, 14, 34, 29, 32, 13, 78, 23, 0)
s = 106: (0, 130, 28, 22, 22, 27, 26, 33, 15, 52, 10, 0)
s = 107: (0, 81, 51, 39, 15, 22, 30, 31, 8, 63, 22, 0)
s = 108: (0, 106, 40, 28, 23, 28, 60, 23, 11, 89, 26, 0)
s = 109: (0, 131, 40, 38, 14, 32, 42, 38, 15, 73, 23, 0)
s = 110: (0, 108, 53, 22, 21, 31, 36, 24, 16, 55, 10, 0)
s = 111: (0, 51, 32, 25, 17, 37, 33, 32, 8, 65, 22, 0)
s = 112: (0, 79, 24, 33, 17, 40, 28, 26, 7, 47, 17, 0)
s = 113: (0, 72, 17, 26, 15, 42, 24, 38, 14, 42, 17, 0)
s = 114: (0, 63, 37, 61, 28, 39, 42, 61, 9, 58, 16, 0)
s = 115: (0, 117, 26, 27, 21, 41, 44, 33, 8, 49, 15, 0)
s = 116: (0, 53, 39, 38, 31, 36, 35, 23, 13, 34, 18, 0)
s = 117: (0, 120, 31, 42, 18, 38, 33, 36, 16, 81, 15, 0)
s = 118: (0, 60, 54, 34, 20, 41, 39, 29, 15, 45, 19, 0)
s = 119: (0, 74, 29, 38, 28, 32, 45, 20, 7, 56, 18, 0)
s = 120: (0, 99, 24, 66, 16, 32, 32, 38, 11, 40, 20, 0)
s = 121: (0, 65, 32, 43, 22, 30, 27, 34, 16, 52, 17, 0)
s = 122: (0, 108, 38, 38, 21, 45, 41, 23, 10, 66, 15, 0)
s = 123: (0, 113, 36, 38, 20, 23, 31, 49, 11, 73, 24, 0)
s = 124: (0, 48, 25, 28, 32, 30, 36, 32, 7, 62, 18, 0)
s = 125: (0, 100, 47, 50, 26, 31, 21, 27, 7, 67, 14, 0)
s = 126: (0, 66, 23, 30, 21, 47, 36, 22, 6, 57, 16, 0)
s = 127: (0, 144, 34, 26, 20, 31, 31, 46, 12, 61, 12, 0)
s = 128: (0, 48, 44, 21, 19, 56, 30, 24, 7, 47, 25, 0)
s = 129: (0, 88, 37, 27, 12, 30, 33, 44, 11, 51, 16, 0)
s = 130: (0, 133, 66, 30, 20, 22, 34, 46, 8, 100, 20, 0)
s = 131: (0, 60, 25, 40, 14, 28, 57, 31, 6, 81, 17, 0)
s = 132: (0, 77, 30, 29, 23, 26, 55, 22, 14, 56, 20, 0)
s = 133: (0, 112, 19, 26, 30, 25, 54, 28, 15, 51, 22, 0)
s = 134: (0, 150, 24, 36, 13, 23, 30, 30, 10, 69, 22, 0)
s = 135: (0, 57, 32, 30, 20, 40, 31, 37, 14, 61, 11, 0)
s = 136: (0, 103, 23, 31, 18, 39, 53, 32, 11, 38, 14, 0)
s = 137: (0, 73, 28, 43, 20, 31, 54, 40, 13, 57, 13, 0)
s = 138: (0, 96, 26, 37, 19, 25, 27, 29, 7, 46, 13, 0)
s = 139: (0, 61, 29, 23, 21, 36, 39, 40, 12, 61, 13, 0)
s = 140: (0, 61, 37, 44, 19, 31, 33, 46, 10, 53, 13, 0)
s = 141: (0, 87, 34, 34, 13, 23, 45, 38, 6, 53, 29, 0)
s = 142: (0, 85, 32, 32, 16, 27, 47, 20, 9, 71, 18, 0)
s = 143: (0, 83, 22, 37, 17, 26, 23, 39, 14, 52, 17, 0)
s = 144: (0, 118, 35, 31, 15, 25, 38, 30, 10, 83, 9, 0)
s = 145: (0, 64, 30, 35, 35, 44, 35, 36, 8, 50, 24, 0)
s = 146: (0, 104, 22, 33, 12, 29, 28, 29, 6, 47, 15, 0)
s = 147: (0, 75, 26, 29, 19, 28, 32, 45, 9, 52, 16, 0)
s = 148: (0, 146, 30, 44, 18, 32, 44, 20, 7, 53, 24, 0)
s = 149: (0, 81, 41, 31, 16, 26, 34, 24, 12, 43, 22, 0)
s = 150: (0, 79, 22, 34, 22, 36, 30, 22, 10, 35, 22, 0)
s = 151: (0, 82, 57, 51, 28, 38, 27, 21, 11, 50, 16, 0)
s = 152: (0, 65, 45, 39, 18, 36, 24, 23, 8, 61, 14, 0)
s = 153: (0, 86, 44, 29, 27, 34, 23, 40, 14, 87, 18, 0)
s = 154: (0, 143, 30, 25, 18, 26, 49, 32, 9, 85, 22, 0)
s = 155: (0, 54, 22, 40, 21, 48, 29, 48, 10, 46, 23, 0)
s = 156: (0, 54, 42, 31, 16, 24, 41, 45, 9, 59, 17, 0)
s = 157: (0, 85, 31, 41, 17, 37, 50, 30, 15, 83, 21, 0)
s = 158: (0, 64, 24, 29, 24, 29, 43, 56, 12, 54, 14, 0)
s = 159: (0, 60, 41, 37, 16, 23, 25, 25, 14, 50, 16, 0)
s = 160: (0, 96, 46, 36, 30, 41, 26, 22, 10, 65, 19, 0)
s = 161: (0, 81, 42, 30, 16, 31, 27, 34, 9, 70, 12, 0)
s = 162: (0, 69, 30, 50, 14, 33, 29, 30, 12, 75, 13, 0)
s = 163: (0, 44, 50, 51, 16, 49, 44, 37, 17, 77, 19, 0)
s = 164: (0, 53, 31, 25, 32, 34, 52, 38, 11, 83, 15, 0)
s = 165: (0, 79, 53, 31, 16, 30, 23, 29, 17, 97, 17, 0)
s = 166: (0, 60, 32, 28, 22, 43, 32, 28, 11, 70, 25, 0)
s = 167: (0, 77, 38, 45, 14, 24, 21, 33, 14, 49, 18, 0)
s = 168: (0, 88, 32, 30, 20, 24, 25, 25, 14, 44, 24, 0)
s = 169: (0, 137, 27, 45, 13, 47, 39, 22, 9, 78, 11, 0)
s = 170: (0, 54, 24, 40, 19, 23, 28, 27, 12, 46, 18, 0)
s = 171: (0, 72, 24, 27, 28, 40, 25, 25, 10, 57, 21, 0)
s = 172: (0, 92, 38, 21, 25, 23, 41, 31, 9, 78, 22, 0)
s = 173: (0, 90, 42, 23, 21, 37, 25, 32, 11, 86, 15, 0)
s = 174: (0, 136, 29, 35, 28, 41, 40, 33, 8, 45, 22, 0)
s = 175: (0, 69, 26, 29, 21, 41, 26, 26, 12, 63, 35, 0)
s = 176: (0, 123, 29, 42, 29, 57, 26, 28, 9, 46, 20, 0)
s = 177: (0, 109, 49, 32, 16, 37, 18, 18, 12, 55, 15, 0)
s = 178: (0, 94, 29, 32, 17, 49, 47, 34, 14, 72, 15, 0)
s = 179: (0, 95, 23, 45, 18, 19, 31, 29, 11, 55, 20, 0)
s = 180: (0, 107, 32, 33, 18, 34, 22, 22, 17, 46, 22, 0)
s = 181: (0, 74, 21, 31, 15, 24, 23, 38, 8, 86, 14, 0)
s = 182: (0, 54, 26, 52, 25, 41, 39, 30, 9, 45, 23, 0)
s = 183: (0, 65, 21, 22, 29, 27, 27, 36, 16, 32, 20, 0)
s = 184: (0, 79, 27, 39, 23, 26, 33, 34, 17, 56, 9, 0)
s = 185: (0, 52, 41, 44, 18, 34, 24, 30, 6, 56, 16, 0)
s = 186: (0, 83, 25, 28, 16, 25, 31, 24, 8, 44, 19, 0)
s = 187: (0, 82, 38, 26, 25, 36, 36, 26, 9, 38, 14, 0)
s = 188: (0, 77, 47, 51, 19, 53, 41, 34, 10, 36, 30, 0)
s = 189: (0, 78, 22, 30, 20, 25, 22, 29, 13, 41, 18, 0)
s = 190: (0, 54, 31, 40, 27, 34, 28, 25, 10, 100, 12, 0)
s = 191: (0, 101, 40, 32, 29, 31, 36, 44, 7, 71, 21, 0)
s = 192: (0, 66, 52, 34, 16, 51, 43, 32, 11, 60, 32, 0)
s = 193: (0, 98, 21, 35, 14, 33, 25, 24, 13, 77, 21, 0)
s = 194: (0, 61, 21, 42, 22, 29, 42, 35, 8, 84, 15, 0)
s = 195: (0, 74, 24, 24, 17, 33, 38, 31, 12, 66, 20, 0)
s = 196: (0, 58, 37, 26, 21, 50, 40, 45, 7, 64, 16, 0)
s = 197: (0, 61, 37, 33, 23, 38, 25, 23, 10, 68, 10, 0)
s = 198: (0, 89, 20, 36, 24, 28, 34, 30, 11, 45, 25, 0)
s = 199: (0, 56, 40, 26, 33, 48, 56, 40, 12, 54, 17, 0)
s = 200: (0, 77, 26, 35, 12, 40, 33, 33, 10, 71, 14, 0)
------------------------------------------------------------------------
RESOURCE k = 2
s = 1: (0, 102, 23, 18, 14, 60, 23, 31, 11, 66, 10, 0)
s = 2: (0, 69, 21, 18, 24, 45, 24, 37, 19, 88, 11, 0)
s = 3: (0, 153, 23, 29, 16, 47, 31, 34, 18, 73, 13, 0)
s = 4: (0, 185, 16, 31, 17, 46, 37, 25, 18, 85, 13, 0)
s = 5: (0, 126, 26, 23, 29, 32, 32, 49, 28, 66, 17, 0)
s = 6: (0, 58, 16, 51, 27, 43, 33, 25, 10, 147, 10, 0)
s = 7: (0, 148, 13, 20, 20, 64, 43, 25, 18, 135, 11, 0)
s = 8: (0, 104, 18, 17, 32, 43, 28, 36, 13, 54, 11, 0)
s = 9: (0, 136, 27, 31, 12, 47, 22, 32, 20, 96, 8, 0)
s = 10: (0, 95, 27, 22, 29, 55, 36, 34, 21, 57, 15, 0)
s = 11: (0, 133, 33, 29, 39, 68, 37, 46, 24, 70, 10, 0)
s = 12: (0, 86, 15, 15, 42, 36, 26, 43, 15, 59, 16, 0)
s = 13: (0, 133, 29, 32, 21, 70, 25, 28, 13, 121, 10, 0)
s = 14: (0, 141, 30, 35, 20, 58, 39, 37, 18, 71, 13, 0)
s = 15: (0, 74, 27, 32, 26, 44, 52, 40, 15, 97, 8, 0)
s = 16: (0, 107, 25, 33, 38, 54, 40, 36, 24, 86, 11, 0)
s = 17: (0, 151, 16, 28, 28, 41, 35, 27, 21, 116, 13, 0)
s = 18: (0, 126, 14, 22, 18, 75, 25, 30, 13, 113, 19, 0)
s = 19: (0, 113, 14, 17, 15, 52, 45, 20, 10, 89, 17, 0)
s = 20: (0, 134, 11, 21, 18, 54, 26, 21, 15, 65, 9, 0)
s = 21: (0, 134, 11, 35, 23, 43, 28, 25, 11, 124, 10, 0)
s = 22: (0, 95, 24, 24, 25, 50, 37, 20, 19, 164, 14, 0)
s = 23: (0, 110, 12, 19, 24, 78, 37, 33, 12, 65, 14, 0)
s = 24: (0, 106, 13, 26, 31, 82, 43, 22, 25, 86, 9, 0)
s = 25: (0, 106, 27, 38, 24, 69, 25, 19, 25, 89, 7, 0)
s = 26: (0, 100, 17, 32, 24, 68, 41, 42, 14, 91, 21, 0)
s = 27: (0, 144, 21, 33, 23, 80, 42, 26, 16, 131, 16, 0)
s = 28: (0, 119, 32, 24, 23, 59, 40, 20, 15, 56, 15, 0)
s = 29: (0, 102, 15, 25, 29, 36, 30, 18, 30, 151, 10, 0)
s = 30: (0, 73, 21, 29, 26, 39, 33, 33, 11, 74, 15, 0)
s = 31: (0, 74, 11, 22, 36, 82, 33, 33, 11, 109, 17, 0)
s = 32: (0, 141, 12, 35, 17, 70, 39, 28, 16, 133, 9, 0)
s = 33: (0, 69, 19, 39, 16, 52, 27, 18, 20, 113, 12, 0)
s = 34: (0, 114, 22, 24, 22, 60, 37, 25, 19, 75, 8, 0)
s = 35: (0, 120, 12, 21, 24, 48, 37, 34, 18, 99, 10, 0)
s = 36: (0, 123, 26, 34, 15, 58, 26, 34, 16, 102, 15, 0)
s = 37: (0, 106, 15, 29, 17, 32, 29, 48, 24, 151, 9, 0)
s = 38: (0, 127, 21, 28, 17, 64, 32, 21, 27, 151, 12, 0)
s = 39: (0, 91, 30, 33, 44, 60, 58, 20, 15, 140, 15, 0)
s = 40: (0, 92, 22, 16, 16, 67, 32, 19, 16, 54, 9, 0)
s = 41: (0, 121, 20, 28, 16, 68, 38, 30, 24, 131, 15, 0)
s = 42: (0, 140, 30, 24, 29, 81, 26, 37, 11, 67, 7, 0)
s = 43: (0, 74, 16, 17, 34, 37, 34, 19, 18, 142, 14, 0)
s = 44: (0, 92, 18, 19, 19, 46, 36, 30, 27, 93, 10, 0)
s = 45: (0, 75, 16, 23, 17, 62, 19, 28, 17, 99, 11, 0)
s = 46: (0, 124, 22, 31, 16, 52, 54, 33, 13, 105, 12, 0)
s = 47: (0, 96, 28, 23, 29, 60, 26, 26, 14, 95, 12, 0)
s = 48: (0, 121, 24, 17, 18, 55, 36, 25, 17, 77, 9, 0)
s = 49: (0, 76, 19, 34, 14, 56, 21, 32, 21, 111, 15, 0)
s = 50: (0, 103, 13, 26, 18, 54, 55, 27, 14, 61, 14, 0)
s = 51: (0, 196, 16, 35, 17, 52, 28, 32, 19, 55, 17, 0)
s = 52: (0, 123, 35, 36, 28, 43, 27, 26, 24, 104, 12, 0)
s = 53: (0, 86, 20, 30, 19, 74, 36, 23, 25, 88, 18, 0)
s = 54: (0, 78, 13, 37, 27, 39, 29, 18, 24, 110, 15, 0)
s = 55: (0, 86, 14, 27, 22, 70, 32, 32, 21, 107, 9, 0)
s = 56: (0, 65, 21, 20, 33, 71, 24, 25, 10, 126, 12, 0)
s = 57: (0, 175, 19, 27, 21, 42, 32, 30, 27, 60, 10, 0)
s = 58: (0, 140, 13, 18, 20, 50, 27, 21, 18, 78, 12, 0)
s = 59: (0, 60, 14, 34, 29, 33, 30, 29, 20, 75, 10, 0)
s = 60: (0, 75, 16, 19, 19, 60, 20, 19, 13, 62, 7, 0)
s = 61: (0, 60, 22, 37, 15, 54, 54, 15, 17, 68, 12, 0)
s = 62: (0, 202, 25, 22, 19, 64, 42, 23, 11, 63, 8, 0)
s = 63: (0, 73, 22, 27, 14, 79, 66, 16, 14, 123, 12, 0)
s = 64: (0, 123, 13, 17, 19, 55, 41, 15, 17, 100, 11, 0)
s = 65: (0, 146, 25, 26, 20, 44, 39, 41, 21, 83, 9, 0)
s = 66: (0, 132, 24, 30, 31, 54, 29, 28, 31, 104, 11, 0)
s = 67: (0, 169, 18, 18, 33, 65, 49, 56, 13, 72, 12, 0)
s = 68: (0, 107, 13, 17, 22, 40, 32, 15, 9, 84, 14, 0)
s = 69: (0, 79, 21, 49, 20, 66, 29, 45, 30, 81, 9, 0)
s = 70: (0, 95, 18, 16, 25, 88, 36, 27, 15, 143, 13, 0)
s = 71: (0, 114, 15, 17, 25, 43, 37, 28, 16, 73, 11, 0)
s = 72: (0, 91, 29, 24, 24, 72, 28, 25, 17, 95, 8, 0)
s = 73: (0, 123, 19, 18, 28, 48, 35, 32, 23, 97, 17, 0)
s = 74: (0, 89, 24, 32, 21, 48, 26, 23, 13, 68, 7, 0)
s = 75: (0, 196, 18, 43, 25, 67, 25, 36, 20, 119, 10, 0)
s = 76: (0, 88, 22, 20, 28, 65, 38, 25, 17, 98, 8, 0)
s = 77: (0, 162, 34, 23, 20, 39, 29, 24, 13, 61, 12, 0)
s = 78: (0, 166, 27, 24, 18, 50, 26, 29, 19, 73, 11, 0)
s = 79: (0, 112, 22, 35, 19, 35, 49, 27, 20, 106, 13, 0)
s = 80: (0, 116, 14, 42, 20, 50, 19, 32, 12, 119, 14, 0)
s = 81: (0, 119, 16, 38, 27, 79, 23, 38, 23, 106, 9, 0)
s = 82: (0, 82, 39, 20, 27, 38, 27, 22, 15, 101, 19, 0)
s = 83: (0, 95, 23, 43, 20, 63, 48, 19, 18, 70, 12, 0)
s = 84: (0, 79, 19, 15, 22, 37, 49, 19, 15, 130, 12, 0)
s = 85: (0, 127, 30, 26, 14, 38, 27, 26, 14, 131, 16, 0)
s = 86: (0, 109, 21, 30, 32, 55, 32, 36, 14, 79, 12, 0)
s = 87: (0, 67, 24, 20, 22, 52, 30, 31, 20, 106, 17, 0)
s = 88: (0, 62, 25, 31, 17, 55, 26, 24, 21, 76, 11, 0)
s = 89: (0, 87, 21, 18, 26, 88, 53, 19, 10, 140, 8, 0)
s = 90: (0, 96, 25, 33, 31, 71, 34, 39, 26, 95, 10, 0)
s = 91: (0, 126, 16, 47, 23, 35, 33, 50, 18, 126, 8, 0)
s = 92: (0, 80, 19, 23, 18, 49, 43, 19, 24, 88, 14, 0)
s = 93: (0, 119, 22, 18, 20, 51, 27, 18, 15, 114, 11, 0)
s = 94: (0, 69, 24, 22, 14, 44, 36, 29, 21, 93, 11, 0)
s = 95: (0, 143, 18, 28, 23, 39, 18, 20, 12, 69, 10, 0)
s = 96: (0, 148, 11, 37, 33, 43, 20, 30, 26, 74, 8, 0)
s = 97: (0, 82, 15, 24, 23, 76, 44, 30, 15, 97, 17, 0)
s = 98: (0, 127, 20, 25, 16, 59, 20, 29, 18, 87, 18, 0)
s = 99: (0, 65, 20, 27, 15, 73, 31, 29, 14, 133, 16, 0)
s = 100: (0, 94, 16, 26, 25, 74, 33, 27, 21, 53, 17, 0)
s = 101: (0, 92, 24, 29, 18, 76, 28, 21, 15, 80, 9, 0)
s = 102: (0, 110, 11, 20, 42, 86, 49, 28, 28, 86, 8, 0)
s = 103: (0, 115, 15, 27, 27, 29, 37, 33, 30, 75, 10, 0)
s = 104: (0, 68, 23, 26, 28, 54, 39, 19, 15, 160, 16, 0)
s = 105: (0, 117, 21, 23, 15, 55, 29, 27, 22, 124, 16, 0)
s = 106: (0, 176, 18, 17, 25, 43, 26, 27, 25, 82, 7, 0)
s = 107: (0, 109, 32, 30, 17, 35, 30, 25, 13, 100, 15, 0)
s = 108: (0, 144, 25, 22, 25, 45, 60, 19, 18, 140, 19, 0)
s = 109: (0, 178, 25, 30, 15, 52, 42, 31, 25, 116, 16, 0)
s = 110: (0, 147, 33, 17, 23, 50, 36, 20, 26, 87, 7, 0)
