s = 26: (0, 12, 81, 33, 28, 4, 25, 6, 21, 23, 14, 0)
s = 27: (0, 8, 40, 50, 30, 5, 17, 4, 25, 39, 10, 0)
s = 28: (0, 6, 86, 35, 21, 4, 15, 7, 14, 19, 13, 0)
s = 29: (0, 6, 52, 41, 32, 9, 28, 4, 14, 45, 21, 0)
s = 30: (0, 7, 57, 22, 19, 8, 37, 5, 22, 37, 16, 0)
s = 31: (0, 6, 71, 34, 35, 6, 35, 7, 19, 43, 12, 0)
s = 32: (0, 4, 75, 24, 24, 4, 33, 9, 17, 26, 14, 0)
s = 33: (0, 6, 74, 24, 15, 5, 27, 5, 23, 22, 19, 0)
s = 34: (0, 6, 37, 26, 25, 5, 22, 4, 12, 22, 16, 0)
s = 35: (0, 4, 39, 51, 32, 5, 31, 4, 22, 23, 15, 0)
s = 36: (0, 8, 37, 29, 32, 7, 23, 4, 14, 38, 9, 0)
s = 37: (0, 7, 53, 29, 41, 10, 17, 4, 14, 19, 11, 0)
s = 38: (0, 4, 65, 24, 28, 8, 31, 4, 29, 34, 12, 0)
s = 39: (0, 10, 64, 37, 36, 9, 29, 4, 25, 42, 16, 0)
s = 40: (0, 4, 89, 30, 16, 7, 42, 6, 13, 25, 8, 0)
s = 41: (0, 5, 84, 30, 18, 6, 28, 5, 24, 58, 17, 0)
s = 42: (0, 8, 92, 27, 26, 7, 23, 4, 13, 26, 13, 0)
s = 43: (0, 6, 53, 25, 39, 6, 18, 4, 33, 25, 19, 0)
s = 44: (0, 5, 52, 47, 30, 8, 19, 6, 11, 23, 11, 0)
s = 45: (0, 9, 56, 20, 33, 9, 20, 5, 13, 50, 18, 0)
s = 46: (0, 7, 84, 46, 26, 6, 33, 7, 22, 24, 15, 0)
s = 47: (0, 6, 29, 39, 32, 8, 20, 4, 24, 38, 9, 0)
s = 48: (0, 7, 39, 37, 18, 7, 29, 4, 11, 41, 12, 0)
s = 49: (0, 6, 78, 24, 38, 8, 28, 4, 9, 37, 24, 0)
s = 50: (0, 5, 60, 39, 41, 5, 25, 7, 16, 31, 12, 0)
s = 51: (0, 5, 40, 45, 18, 9, 21, 4, 12, 24, 12, 0)
s = 52: (0, 4, 58, 38, 24, 9, 29, 6, 16, 41, 14, 0)
s = 53: (0, 9, 91, 30, 23, 7, 20, 3, 11, 50, 16, 0)
s = 54: (0, 9, 71, 19, 39, 5, 24, 4, 28, 48, 14, 0)
s = 55: (0, 4, 31, 26, 19, 6, 21, 6, 18, 32, 22, 0)
s = 56: (0, 7, 67, 34, 18, 8, 24, 8, 12, 22, 12, 0)
s = 57: (0, 6, 67, 33, 20, 4, 17, 5, 15, 42, 13, 0)
s = 58: (0, 5, 54, 31, 30, 8, 15, 6, 25, 18, 14, 0)
s = 59: (0, 9, 46, 28, 27, 7, 35, 4, 14, 26, 12, 0)
s = 60: (0, 4, 55, 33, 25, 6, 34, 5, 21, 24, 14, 0)
s = 61: (0, 6, 48, 24, 27, 12, 15, 5, 16, 36, 17, 0)
s = 62: (0, 5, 38, 32, 26, 5, 24, 8, 22, 35, 16, 0)
s = 63: (0, 7, 37, 24, 24, 8, 32, 4, 17, 25, 11, 0)
s = 64: (0, 7, 48, 29, 36, 5, 21, 4, 17, 19, 19, 0)
s = 65: (0, 6, 41, 31, 19, 6, 29, 5, 13, 29, 12, 0)
s = 66: (0, 6, 46, 22, 18, 6, 25, 7, 20, 33, 10, 0)
s = 67: (0, 6, 44, 33, 18, 5, 15, 8, 9, 40, 20, 0)
s = 68: (0, 5, 46, 27, 42, 5, 25, 4, 18, 43, 10, 0)
s = 69: (0, 6, 54, 41, 31, 7, 27, 5, 15, 22, 19, 0)
s = 70: (0, 6, 44, 32, 21, 10, 26, 4, 24, 29, 19, 0)
s = 71: (0, 6, 53, 28, 42, 7, 21, 7, 13, 49, 14, 0)
s = 72: (0, 9, 51, 36, 21, 4, 34, 4, 11, 31, 29, 0)
s = 73: (0, 8, 56, 26, 38, 6, 32, 4, 14, 18, 25, 0)
s = 74: (0, 4, 63, 25, 28, 5, 22, 6, 10, 30, 14, 0)
s = 75: (0, 7, 54, 37, 29, 9, 28, 7, 21, 29, 13, 0)
s = 76: (0, 6, 39, 26, 31, 4, 24, 4, 14, 37, 14, 0)
s = 77: (0, 5, 81, 39, 21, 7, 15, 5, 20, 19, 11, 0)
s = 78: (0, 7, 39, 29, 28, 7, 34, 4, 19, 30, 11, 0)
s = 79: (0, 10, 40, 30, 36, 8, 20, 3, 22, 26, 11, 0)
s = 80: (0, 8, 72, 25, 27, 6, 29, 6, 12, 32, 9, 0)
s = 81: (0, 10, 37, 38, 30, 7, 26, 5, 11, 22, 10, 0)
s = 82: (0, 5, 54, 31, 26, 6, 23, 5, 14, 24, 18, 0)
s = 83: (0, 4, 43, 29, 44, 9, 19, 5, 12, 21, 11, 0)
s = 84: (0, 6, 53, 19, 36, 8, 16, 4, 12, 38, 20, 0)
s = 85: (0, 6, 45, 39, 23, 7, 22, 5, 17, 25, 18, 0)
s = 86: (0, 7, 63, 33, 15, 9, 40, 5, 20, 39, 11, 0)
s = 87: (0, 10, 72, 45, 20, 4, 31, 6, 16, 40, 17, 0)
s = 88: (0, 11, 58, 28, 19, 6, 16, 5, 20, 38, 18, 0)
s = 89: (0, 7, 86, 25, 37, 7, 23, 6, 14, 60, 24, 0)
s = 90: (0, 8, 40, 40, 32, 5, 16, 6, 10, 22, 25, 0)
s = 91: (0, 5, 49, 25, 25, 5, 17, 5, 10, 37, 10, 0)
s = 92: (0, 6, 43, 44, 22, 4, 36, 6, 12, 28, 14, 0)
s = 93: (0, 7, 46, 26, 32, 8, 15, 4, 22, 40, 9, 0)
s = 94: (0, 9, 56, 22, 19, 6, 28, 6, 22, 30, 13, 0)
s = 95: (0, 7, 46, 41, 30, 5, 22, 8, 14, 22, 12, 0)
s = 96: (0, 6, 70, 35, 26, 7, 22, 6, 16, 30, 10, 0)
s = 97: (0, 7, 53, 35, 23, 7, 34, 5, 24, 38, 11, 0)
s = 98: (0, 8, 42, 35, 20, 7, 30, 6, 12, 43, 9, 0)
s = 99: (0, 9, 52, 36, 35, 8, 27, 4, 17, 36, 17, 0)
s = 100: (0, 5, 56, 36, 18, 8, 20, 5, 25, 44, 12, 0)
s = 101: (0, 7, 37, 27, 30, 9, 34, 4, 13, 24, 16, 0)
s = 102: (0, 5, 52, 25, 27, 9, 24, 7, 13, 47, 13, 0)
s = 103: (0, 5, 54, 27, 37, 6, 32, 5, 12, 24, 11, 0)
s = 104: (0, 4, 84, 23, 19, 10, 39, 6, 13, 38, 25, 0)
s = 105: (0, 6, 41, 31, 35, 7, 27, 3, 12, 26, 21, 0)
s = 106: (0, 9, 55, 25, 19, 5, 34, 8, 14, 28, 12, 0)
s = 107: (0, 9, 48, 27, 38, 8, 25, 6, 16, 28, 10, 0)
s = 108: (0, 5, 72, 48, 40, 6, 37, 5, 16, 31, 12, 0)
s = 109: (0, 7, 42, 42, 17, 9, 31, 6, 21, 32, 12, 0)
s = 110: (0, 5, 46, 21, 25, 4, 34, 7, 12, 32, 12, 0)
s = 111: (0, 5, 50, 17, 21, 9, 17, 6, 17, 44, 13, 0)
s = 112: (0, 9, 44, 27, 35, 7, 24, 5, 23, 20, 13, 0)
s = 113: (0, 6, 69, 23, 28, 7, 17, 4, 13, 36, 13, 0)
s = 114: (0, 7, 35, 37, 33, 6, 15, 6, 14, 20, 22, 0)
s = 115: (0, 5, 69, 29, 17, 6, 27, 6, 17, 20, 19, 0)
s = 116: (0, 5, 48, 46, 39, 8, 29, 4, 14, 31, 12, 0)
s = 117: (0, 7, 46, 28, 17, 5, 22, 4, 26, 30, 9, 0)
s = 118: (0, 9, 75, 38, 24, 8, 17, 6, 22, 38, 10, 0)
s = 119: (0, 5, 67, 31, 28, 6, 33, 4, 12, 24, 15, 0)
s = 120: (0, 7, 66, 47, 40, 6, 24, 5, 14, 25, 15, 0)
s = 121: (0, 8, 52, 21, 19, 6, 18, 8, 13, 35, 18, 0)
s = 122: (0, 9, 55, 31, 19, 12, 21, 6, 25, 27, 9, 0)
s = 123: (0, 6, 64, 27, 28, 6, 19, 5, 16, 30, 22, 0)
s = 124: (0, 4, 56, 29, 20, 5, 21, 6, 13, 37, 14, 0)
s = 125: (0, 9, 68, 21, 23, 4, 28, 7, 18, 31, 24, 0)
s = 126: (0, 5, 51, 19, 20, 6, 31, 4, 20, 23, 22, 0)
s = 127: (0, 7, 89, 19, 24, 6, 29, 7, 15, 22, 13, 0)
s = 128: (0, 6, 41, 32, 35, 7, 32, 5, 11, 40, 11, 0)
s = 129: (0, 5, 60, 54, 34, 6, 31, 4, 27, 49, 13, 0)
s = 130: (0, 6, 40, 57, 28, 6, 24, 5, 20, 47, 24, 0)
s = 131: (0, 6, 55, 40, 39, 6, 26, 4, 24, 39, 13, 0)
s = 132: (0, 5, 35, 37, 38, 4, 17, 4, 20, 27, 13, 0)
s = 133: (0, 8, 52, 29, 28, 5, 15, 9, 11, 26, 9, 0)
s = 134: (0, 9, 53, 29, 29, 6, 22, 6, 12, 50, 10, 0)
s = 135: (0, 4, 38, 34, 21, 9, 18, 5, 16, 29, 18, 0)
s = 136: (0, 4, 56, 24, 44, 8, 20, 4, 10, 47, 16, 0)
s = 137: (0, 4, 63, 24, 31, 8, 21, 5, 12, 28, 14, 0)
s = 138: (0, 4, 80, 46, 32, 7, 30, 6, 16, 46, 17, 0)
s = 139: (0, 7, 34, 25, 17, 5, 24, 5, 14, 43, 13, 0)
s = 140: (0, 8, 54, 52, 17, 8, 24, 8, 17, 26, 14, 0)
s = 141: (0, 6, 64, 31, 20, 8, 30, 8, 17, 35, 15, 0)
s = 142: (0, 6, 49, 20, 25, 7, 22, 6, 19, 24, 16, 0)
s = 143: (0, 7, 54, 49, 19, 8, 23, 6, 19, 32, 20, 0)
s = 144: (0, 7, 41, 35, 23, 8, 28, 5, 11, 26, 24, 0)
s = 145: (0, 11, 47, 23, 36, 5, 26, 5, 15, 33, 21, 0)
s = 146: (0, 6, 66, 30, 41, 7, 15, 4, 18, 26, 13, 0)
s = 147: (0, 5, 64, 44, 43, 5, 22, 7, 19, 30, 13, 0)
s = 148: (0, 4, 63, 34, 28, 5, 19, 5, 23, 47, 17, 0)
s = 149: (0, 8, 55, 22, 28, 8, 31, 4, 15, 38, 10, 0)
s = 150: (0, 6, 39, 39, 25, 5, 21, 5, 20, 29, 11, 0)
s = 151: (0, 9, 40, 28, 19, 5, 14, 5, 19, 22, 13, 0)
s = 152: (0, 5, 37, 19, 35, 9, 27, 4, 17, 42, 15, 0)
s = 153: (0, 4, 46, 22, 25, 6, 25, 5, 13, 28, 23, 0)
s = 154: (0, 6, 40, 36, 36, 10, 16, 6, 21, 29, 11, 0)
s = 155: (0, 9, 83, 34, 36, 8, 17, 4, 24, 30, 19, 0)
s = 156: (0, 5, 73, 49, 37, 5, 27, 8, 13, 38, 21, 0)
s = 157: (0, 7, 52, 22, 32, 4, 26, 5, 18, 23, 11, 0)
s = 158: (0, 5, 39, 52, 27, 5, 22, 6, 25, 30, 19, 0)
s = 159: (0, 6, 45, 34, 29, 5, 17, 7, 15, 34, 22, 0)
s = 160: (0, 5, 43, 30, 22, 4, 20, 5, 14, 26, 15, 0)
s = 161: (0, 5, 41, 37, 38, 5, 41, 6, 11, 46, 14, 0)
s = 162: (0, 6, 63, 35, 31, 9, 19, 5, 16, 25, 12, 0)
s = 163: (0, 9, 56, 41, 27, 6, 20, 7, 12, 45, 12, 0)
s = 164: (0, 4, 77, 25, 17, 9, 19, 4, 12, 31, 11, 0)
s = 165: (0, 5, 57, 29, 18, 5, 29, 5, 15, 41, 15, 0)
s = 166: (0, 6, 46, 39, 14, 4, 17, 7, 20, 34, 11, 0)
s = 167: (0, 5, 43, 31, 36, 5, 28, 4, 19, 20, 13, 0)
s = 168: (0, 4, 54, 33, 20, 8, 19, 7, 16, 22, 11, 0)
s = 169: (0, 6, 42, 29, 16, 11, 27, 5, 15, 31, 17, 0)
s = 170: (0, 5, 60, 20, 25, 5, 18, 5, 13, 21, 19, 0)
s = 171: (0, 8, 73, 30, 18, 5, 21, 6, 12, 23, 12, 0)
s = 172: (0, 6, 59, 25, 43, 9, 20, 4, 12, 40, 9, 0)
s = 173: (0, 5, 42, 43, 38, 5, 19, 5, 15, 37, 11, 0)
s = 174: (0, 7, 68, 24, 21, 6, 31, 4, 14, 23, 9, 0)
s = 175: (0, 7, 83, 21, 25, 6, 24, 7, 24, 32, 21, 0)
s = 176: (0, 6, 35, 24, 25, 6, 23, 5, 15, 35, 13, 0)
s = 177: (0, 9, 81, 37, 28, 8, 31, 8, 17, 32, 8, 0)
s = 178: (0, 6, 43, 43, 24, 7, 21, 4, 16, 30, 20, 0)
s = 179: (0, 8, 47, 45, 16, 9, 22, 4, 20, 34, 14, 0)
s = 180: (0, 7, 46, 50, 19, 5, 27, 5, 15, 26, 15, 0)
s = 181: (0, 5, 75, 40, 32, 8, 30, 7, 15, 41, 10, 0)
s = 182: (0, 7, 78, 29, 28, 6, 35, 7, 9, 26, 13, 0)
s = 183: (0, 5, 49, 24, 20, 8, 17, 4, 12, 35, 15, 0)
s = 184: (0, 6, 48, 45, 16, 7, 13, 7, 15, 30, 13, 0)
s = 185: (0, 10, 69, 42, 20, 6, 22, 5, 17, 19, 11, 0)
s = 186: (0, 8, 76, 33, 36, 5, 39, 5, 13, 35, 14, 0)
s = 187: (0, 5, 83, 27, 39, 5, 25, 6, 34, 45, 13, 0)
s = 188: (0, 8, 52, 44, 33, 9, 18, 6, 23, 31, 17, 0)
s = 189: (0, 6, 36, 44, 30, 11, 19, 5, 11, 39, 17, 0)
s = 190: (0, 8, 53, 53, 35, 8, 18, 5, 22, 21, 16, 0)
s = 191: (0, 6, 44, 38, 20, 5, 18, 4, 18, 34, 12, 0)
s = 192: (0, 7, 43, 36, 20, 9, 28, 6, 18, 29, 14, 0)
s = 193: (0, 10, 44, 39, 21, 8, 24, 4, 23, 51, 12, 0)
s = 194: (0, 4, 40, 19, 20, 5, 19, 6, 24, 53, 24, 0)
s = 195: (0, 8, 41, 21, 27, 9, 35, 3, 13, 43, 15, 0)
s = 196: (0, 5, 52, 42, 19, 8, 20, 4, 14, 33, 13, 0)
s = 197: (0, 6, 43, 29, 25, 10, 23, 5, 17, 28, 16, 0)
s = 198: (0, 7, 66, 32, 38, 6, 31, 8, 17, 21, 21, 0)
s = 199: (0, 7, 85, 35, 34, 8, 18, 5, 15, 36, 12, 0)
s = 200: (0, 5, 73, 32, 15, 5, 18, 7, 13, 30, 15, 0)
------------------------------------------------------------------------
RESOURCE k = 2
s = 1: (0, 9, 61, 34, 5, 3, 29, 2, 25, 31, 17, 0)
s = 2: (0, 8, 56, 55, 5, 3, 21, 3, 30, 29, 11, 0)
s = 3: (0, 7, 70, 35, 5, 2, 19, 3, 31, 33, 13, 0)
s = 4: (0, 13, 32, 73, 7, 2, 23, 2, 20, 36, 14, 0)
s = 5: (0, 6, 54, 50, 6, 2, 17, 3, 33, 23, 11, 0)
s = 6: (0, 14, 53, 39, 9, 3, 22, 2, 54, 25, 17, 0)
s = 7: (0, 10, 34, 33, 6, 3, 34, 2, 20, 23, 15, 0)
s = 8: (0, 7, 62, 45, 5, 2, 18, 3, 24, 24, 22, 0)
s = 9: (0, 7, 35, 39, 9, 2, 21, 4, 19, 23, 12, 0)
s = 10: (0, 9, 40, 26, 6, 3, 33, 2, 34, 36, 9, 0)
s = 11: (0, 6, 69, 56, 5, 2, 31, 2, 29, 31, 13, 0)
s = 12: (0, 9, 44, 60, 6, 2, 37, 3, 38, 40, 17, 0)
s = 13: (0, 8, 69, 44, 7, 2, 20, 2, 25, 20, 14, 0)
s = 14: (0, 7, 31, 49, 6, 3, 22, 3, 57, 48, 15, 0)
s = 15: (0, 9, 45, 36, 10, 3, 29, 2, 22, 30, 10, 0)
s = 16: (0, 7, 32, 37, 4, 3, 35, 2, 36, 43, 14, 0)
s = 17: (0, 8, 35, 35, 5, 2, 29, 3, 24, 22, 10, 0)
s = 18: (0, 8, 35, 39, 11, 3, 24, 2, 31, 23, 12, 0)
s = 19: (0, 6, 58, 37, 6, 2, 23, 2, 44, 33, 19, 0)
s = 20: (0, 13, 26, 41, 5, 2, 19, 2, 56, 33, 12, 0)
s = 21: (0, 11, 37, 56, 8, 2, 18, 2, 35, 30, 16, 0)
s = 22: (0, 10, 46, 27, 11, 2, 24, 2, 24, 27, 24, 0)
s = 23: (0, 5, 35, 66, 4, 2, 25, 3, 32, 30, 10, 0)
s = 24: (0, 10, 61, 44, 5, 3, 30, 2, 22, 47, 12, 0)
s = 25: (0, 6, 67, 55, 4, 3, 34, 2, 20, 25, 16, 0)
s = 26: (0, 16, 70, 49, 7, 2, 25, 3, 41, 20, 14, 0)
s = 27: (0, 10, 34, 74, 7, 2, 17, 2, 50, 34, 10, 0)
s = 28: (0, 8, 74, 52, 5, 2, 15, 3, 28, 17, 13, 0)
s = 29: (0, 8, 45, 61, 7, 3, 28, 2, 28, 40, 21, 0)
s = 30: (0, 9, 49, 33, 5, 3, 37, 2, 43, 33, 16, 0)
s = 31: (0, 8, 61, 51, 8, 2, 35, 3, 38, 38, 12, 0)
s = 32: (0, 5, 64, 35, 6, 2, 33, 4, 33, 23, 14, 0)
s = 33: (0, 8, 63, 36, 4, 2, 27, 2, 45, 20, 19, 0)
s = 34: (0, 8, 32, 39, 6, 2, 22, 2, 23, 19, 16, 0)
s = 35: (0, 5, 33, 76, 7, 2, 31, 2, 43, 21, 15, 0)
s = 36: (0, 10, 32, 44, 7, 3, 23, 2, 27, 34, 9, 0)
s = 37: (0, 9, 45, 43, 9, 4, 17, 2, 28, 17, 11, 0)
s = 38: (0, 6, 55, 36, 7, 3, 31, 2, 58, 30, 12, 0)
s = 39: (0, 13, 55, 56, 8, 3, 29, 2, 49, 37, 16, 0)
s = 40: (0, 5, 77, 45, 4, 3, 42, 3, 25, 22, 8, 0)
s = 41: (0, 7, 72, 45, 4, 2, 28, 2, 47, 50, 17, 0)
s = 42: (0, 10, 79, 41, 6, 3, 23, 2, 25, 22, 13, 0)
s = 43: (0, 7, 46, 37, 9, 2, 18, 2, 65, 22, 19, 0)
s = 44: (0, 6, 45, 71, 7, 3, 19, 3, 21, 20, 11, 0)
s = 45: (0, 11, 48, 30, 8, 3, 20, 2, 26, 44, 18, 0)
s = 46: (0, 9, 72, 69, 6, 2, 33, 3, 44, 21, 15, 0)
s = 47: (0, 8, 25, 59, 7, 3, 20, 2, 47, 33, 9, 0)
s = 48: (0, 9, 33, 56, 4, 3, 29, 2, 22, 36, 12, 0)
s = 49: (0, 7, 67, 35, 9, 3, 28, 2, 18, 32, 24, 0)
s = 50: (0, 7, 52, 59, 9, 2, 25, 3, 31, 27, 12, 0)
s = 51: (0, 7, 35, 68, 4, 3, 21, 2, 23, 21, 12, 0)
s = 52: (0, 5, 50, 57, 6, 3, 29, 3, 31, 36, 14, 0)
s = 53: (0, 12, 78, 45, 5, 3, 20, 2, 21, 44, 16, 0)
s = 54: (0, 12, 61, 28, 9, 2, 24, 2, 56, 42, 14, 0)
s = 55: (0, 5, 26, 39, 5, 2, 21, 3, 36, 28, 22, 0)
s = 56: (0, 9, 58, 51, 4, 3, 24, 3, 24, 19, 12, 0)
s = 57: (0, 8, 57, 49, 5, 2, 17, 2, 29, 37, 13, 0)
s = 58: (0, 6, 47, 46, 7, 3, 15, 3, 50, 16, 14, 0)
s = 59: (0, 11, 39, 42, 6, 3, 35, 2, 27, 23, 12, 0)
s = 60: (0, 5, 47, 49, 6, 2, 34, 2, 41, 21, 14, 0)
s = 61: (0, 8, 42, 36, 6, 4, 15, 2, 32, 31, 17, 0)
s = 62: (0, 6, 33, 48, 6, 2, 24, 3, 43, 31, 16, 0)
s = 63: (0, 9, 32, 36, 6, 3, 32, 2, 33, 22, 11, 0)
s = 64: (0, 9, 42, 44, 8, 2, 21, 2, 34, 17, 19, 0)
s = 65: (0, 8, 35, 47, 5, 2, 29, 2, 26, 25, 12, 0)
s = 66: (0, 8, 40, 32, 4, 2, 25, 3, 39, 29, 10, 0)
s = 67: (0, 8, 38, 49, 4, 2, 15, 3, 18, 35, 20, 0)
s = 68: (0, 7, 40, 40, 10, 2, 25, 2, 35, 38, 10, 0)
s = 69: (0, 7, 46, 61, 7, 3, 27, 2, 29, 19, 19, 0)
s = 70: (0, 7, 38, 48, 5, 4, 26, 2, 47, 25, 19, 0)
s = 71: (0, 7, 45, 42, 10, 3, 21, 3, 26, 43, 14, 0)
s = 72: (0, 12, 44, 54, 5, 2, 34, 2, 21, 27, 29, 0)
s = 73: (0, 10, 48, 39, 9, 2, 32, 2, 28, 16, 25, 0)
s = 74: (0, 5, 54, 37, 7, 2, 22, 3, 20, 26, 14, 0)
s = 75: (0, 9, 46, 55, 7, 3, 28, 3, 41, 25, 13, 0)
s = 76: (0, 8, 33, 38, 7, 2, 24, 2, 27, 32, 14, 0)
s = 77: (0, 6, 70, 58, 5, 3, 15, 2, 39, 17, 11, 0)
s = 78: (0, 9, 33, 43, 7, 3, 34, 2, 38, 26, 11, 0)
s = 79: (0, 13, 35, 45, 8, 3, 20, 2, 44, 23, 11, 0)
s = 80: (0, 11, 62, 37, 6, 2, 29, 3, 23, 28, 9, 0)
s = 81: (0, 13, 32, 56, 7, 3, 26, 2, 22, 19, 10, 0)
s = 82: (0, 6, 46, 46, 6, 2, 23, 2, 28, 21, 18, 0)
s = 83: (0, 6, 37, 44, 10, 3, 19, 2, 23, 19, 11, 0)
s = 84: (0, 8, 45, 29, 8, 3, 16, 2, 24, 33, 20, 0)
s = 85: (0, 8, 38, 59, 5, 3, 22, 2, 34, 22, 18, 0)
s = 86: (0, 9, 54, 49, 4, 3, 40, 2, 40, 34, 11, 0)
s = 87: (0, 13, 62, 67, 5, 2, 31, 3, 31, 35, 17, 0)
s = 88: (0, 14, 50, 41, 5, 2, 16, 2, 39, 34, 18, 0)
s = 89: (0, 9, 74, 37, 9, 3, 23, 3, 28, 53, 24, 0)
s = 90: (0, 10, 34, 60, 8, 2, 16, 3, 19, 19, 25, 0)
s = 91: (0, 6, 42, 38, 6, 2, 17, 2, 19, 32, 10, 0)
s = 92: (0, 8, 37, 65, 5, 2, 36, 3, 24, 25, 14, 0)
s = 93: (0, 9, 40, 39, 8, 3, 15, 2, 43, 35, 9, 0)
s = 94: (0, 12, 48, 33, 5, 2, 28, 3, 44, 26, 13, 0)
s = 95: (0, 9, 39, 62, 7, 2, 22, 3, 27, 19, 12, 0)
s = 96: (0, 7, 60, 52, 6, 3, 22, 3, 32, 26, 10, 0)
s = 97: (0, 9, 46, 52, 5, 3, 34, 2, 47, 33, 11, 0)
s = 98: (0, 11, 36, 52, 5, 3, 30, 3, 23, 38, 9, 0)
s = 99: (0, 12, 45, 54, 8, 3, 27, 2, 33, 32, 17, 0)
s = 100: (0, 7, 48, 54, 4, 3, 20, 2, 49, 39, 12, 0)
s = 101: (0, 9, 32, 41, 7, 3, 34, 2, 25, 21, 16, 0)
s = 102: (0, 7, 45, 37, 6, 3, 24, 3, 26, 41, 13, 0)
s = 103: (0, 6, 46, 40, 9, 2, 32, 2, 24, 21, 11, 0)
s = 104: (0, 5, 72, 34, 5, 4, 39, 3, 26, 33, 25, 0)
s = 105: (0, 8, 35, 47, 8, 3, 27, 2, 24, 23, 21, 0)
s = 106: (0, 12, 47, 37, 5, 2, 34, 3, 28, 25, 12, 0)
s = 107: (0, 11, 41, 40, 9, 3, 25, 3, 31, 25, 10, 0)
s = 108: (0, 6, 62, 72, 9, 2, 37, 2, 32, 27, 12, 0)
s = 109: (0, 9, 36, 62, 4, 3, 31, 3, 42, 28, 12, 0)
s = 110: (0, 7, 40, 31, 6, 2, 34, 3, 23, 28, 12, 0)
