s = 41: (0, 131, 91, 38, 48, 48, 38, 48, 24, 54, 27, 0)
s = 42: (0, 195, 52, 37, 34, 41, 50, 42, 29, 55, 10, 0)
s = 43: (0, 104, 80, 76, 29, 72, 60, 44, 34, 51, 14, 0)
s = 44: (0, 93, 103, 86, 34, 72, 69, 41, 32, 65, 19, 0)
s = 45: (0, 103, 63, 110, 31, 48, 88, 39, 46, 64, 15, 0)
s = 46: (0, 80, 89, 79, 25, 57, 71, 26, 55, 60, 13, 0)
s = 47: (0, 80, 95, 82, 43, 63, 47, 62, 40, 43, 16, 0)
s = 48: (0, 147, 76, 81, 28, 78, 54, 41, 39, 91, 20, 0)
s = 49: (0, 87, 40, 72, 30, 90, 56, 42, 21, 63, 11, 0)
s = 50: (0, 83, 50, 63, 22, 58, 77, 43, 27, 37, 13, 0)
s = 51: (0, 96, 56, 68, 22, 47, 56, 48, 42, 39, 19, 0)
s = 52: (0, 111, 66, 40, 26, 66, 43, 42, 53, 50, 21, 0)
s = 53: (0, 87, 44, 69, 28, 50, 45, 45, 56, 59, 16, 0)
s = 54: (0, 154, 65, 36, 25, 39, 67, 46, 28, 37, 14, 0)
s = 55: (0, 148, 58, 77, 24, 74, 40, 70, 41, 63, 13, 0)
s = 56: (0, 165, 44, 60, 26, 67, 35, 37, 23, 58, 9, 0)
s = 57: (0, 178, 66, 45, 36, 94, 72, 44, 23, 52, 14, 0)
s = 58: (0, 130, 105, 68, 26, 47, 57, 43, 29, 48, 13, 0)
s = 59: (0, 207, 68, 67, 33, 61, 40, 52, 20, 98, 18, 0)
s = 60: (0, 207, 64, 82, 32, 44, 38, 47, 33, 57, 14, 0)
s = 61: (0, 91, 94, 88, 20, 52, 39, 30, 34, 62, 9, 0)
s = 62: (0, 134, 63, 67, 44, 67, 42, 30, 33, 83, 11, 0)
s = 63: (0, 209, 48, 68, 19, 50, 50, 64, 37, 34, 19, 0)
s = 64: (0, 116, 66, 53, 33, 76, 63, 60, 21, 99, 17, 0)
s = 65: (0, 93, 95, 65, 22, 47, 64, 68, 63, 48, 12, 0)
s = 66: (0, 100, 90, 45, 44, 84, 53, 54, 34, 45, 18, 0)
s = 67: (0, 166, 59, 50, 33, 92, 48, 68, 23, 47, 13, 0)
s = 68: (0, 102, 56, 57, 17, 83, 42, 48, 28, 71, 22, 0)
s = 69: (0, 115, 54, 61, 31, 55, 38, 41, 45, 61, 20, 0)
s = 70: (0, 85, 56, 40, 47, 85, 39, 64, 42, 82, 14, 0)
s = 71: (0, 125, 44, 39, 43, 48, 37, 32, 23, 46, 16, 0)
s = 72: (0, 127, 55, 84, 40, 61, 55, 35, 28, 39, 14, 0)
s = 73: (0, 80, 89, 64, 49, 58, 47, 62, 29, 52, 11, 0)
s = 74: (0, 64, 79, 64, 20, 88, 73, 48, 52, 38, 19, 0)
s = 75: (0, 137, 69, 38, 19, 61, 68, 86, 40, 60, 9, 0)
s = 76: (0, 174, 83, 82, 26, 48, 57, 38, 23, 62, 18, 0)
s = 77: (0, 133, 68, 67, 34, 50, 54, 47, 31, 94, 11, 0)
s = 78: (0, 112, 90, 58, 26, 48, 42, 51, 39, 39, 12, 0)
s = 79: (0, 160, 47, 87, 36, 56, 71, 55, 38, 69, 9, 0)
s = 80: (0, 163, 79, 75, 32, 65, 28, 61, 41, 49, 17, 0)
s = 81: (0, 91, 114, 62, 33, 80, 80, 59, 29, 52, 13, 0)
s = 82: (0, 90, 52, 62, 25, 82, 54, 28, 25, 47, 18, 0)
s = 83: (0, 97, 69, 59, 24, 73, 52, 38, 22, 71, 16, 0)
s = 84: (0, 110, 55, 79, 23, 39, 58, 51, 46, 88, 14, 0)
s = 85: (0, 170, 88, 52, 45, 92, 53, 48, 26, 44, 11, 0)
s = 86: (0, 92, 67, 51, 39, 42, 69, 44, 43, 42, 17, 0)
s = 87: (0, 132, 38, 76, 50, 96, 31, 72, 26, 33, 9, 0)
s = 88: (0, 145, 83, 77, 39, 72, 40, 46, 36, 88, 17, 0)
s = 89: (0, 119, 107, 51, 52, 42, 61, 77, 40, 47, 17, 0)
s = 90: (0, 113, 109, 63, 31, 61, 45, 32, 26, 69, 18, 0)
s = 91: (0, 82, 79, 38, 18, 42, 63, 36, 25, 73, 14, 0)
s = 92: (0, 79, 55, 46, 37, 74, 52, 49, 31, 58, 10, 0)
s = 93: (0, 127, 54, 38, 31, 92, 60, 41, 34, 60, 14, 0)
s = 94: (0, 128, 78, 56, 22, 59, 54, 45, 21, 51, 15, 0)
s = 95: (0, 91, 65, 55, 32, 97, 42, 44, 32, 72, 19, 0)
s = 96: (0, 114, 58, 77, 26, 73, 89, 76, 35, 47, 13, 0)
s = 97: (0, 77, 65, 48, 34, 75, 69, 27, 34, 53, 12, 0)
s = 98: (0, 128, 120, 60, 26, 63, 80, 58, 31, 34, 10, 0)
s = 99: (0, 122, 74, 55, 25, 86, 65, 73, 21, 62, 14, 0)
s = 100: (0, 150, 44, 37, 24, 63, 44, 32, 41, 39, 16, 0)
s = 101: (0, 127, 69, 57, 25, 77, 44, 90, 38, 68, 17, 0)
s = 102: (0, 114, 104, 59, 37, 46, 33, 70, 18, 69, 14, 0)
s = 103: (0, 112, 76, 55, 29, 76, 60, 47, 36, 56, 14, 0)
s = 104: (0, 158, 84, 36, 42, 46, 33, 44, 31, 43, 11, 0)
s = 105: (0, 104, 51, 58, 38, 66, 85, 49, 39, 38, 18, 0)
s = 106: (0, 86, 57, 48, 35, 60, 50, 40, 43, 65, 19, 0)
s = 107: (0, 121, 75, 58, 36, 64, 79, 33, 32, 68, 12, 0)
s = 108: (0, 149, 61, 77, 34, 99, 55, 67, 28, 75, 23, 0)
s = 109: (0, 120, 64, 72, 27, 64, 44, 42, 26, 68, 10, 0)
s = 110: (0, 87, 65, 92, 30, 62, 41, 34, 41, 53, 11, 0)
s = 111: (0, 80, 62, 63, 19, 65, 54, 67, 30, 53, 12, 0)
s = 112: (0, 150, 85, 38, 20, 56, 48, 37, 32, 43, 19, 0)
s = 113: (0, 94, 47, 51, 27, 51, 32, 33, 38, 48, 12, 0)
s = 114: (0, 99, 71, 56, 41, 50, 51, 33, 41, 38, 15, 0)
s = 115: (0, 108, 50, 44, 39, 65, 66, 48, 25, 73, 12, 0)
s = 116: (0, 99, 53, 81, 27, 37, 73, 34, 33, 58, 21, 0)
s = 117: (0, 111, 77, 50, 29, 64, 49, 56, 29, 62, 11, 0)
s = 118: (0, 142, 58, 64, 60, 67, 35, 51, 35, 59, 15, 0)
s = 119: (0, 91, 81, 49, 24, 36, 31, 39, 24, 52, 14, 0)
s = 120: (0, 99, 49, 62, 26, 60, 68, 29, 27, 54, 11, 0)
s = 121: (0, 122, 49, 43, 29, 90, 37, 56, 52, 44, 10, 0)
s = 122: (0, 160, 57, 51, 31, 45, 41, 37, 24, 39, 12, 0)
s = 123: (0, 123, 53, 56, 29, 75, 69, 43, 56, 74, 12, 0)
s = 124: (0, 154, 97, 41, 36, 38, 34, 43, 44, 37, 13, 0)
s = 125: (0, 98, 65, 43, 26, 63, 29, 54, 41, 32, 12, 0)
s = 126: (0, 126, 111, 46, 26, 68, 81, 66, 30, 70, 11, 0)
s = 127: (0, 105, 112, 75, 49, 73, 71, 61, 38, 43, 13, 0)
s = 128: (0, 136, 79, 61, 21, 83, 75, 65, 36, 59, 13, 0)
s = 129: (0, 123, 81, 69, 43, 67, 59, 34, 25, 39, 14, 0)
s = 130: (0, 117, 60, 89, 33, 47, 37, 35, 26, 38, 16, 0)
s = 131: (0, 111, 45, 46, 36, 76, 41, 55, 27, 61, 15, 0)
s = 132: (0, 111, 76, 85, 26, 63, 29, 58, 35, 52, 26, 0)
s = 133: (0, 96, 79, 54, 34, 50, 57, 37, 49, 41, 14, 0)
s = 134: (0, 105, 57, 102, 38, 102, 40, 39, 30, 76, 13, 0)
s = 135: (0, 166, 76, 91, 18, 34, 28, 47, 46, 85, 15, 0)
s = 136: (0, 88, 61, 50, 22, 64, 49, 44, 35, 68, 24, 0)
s = 137: (0, 129, 56, 43, 26, 78, 32, 72, 39, 35, 18, 0)
s = 138: (0, 154, 93, 60, 17, 66, 44, 38, 25, 56, 22, 0)
s = 139: (0, 102, 81, 49, 27, 49, 77, 43, 29, 91, 17, 0)
s = 140: (0, 107, 70, 70, 32, 38, 43, 40, 27, 42, 20, 0)
s = 141: (0, 156, 75, 34, 35, 58, 37, 42, 29, 82, 18, 0)
s = 142: (0, 160, 97, 85, 37, 55, 33, 86, 29, 75, 14, 0)
s = 143: (0, 86, 72, 48, 43, 62, 73, 42, 31, 102, 18, 0)
s = 144: (0, 181, 75, 53, 22, 64, 45, 45, 36, 59, 12, 0)
s = 145: (0, 119, 75, 49, 29, 75, 36, 37, 46, 68, 12, 0)
s = 146: (0, 109, 65, 51, 30, 84, 36, 49, 37, 44, 13, 0)
s = 147: (0, 95, 54, 57, 36, 44, 69, 43, 31, 74, 13, 0)
s = 148: (0, 109, 64, 103, 18, 43, 88, 47, 54, 49, 15, 0)
s = 149: (0, 108, 83, 82, 30, 75, 34, 55, 38, 52, 20, 0)
s = 150: (0, 92, 91, 62, 28, 59, 44, 58, 31, 52, 15, 0)
s = 151: (0, 144, 45, 56, 62, 67, 47, 71, 36, 57, 18, 0)
s = 152: (0, 116, 47, 58, 48, 89, 52, 61, 38, 55, 12, 0)
s = 153: (0, 115, 77, 82, 52, 100, 58, 45, 42, 48, 13, 0)
s = 154: (0, 173, 71, 52, 54, 57, 51, 38, 46, 37, 20, 0)
s = 155: (0, 77, 97, 67, 23, 103, 32, 38, 35, 49, 27, 0)
s = 156: (0, 121, 90, 57, 38, 61, 45, 71, 24, 37, 18, 0)
s = 157: (0, 163, 100, 95, 38, 68, 52, 37, 40, 48, 12, 0)
s = 158: (0, 121, 133, 40, 54, 56, 48, 55, 48, 36, 13, 0)
s = 159: (0, 118, 83, 46, 34, 38, 32, 50, 37, 67, 13, 0)
s = 160: (0, 125, 91, 67, 22, 53, 54, 41, 33, 78, 19, 0)
s = 161: (0, 148, 68, 116, 32, 77, 75, 43, 51, 55, 15, 0)
s = 162: (0, 119, 43, 80, 22, 50, 52, 49, 34, 68, 14, 0)
s = 163: (0, 164, 89, 54, 25, 50, 38, 33, 32, 71, 12, 0)
s = 164: (0, 136, 62, 59, 28, 56, 41, 33, 27, 61, 19, 0)
s = 165: (0, 88, 90, 41, 62, 78, 54, 36, 43, 60, 10, 0)
s = 166: (0, 99, 57, 59, 25, 47, 70, 47, 23, 49, 9, 0)
s = 167: (0, 95, 91, 83, 19, 53, 35, 48, 31, 78, 10, 0)
s = 168: (0, 104, 42, 70, 48, 66, 33, 55, 33, 52, 11, 0)
s = 169: (0, 184, 43, 75, 50, 52, 73, 53, 28, 59, 26, 0)
s = 170: (0, 187, 64, 90, 34, 63, 71, 41, 38, 84, 12, 0)
s = 171: (0, 160, 67, 59, 33, 78, 50, 63, 34, 76, 18, 0)
s = 172: (0, 118, 68, 67, 26, 58, 39, 55, 24, 108, 15, 0)
s = 173: (0, 153, 110, 75, 27, 75, 50, 65, 26, 78, 12, 0)
s = 174: (0, 199, 89, 85, 21, 82, 48, 43, 37, 56, 24, 0)
s = 175: (0, 139, 74, 50, 21, 54, 35, 37, 40, 57, 12, 0)
s = 176: (0, 168, 60, 55, 34, 53, 41, 45, 37, 61, 24, 0)
s = 177: (0, 203, 96, 55, 52, 60, 44, 39, 23, 45, 17, 0)
s = 178: (0, 76, 62, 68, 25, 70, 35, 37, 42, 41, 8, 0)
s = 179: (0, 127, 78, 49, 18, 64, 70, 50, 35, 94, 18, 0)
s = 180: (0, 73, 57, 45, 31, 50, 66, 57, 44, 71, 14, 0)
s = 181: (0, 95, 102, 97, 20, 50, 87, 61, 38, 65, 18, 0)
s = 182: (0, 128, 99, 93, 39, 42, 73, 37, 23, 45, 17, 0)
s = 183: (0, 110, 74, 37, 36, 36, 35, 45, 22, 69, 11, 0)
s = 184: (0, 123, 63, 44, 43, 56, 40, 45, 30, 58, 13, 0)
s = 185: (0, 97, 53, 96, 27, 50, 32, 40, 31, 59, 13, 0)
s = 186: (0, 121, 75, 74, 30, 55, 51, 41, 28, 41, 11, 0)
s = 187: (0, 160, 118, 49, 31, 51, 29, 34, 33, 48, 21, 0)
s = 188: (0, 137, 72, 82, 23, 101, 64, 32, 36, 30, 13, 0)
s = 189: (0, 144, 76, 50, 26, 49, 51, 33, 33, 74, 17, 0)
s = 190: (0, 103, 52, 40, 55, 47, 47, 38, 29, 64, 13, 0)
s = 191: (0, 140, 113, 72, 38, 38, 33, 91, 35, 41, 22, 0)
s = 192: (0, 142, 67, 44, 23, 37, 31, 51, 26, 74, 19, 0)
s = 193: (0, 119, 87, 77, 32, 88, 40, 42, 27, 42, 14, 0)
s = 194: (0, 108, 59, 102, 41, 37, 52, 50, 26, 75, 20, 0)
s = 195: (0, 163, 64, 67, 26, 67, 70, 51, 21, 58, 15, 0)
s = 196: (0, 85, 102, 55, 38, 58, 40, 40, 49, 50, 13, 0)
s = 197: (0, 116, 117, 71, 27, 36, 39, 38, 27, 61, 10, 0)
s = 198: (0, 69, 63, 69, 35, 46, 50, 53, 36, 93, 9, 0)
s = 199: (0, 122, 59, 42, 33, 83, 37, 42, 33, 62, 18, 0)
s = 200: (0, 125, 93, 49, 31, 74, 60, 49, 51, 40, 9, 0)
------------------------------------------------------------------------
RESOURCE k = 2
s = 1: (0, 33, 111, 108, 38, 31, 40, 37, 20, 27, 13, 0)
s = 2: (0, 59, 123, 135, 24, 28, 47, 57, 21, 36, 12, 0)
s = 3: (0, 49, 73, 100, 23, 37, 43, 78, 38, 44, 16, 0)
s = 4: (0, 58, 84, 118, 17, 41, 89, 49, 37, 29, 10, 0)
s = 5: (0, 43, 88, 109, 20, 35, 57, 57, 30, 59, 12, 0)
s = 6: (0, 40, 161, 54, 20, 34, 44, 32, 36, 42, 13, 0)
s = 7: (0, 55, 111, 92, 15, 48, 61, 42, 41, 39, 15, 0)
s = 8: (0, 45, 131, 88, 25, 37, 49, 60, 35, 66, 14, 0)
s = 9: (0, 66, 129, 56, 22, 48, 86, 54, 43, 27, 18, 0)
s = 10: (0, 44, 74, 60, 15, 37, 61, 54, 23, 45, 19, 0)
s = 11: (0, 35, 87, 59, 25, 37, 43, 63, 51, 53, 16, 0)
s = 12: (0, 31, 131, 67, 15, 38, 51, 61, 62, 38, 18, 0)
s = 13: (0, 72, 94, 90, 27, 38, 43, 47, 27, 31, 18, 0)
s = 14: (0, 31, 183, 63, 29, 67, 61, 48, 47, 39, 15, 0)
s = 15: (0, 43, 71, 120, 16, 33, 90, 90, 68, 37, 22, 0)
s = 16: (0, 32, 184, 126, 16, 39, 91, 50, 23, 42, 21, 0)
s = 17: (0, 54, 133, 71, 24, 39, 51, 52, 26, 32, 18, 0)
s = 18: (0, 26, 126, 57, 15, 37, 49, 76, 22, 36, 14, 0)
s = 19: (0, 34, 101, 56, 23, 54, 54, 92, 49, 30, 15, 0)
s = 20: (0, 48, 140, 78, 15, 54, 80, 33, 36, 61, 24, 0)
s = 21: (0, 44, 153, 96, 18, 41, 68, 71, 34, 82, 12, 0)
s = 22: (0, 36, 98, 80, 20, 48, 52, 45, 29, 47, 16, 0)
s = 23: (0, 52, 101, 83, 11, 78, 78, 35, 44, 66, 18, 0)
s = 24: (0, 51, 137, 98, 18, 34, 103, 39, 47, 68, 10, 0)
s = 25: (0, 41, 108, 93, 26, 40, 61, 53, 62, 42, 16, 0)
s = 26: (0, 34, 141, 115, 25, 44, 55, 58, 34, 52, 14, 0)
s = 27: (0, 34, 93, 74, 21, 43, 78, 39, 42, 84, 13, 0)
s = 28: (0, 56, 117, 92, 21, 39, 69, 43, 32, 63, 20, 0)
s = 29: (0, 60, 145, 55, 20, 40, 101, 71, 35, 44, 20, 0)
s = 30: (0, 56, 81, 81, 17, 38, 42, 38, 43, 54, 14, 0)
s = 31: (0, 32, 117, 102, 21, 79, 53, 48, 24, 45, 12, 0)
s = 32: (0, 72, 78, 110, 19, 43, 36, 60, 47, 34, 14, 0)
s = 33: (0, 58, 85, 114, 17, 32, 74, 67, 31, 30, 26, 0)
s = 34: (0, 46, 114, 139, 18, 53, 42, 65, 36, 35, 13, 0)
s = 35: (0, 44, 201, 122, 29, 40, 58, 43, 37, 33, 19, 0)
s = 36: (0, 44, 149, 100, 18, 39, 86, 74, 37, 42, 22, 0)
s = 37: (0, 39, 106, 72, 18, 37, 44, 33, 29, 34, 14, 0)
s = 38: (0, 67, 137, 77, 21, 44, 56, 69, 25, 49, 13, 0)
s = 39: (0, 48, 86, 83, 21, 36, 83, 52, 39, 49, 13, 0)
s = 40: (0, 38, 120, 79, 29, 55, 90, 58, 42, 41, 15, 0)
s = 41: (0, 51, 148, 55, 30, 33, 46, 52, 27, 43, 29, 0)
s = 42: (0, 76, 84, 53, 21, 28, 61, 45, 32, 44, 10, 0)
s = 43: (0, 41, 130, 109, 18, 50, 74, 48, 37, 40, 15, 0)
s = 44: (0, 36, 167, 124, 21, 50, 84, 44, 35, 51, 20, 0)
s = 45: (0, 40, 102, 159, 19, 33, 108, 42, 51, 51, 16, 0)
s = 46: (0, 32, 145, 115, 16, 40, 87, 28, 60, 48, 13, 0)
s = 47: (0, 32, 154, 118, 27, 44, 58, 67, 44, 34, 17, 0)
s = 48: (0, 58, 123, 117, 18, 54, 67, 45, 43, 72, 21, 0)
s = 49: (0, 34, 64, 104, 19, 62, 69, 45, 23, 50, 11, 0)
s = 50: (0, 33, 81, 91, 14, 40, 95, 47, 29, 29, 14, 0)
s = 51: (0, 38, 90, 98, 14, 33, 69, 52, 46, 31, 20, 0)
s = 52: (0, 44, 107, 58, 16, 46, 53, 45, 57, 39, 22, 0)
s = 53: (0, 34, 72, 100, 17, 35, 55, 49, 61, 47, 17, 0)
s = 54: (0, 60, 105, 52, 16, 27, 82, 50, 31, 29, 15, 0)
s = 55: (0, 58, 94, 111, 15, 51, 49, 76, 45, 50, 14, 0)
s = 56: (0, 65, 71, 86, 17, 46, 43, 40, 25, 46, 10, 0)
s = 57: (0, 70, 107, 65, 23, 65, 89, 48, 25, 41, 15, 0)
s = 58: (0, 51, 171, 98, 16, 33, 70, 47, 31, 38, 14, 0)
s = 59: (0, 81, 110, 97, 21, 42, 49, 56, 22, 77, 20, 0)
s = 60: (0, 81, 104, 119, 20, 31, 46, 51, 36, 45, 15, 0)
s = 61: (0, 36, 153, 127, 13, 36, 48, 33, 37, 49, 10, 0)
s = 62: (0, 52, 103, 97, 28, 47, 52, 32, 36, 66, 12, 0)
s = 63: (0, 81, 78, 98, 12, 35, 62, 69, 41, 27, 20, 0)
s = 64: (0, 45, 107, 77, 21, 53, 77, 65, 23, 78, 18, 0)
s = 65: (0, 37, 155, 93, 14, 33, 79, 74, 69, 38, 12, 0)
s = 66: (0, 39, 145, 64, 28, 59, 65, 59, 38, 36, 19, 0)
s = 67: (0, 65, 96, 71, 21, 64, 59, 73, 25, 38, 14, 0)
s = 68: (0, 40, 91, 82, 11, 58, 52, 52, 30, 56, 24, 0)
s = 69: (0, 45, 88, 88, 20, 38, 46, 44, 49, 48, 21, 0)
s = 70: (0, 33, 90, 58, 29, 59, 48, 70, 46, 65, 14, 0)
s = 71: (0, 49, 71, 57, 27, 33, 46, 34, 25, 36, 17, 0)
s = 72: (0, 50, 89, 121, 25, 42, 68, 37, 30, 31, 15, 0)
s = 73: (0, 32, 144, 93, 31, 40, 57, 68, 32, 41, 11, 0)
s = 74: (0, 25, 128, 92, 12, 61, 89, 52, 57, 30, 20, 0)
s = 75: (0, 54, 111, 54, 12, 42, 84, 93, 43, 47, 10, 0)
s = 76: (0, 68, 135, 118, 16, 33, 70, 41, 25, 49, 20, 0)
s = 77: (0, 52, 110, 96, 21, 35, 66, 51, 33, 74, 12, 0)
s = 78: (0, 44, 145, 83, 17, 33, 52, 55, 43, 31, 13, 0)
s = 79: (0, 62, 76, 125, 23, 39, 87, 60, 42, 54, 9, 0)
s = 80: (0, 64, 128, 108, 20, 45, 34, 66, 45, 38, 18, 0)
s = 81: (0, 36, 185, 90, 21, 55, 98, 63, 32, 41, 13, 0)
s = 82: (0, 35, 84, 89, 16, 57, 66, 31, 27, 37, 19, 0)
s = 83: (0, 38, 112, 85, 15, 51, 63, 41, 24, 56, 17, 0)
s = 84: (0, 43, 90, 115, 15, 27, 71, 55, 50, 70, 15, 0)
s = 85: (0, 66, 143, 74, 28, 64, 65, 51, 28, 35, 11, 0)
s = 86: (0, 36, 109, 74, 25, 29, 84, 48, 47, 33, 18, 0)
s = 87: (0, 52, 61, 109, 31, 67, 38, 78, 28, 26, 10, 0)
s = 88: (0, 57, 135, 111, 24, 50, 49, 50, 39, 69, 18, 0)
s = 89: (0, 46, 173, 74, 33, 29, 75, 83, 44, 37, 18, 0)
s = 90: (0, 44, 178, 91, 19, 42, 56, 35, 28, 54, 19, 0)
s = 91: (0, 32, 128, 55, 12, 29, 77, 39, 27, 57, 15, 0)
s = 92: (0, 31, 89, 66, 23, 52, 64, 53, 34, 46, 10, 0)
s = 93: (0, 50, 87, 55, 20, 64, 74, 44, 37, 47, 15, 0)
s = 94: (0, 50, 127, 80, 14, 41, 66, 49, 22, 40, 16, 0)
s = 95: (0, 36, 106, 79, 20, 67, 52, 47, 35, 57, 20, 0)
s = 96: (0, 45, 94, 110, 16, 51, 109, 82, 38, 38, 14, 0)
s = 97: (0, 30, 105, 69, 22, 52, 85, 29, 38, 42, 13, 0)
s = 98: (0, 50, 195, 86, 16, 44, 98, 62, 34, 27, 11, 0)
s = 99: (0, 48, 120, 80, 16, 60, 80, 79, 23, 49, 15, 0)
s = 100: (0, 59, 71, 54, 15, 44, 54, 35, 44, 31, 17, 0)
s = 101: (0, 50, 111, 81, 16, 53, 55, 97, 42, 54, 19, 0)
s = 102: (0, 45, 169, 85, 23, 32, 41, 76, 20, 55, 15, 0)
s = 103: (0, 44, 123, 79, 18, 53, 73, 51, 40, 44, 15, 0)
s = 104: (0, 62, 136, 52, 26, 32, 40, 47, 34, 34, 12, 0)
s = 105: (0, 41, 82, 83, 24, 46, 105, 53, 43, 30, 19, 0)
s = 106: (0, 34, 93, 69, 22, 41, 62, 44, 47, 51, 20, 0)
s = 107: (0, 47, 122, 83, 23, 45, 97, 36, 35, 54, 12, 0)
s = 108: (0, 58, 99, 110, 21, 68, 67, 72, 31, 59, 24, 0)
s = 109: (0, 47, 104, 103, 17, 44, 54, 45, 28, 54, 11, 0)
s = 110: (0, 34, 105, 132, 19, 43, 50, 37, 45, 42, 12, 0)
