s = 43: (0, 35, 10, 38, 25, 18, 22, 29, 12, 9, 20, 0)
s = 44: (0, 21, 11, 39, 35, 12, 16, 27, 12, 12, 13, 0)
s = 45: (0, 23, 16, 22, 25, 16, 25, 33, 10, 8, 18, 0)
s = 46: (0, 33, 10, 31, 40, 12, 27, 31, 11, 10, 24, 0)
s = 47: (0, 34, 7, 48, 13, 16, 16, 23, 15, 14, 14, 0)
s = 48: (0, 33, 9, 31, 15, 12, 18, 29, 15, 8, 21, 0)
s = 49: (0, 31, 6, 32, 19, 14, 23, 42, 12, 5, 13, 0)
s = 50: (0, 27, 10, 29, 20, 17, 19, 27, 15, 10, 14, 0)
s = 51: (0, 26, 11, 27, 30, 14, 15, 41, 13, 10, 24, 0)
s = 52: (0, 39, 14, 31, 27, 25, 20, 33, 18, 9, 12, 0)
s = 53: (0, 36, 9, 38, 28, 14, 16, 24, 12, 9, 14, 0)
s = 54: (0, 35, 15, 47, 21, 12, 14, 21, 12, 10, 16, 0)
s = 55: (0, 26, 16, 32, 33, 14, 19, 24, 10, 7, 16, 0)
s = 56: (0, 45, 12, 37, 20, 21, 17, 37, 9, 7, 24, 0)
s = 57: (0, 41, 15, 21, 32, 20, 21, 20, 9, 10, 16, 0)
s = 58: (0, 46, 9, 30, 24, 12, 22, 26, 10, 10, 21, 0)
s = 59: (0, 17, 12, 30, 36, 18, 19, 31, 8, 10, 18, 0)
s = 60: (0, 35, 9, 24, 25, 15, 22, 26, 10, 10, 13, 0)
s = 61: (0, 29, 7, 20, 24, 27, 22, 25, 18, 8, 22, 0)
s = 62: (0, 35, 11, 31, 32, 18, 15, 21, 8, 9, 15, 0)
s = 63: (0, 28, 7, 32, 15, 17, 24, 23, 12, 10, 27, 0)
s = 64: (0, 37, 9, 33, 21, 18, 29, 43, 11, 8, 20, 0)
s = 65: (0, 22, 9, 22, 25, 15, 24, 24, 16, 7, 14, 0)
s = 66: (0, 38, 9, 32, 30, 13, 18, 19, 8, 9, 17, 0)
s = 67: (0, 26, 8, 21, 23, 10, 14, 29, 16, 14, 19, 0)
s = 68: (0, 30, 7, 48, 26, 16, 19, 17, 13, 15, 19, 0)
s = 69: (0, 23, 7, 32, 21, 11, 21, 33, 13, 8, 15, 0)
s = 70: (0, 24, 10, 23, 17, 14, 17, 22, 9, 10, 22, 0)
s = 71: (0, 24, 11, 31, 19, 22, 12, 30, 13, 12, 17, 0)
s = 72: (0, 48, 12, 34, 34, 20, 36, 29, 9, 10, 17, 0)
s = 73: (0, 35, 13, 32, 33, 26, 18, 27, 12, 13, 17, 0)
s = 74: (0, 29, 8, 53, 20, 13, 32, 27, 7, 7, 14, 0)
s = 75: (0, 33, 9, 60, 18, 30, 16, 16, 9, 8, 15, 0)
s = 76: (0, 38, 6, 27, 23, 16, 30, 22, 9, 10, 13, 0)
s = 77: (0, 32, 9, 28, 18, 23, 21, 22, 9, 7, 20, 0)
s = 78: (0, 29, 11, 43, 17, 18, 23, 19, 14, 10, 22, 0)
s = 79: (0, 31, 10, 54, 16, 16, 24, 33, 11, 13, 15, 0)
s = 80: (0, 26, 10, 31, 16, 20, 17, 23, 8, 8, 34, 0)
s = 81: (0, 27, 6, 27, 26, 9, 18, 19, 11, 7, 15, 0)
s = 82: (0, 28, 13, 28, 18, 15, 15, 24, 14, 12, 14, 0)
s = 83: (0, 30, 15, 37, 28, 18, 41, 23, 9, 10, 18, 0)
s = 84: (0, 36, 11, 48, 36, 20, 19, 24, 10, 9, 13, 0)
s = 85: (0, 33, 7, 50, 17, 12, 25, 44, 11, 14, 14, 0)
s = 86: (0, 40, 8, 31, 28, 13, 29, 32, 10, 7, 11, 0)
s = 87: (0, 27, 13, 26, 25, 14, 23, 34, 11, 8, 11, 0)
s = 88: (0, 32, 8, 29, 38, 28, 19, 19, 7, 13, 18, 0)
s = 89: (0, 28, 13, 41, 18, 14, 13, 21, 12, 13, 18, 0)
s = 90: (0, 25, 8, 40, 15, 13, 12, 29, 15, 6, 13, 0)
s = 91: (0, 32, 17, 31, 31, 15, 25, 17, 15, 13, 13, 0)
s = 92: (0, 29, 11, 21, 33, 17, 20, 16, 12, 6, 18, 0)
s = 93: (0, 17, 18, 23, 14, 25, 15, 33, 12, 13, 14, 0)
s = 94: (0, 34, 11, 20, 20, 12, 22, 31, 10, 8, 15, 0)
s = 95: (0, 42, 16, 32, 26, 14, 34, 31, 8, 14, 14, 0)
s = 96: (0, 32, 12, 21, 19, 16, 22, 14, 19, 15, 19, 0)
s = 97: (0, 28, 10, 22, 18, 17, 16, 24, 12, 7, 12, 0)
s = 98: (0, 21, 9, 25, 15, 12, 18, 23, 13, 11, 28, 0)
s = 99: (0, 20, 14, 55, 24, 12, 15, 20, 17, 9, 34, 0)
s = 100: (0, 46, 9, 47, 18, 11, 14, 27, 11, 7, 14, 0)
s = 101: (0, 25, 11, 23, 22, 18, 19, 29, 13, 8, 24, 0)
s = 102: (0, 26, 9, 19, 27, 17, 19, 22, 12, 10, 19, 0)
s = 103: (0, 45, 6, 22, 34, 18, 24, 28, 13, 7, 20, 0)
s = 104: (0, 26, 8, 27, 36, 15, 21, 27, 9, 8, 19, 0)
s = 105: (0, 31, 9, 28, 24, 13, 23, 39, 13, 8, 21, 0)
s = 106: (0, 46, 8, 51, 29, 16, 32, 28, 14, 9, 22, 0)
s = 107: (0, 26, 10, 23, 19, 14, 23, 24, 17, 10, 23, 0)
s = 108: (0, 27, 15, 63, 15, 12, 18, 28, 16, 12, 17, 0)
s = 109: (0, 19, 9, 23, 18, 11, 23, 43, 11, 7, 12, 0)
s = 110: (0, 25, 7, 21, 19, 18, 15, 17, 10, 13, 17, 0)
s = 111: (0, 33, 11, 29, 33, 15, 20, 24, 16, 9, 19, 0)
s = 112: (0, 39, 8, 29, 33, 22, 21, 23, 11, 12, 24, 0)
s = 113: (0, 45, 7, 56, 31, 14, 11, 35, 12, 11, 18, 0)
s = 114: (0, 38, 8, 34, 30, 21, 15, 22, 9, 11, 20, 0)
s = 115: (0, 36, 11, 24, 21, 15, 21, 26, 15, 7, 17, 0)
s = 116: (0, 19, 14, 31, 22, 15, 30, 25, 14, 8, 18, 0)
s = 117: (0, 34, 16, 34, 26, 15, 23, 20, 22, 12, 16, 0)
s = 118: (0, 19, 7, 33, 28, 16, 12, 16, 18, 10, 27, 0)
s = 119: (0, 40, 7, 34, 26, 18, 32, 24, 13, 12, 12, 0)
s = 120: (0, 31, 9, 25, 27, 11, 23, 22, 9, 5, 13, 0)
s = 121: (0, 25, 7, 43, 19, 11, 15, 17, 9, 6, 10, 0)
s = 122: (0, 34, 14, 36, 36, 14, 17, 20, 12, 9, 15, 0)
s = 123: (0, 26, 7, 39, 18, 16, 21, 25, 18, 11, 13, 0)
s = 124: (0, 24, 7, 18, 32, 11, 23, 41, 10, 10, 13, 0)
s = 125: (0, 48, 16, 36, 41, 18, 27, 25, 16, 8, 15, 0)
s = 126: (0, 26, 8, 28, 29, 18, 24, 22, 8, 8, 14, 0)
s = 127: (0, 43, 19, 25, 19, 23, 22, 19, 10, 8, 13, 0)
s = 128: (0, 46, 12, 30, 40, 12, 23, 35, 10, 5, 23, 0)
s = 129: (0, 38, 16, 22, 15, 11, 16, 40, 12, 6, 18, 0)
s = 130: (0, 35, 9, 25, 40, 22, 24, 24, 16, 9, 17, 0)
s = 131: (0, 24, 9, 23, 41, 18, 18, 23, 13, 8, 19, 0)
s = 132: (0, 22, 8, 24, 31, 26, 18, 17, 13, 9, 21, 0)
s = 133: (0, 19, 16, 31, 30, 21, 16, 17, 17, 17, 15, 0)
s = 134: (0, 32, 9, 61, 39, 10, 16, 15, 17, 10, 29, 0)
s = 135: (0, 17, 12, 34, 33, 21, 16, 38, 14, 6, 19, 0)
s = 136: (0, 21, 16, 40, 23, 12, 19, 38, 13, 10, 16, 0)
s = 137: (0, 22, 14, 29, 32, 24, 33, 31, 18, 6, 21, 0)
s = 138: (0, 21, 13, 26, 31, 13, 18, 18, 12, 8, 17, 0)
s = 139: (0, 30, 7, 26, 22, 19, 25, 36, 17, 11, 10, 0)
s = 140: (0, 36, 8, 36, 21, 19, 34, 19, 10, 13, 31, 0)
s = 141: (0, 25, 13, 31, 26, 13, 22, 19, 11, 6, 13, 0)
s = 142: (0, 31, 7, 44, 21, 16, 22, 37, 16, 7, 17, 0)
s = 143: (0, 36, 17, 23, 40, 17, 13, 29, 8, 7, 21, 0)
s = 144: (0, 44, 8, 23, 41, 27, 26, 26, 15, 11, 20, 0)
s = 145: (0, 38, 7, 26, 24, 20, 15, 22, 21, 8, 14, 0)
s = 146: (0, 30, 9, 24, 21, 10, 15, 36, 18, 12, 19, 0)
s = 147: (0, 22, 8, 29, 18, 11, 22, 16, 17, 9, 23, 0)
s = 148: (0, 27, 13, 28, 39, 24, 20, 31, 13, 6, 23, 0)
s = 149: (0, 24, 7, 19, 28, 11, 11, 27, 17, 9, 15, 0)
s = 150: (0, 24, 12, 22, 25, 10, 17, 25, 11, 8, 16, 0)
s = 151: (0, 27, 10, 24, 21, 11, 32, 22, 20, 14, 13, 0)
s = 152: (0, 34, 9, 39, 26, 12, 32, 14, 21, 6, 14, 0)
s = 153: (0, 28, 7, 33, 24, 16, 15, 17, 16, 8, 19, 0)
s = 154: (0, 29, 9, 36, 14, 22, 19, 22, 11, 9, 22, 0)
s = 155: (0, 36, 12, 24, 14, 14, 18, 25, 13, 14, 29, 0)
s = 156: (0, 31, 10, 42, 18, 11, 12, 28, 14, 12, 11, 0)
s = 157: (0, 40, 9, 32, 24, 12, 32, 25, 13, 9, 18, 0)
s = 158: (0, 23, 11, 30, 19, 13, 22, 36, 21, 7, 21, 0)
s = 159: (0, 27, 11, 34, 19, 22, 23, 26, 11, 10, 20, 0)
s = 160: (0, 23, 7, 40, 28, 12, 16, 29, 11, 6, 21, 0)
s = 161: (0, 19, 13, 24, 24, 17, 18, 30, 15, 12, 15, 0)
s = 162: (0, 41, 8, 37, 16, 13, 16, 31, 14, 9, 14, 0)
s = 163: (0, 62, 7, 42, 23, 18, 28, 16, 17, 13, 12, 0)
s = 164: (0, 39, 17, 54, 28, 26, 20, 15, 9, 8, 15, 0)
s = 165: (0, 39, 9, 41, 24, 16, 15, 23, 13, 10, 16, 0)
s = 166: (0, 21, 7, 41, 23, 20, 13, 21, 10, 10, 21, 0)
s = 167: (0, 40, 9, 33, 20, 18, 23, 30, 13, 8, 26, 0)
s = 168: (0, 36, 8, 28, 15, 16, 21, 29, 17, 11, 19, 0)
s = 169: (0, 17, 8, 32, 40, 21, 26, 21, 12, 10, 20, 0)
s = 170: (0, 30, 10, 35, 24, 17, 23, 20, 13, 14, 27, 0)
s = 171: (0, 25, 15, 20, 22, 13, 27, 23, 10, 8, 15, 0)
s = 172: (0, 30, 13, 25, 17, 21, 12, 31, 15, 14, 19, 0)
s = 173: (0, 21, 9, 53, 28, 16, 19, 31, 10, 12, 16, 0)
s = 174: (0, 48, 8, 41, 20, 21, 23, 23, 13, 9, 14, 0)
s = 175: (0, 48, 6, 28, 19, 20, 28, 17, 17, 12, 18, 0)
s = 176: (0, 22, 14, 20, 26, 16, 18, 25, 13, 12, 21, 0)
s = 177: (0, 21, 8, 33, 25, 21, 20, 34, 21, 8, 13, 0)
s = 178: (0, 18, 6, 27, 18, 16, 23, 25, 12, 6, 18, 0)
s = 179: (0, 37, 12, 40, 31, 10, 20, 21, 9, 12, 19, 0)
s = 180: (0, 21, 13, 26, 41, 15, 17, 15, 13, 14, 25, 0)
s = 181: (0, 38, 8, 47, 40, 13, 29, 29, 15, 10, 31, 0)
s = 182: (0, 20, 12, 21, 16, 13, 14, 14, 8, 9, 23, 0)
s = 183: (0, 46, 14, 24, 32, 20, 18, 13, 17, 8, 13, 0)
s = 184: (0, 38, 11, 21, 26, 13, 28, 14, 15, 9, 18, 0)
s = 185: (0, 34, 12, 25, 15, 18, 22, 26, 9, 8, 15, 0)
s = 186: (0, 19, 9, 37, 18, 10, 16, 22, 12, 15, 11, 0)
s = 187: (0, 30, 13, 37, 25, 13, 37, 24, 7, 10, 29, 0)
s = 188: (0, 28, 14, 39, 33, 25, 21, 25, 14, 7, 12, 0)
s = 189: (0, 30, 8, 27, 19, 9, 24, 22, 13, 9, 15, 0)
s = 190: (0, 22, 10, 22, 26, 18, 19, 19, 13, 7, 14, 0)
s = 191: (0, 36, 10, 34, 20, 13, 15, 26, 8, 13, 23, 0)
s = 192: (0, 30, 9, 45, 18, 19, 29, 21, 12, 10, 17, 0)
s = 193: (0, 29, 10, 29, 18, 18, 19, 27, 11, 10, 10, 0)
s = 194: (0, 34, 12, 25, 20, 20, 12, 27, 8, 7, 21, 0)
s = 195: (0, 27, 8, 31, 16, 11, 15, 31, 7, 9, 18, 0)
s = 196: (0, 28, 10, 25, 19, 15, 20, 27, 8, 16, 20, 0)
s = 197: (0, 24, 7, 31, 41, 12, 15, 33, 8, 6, 14, 0)
s = 198: (0, 25, 9, 40, 23, 18, 18, 25, 8, 8, 16, 0)
s = 199: (0, 45, 6, 48, 18, 10, 19, 31, 12, 8, 11, 0)
s = 200: (0, 33, 9, 27, 18, 15, 25, 19, 13, 9, 18, 0)
------------------------------------------------------------------------
RESOURCE k = 2
s = 1: (0, 18, 2, 30, 56, 15, 17, 10, 13, 8, 24, 0)
s = 2: (0, 16, 3, 30, 103, 8, 14, 14, 13, 10, 32, 0)
s = 3: (0, 15, 2, 24, 39, 13, 16, 16, 23, 9, 30, 0)
s = 4: (0, 19, 2, 28, 39, 12, 25, 11, 9, 7, 27, 0)
s = 5: (0, 39, 2, 26, 59, 18, 29, 12, 10, 10, 24, 0)
s = 6: (0, 14, 2, 20, 86, 10, 17, 12, 14, 8, 16, 0)
s = 7: (0, 33, 2, 27, 86, 25, 16, 15, 11, 9, 25, 0)
s = 8: (0, 27, 2, 22, 47, 8, 19, 10, 9, 5, 15, 0)
s = 9: (0, 31, 2, 32, 55, 10, 12, 16, 14, 5, 37, 0)
s = 10: (0, 22, 2, 21, 56, 15, 20, 26, 14, 11, 21, 0)
s = 11: (0, 26, 2, 24, 98, 11, 14, 18, 24, 9, 28, 0)
s = 12: (0, 23, 3, 29, 44, 19, 28, 18, 20, 6, 22, 0)
s = 13: (0, 15, 2, 25, 52, 10, 18, 11, 19, 8, 29, 0)
s = 14: (0, 18, 2, 20, 70, 14, 11, 22, 20, 11, 43, 0)
s = 15: (0, 22, 2, 16, 68, 11, 15, 10, 13, 6, 31, 0)
s = 16: (0, 28, 3, 20, 54, 12, 34, 15, 11, 9, 22, 0)
s = 17: (0, 20, 2, 25, 83, 14, 15, 15, 14, 10, 37, 0)
s = 18: (0, 15, 3, 26, 40, 8, 30, 12, 15, 5, 14, 0)
s = 19: (0, 26, 4, 21, 48, 17, 29, 14, 16, 13, 15, 0)
s = 20: (0, 14, 2, 14, 51, 14, 17, 12, 17, 7, 21, 0)
s = 21: (0, 11, 2, 37, 90, 15, 28, 12, 12, 6, 20, 0)
s = 22: (0, 16, 2, 34, 79, 20, 19, 10, 17, 7, 22, 0)
s = 23: (0, 23, 2, 17, 50, 12, 15, 13, 9, 9, 21, 0)
s = 24: (0, 21, 3, 16, 61, 17, 26, 11, 11, 9, 29, 0)
s = 25: (0, 27, 3, 22, 49, 12, 18, 11, 15, 5, 23, 0)
s = 26: (0, 13, 3, 26, 64, 16, 22, 19, 13, 8, 21, 0)
s = 27: (0, 28, 3, 19, 107, 13, 26, 13, 21, 11, 35, 0)
s = 28: (0, 14, 2, 22, 57, 10, 20, 11, 12, 10, 16, 0)
s = 29: (0, 17, 2, 17, 54, 20, 13, 23, 12, 10, 30, 0)
s = 30: (0, 29, 3, 32, 54, 10, 36, 15, 20, 10, 23, 0)
s = 31: (0, 19, 2, 32, 54, 9, 22, 13, 20, 6, 27, 0)
s = 32: (0, 20, 3, 17, 56, 15, 17, 18, 19, 10, 25, 0)
s = 33: (0, 15, 3, 20, 90, 11, 30, 16, 20, 7, 15, 0)
s = 34: (0, 15, 3, 33, 64, 18, 21, 18, 19, 8, 21, 0)
s = 35: (0, 14, 4, 15, 51, 12, 15, 21, 11, 5, 24, 0)
s = 36: (0, 18, 2, 28, 54, 9, 26, 23, 26, 6, 28, 0)
s = 37: (0, 15, 2, 36, 49, 9, 17, 17, 11, 8, 14, 0)
s = 38: (0, 15, 2, 26, 50, 16, 19, 15, 16, 10, 33, 0)
s = 39: (0, 13, 2, 22, 49, 12, 19, 17, 21, 10, 18, 0)
s = 40: (0, 19, 2, 26, 65, 12, 20, 22, 10, 8, 25, 0)
s = 41: (0, 26, 3, 25, 64, 9, 24, 14, 22, 8, 16, 0)
s = 42: (0, 15, 2, 22, 64, 10, 15, 18, 22, 11, 22, 0)
s = 43: (0, 22, 2, 29, 62, 14, 22, 18, 14, 8, 26, 0)
s = 44: (0, 14, 3, 29, 87, 9, 16, 17, 14, 10, 17, 0)
s = 45: (0, 15, 4, 17, 62, 12, 25, 21, 12, 7, 24, 0)
s = 46: (0, 21, 2, 23, 98, 9, 27, 20, 13, 9, 32, 0)
s = 47: (0, 22, 2, 36, 33, 12, 16, 14, 18, 13, 18, 0)
s = 48: (0, 21, 2, 24, 36, 9, 18, 18, 18, 7, 28, 0)
s = 49: (0, 19, 2, 24, 48, 10, 23, 26, 14, 5, 17, 0)
s = 50: (0, 17, 2, 22, 50, 13, 19, 17, 18, 9, 19, 0)
s = 51: (0, 16, 3, 20, 75, 11, 15, 26, 15, 9, 32, 0)
s = 52: (0, 24, 3, 23, 66, 19, 20, 21, 21, 8, 15, 0)
s = 53: (0, 23, 2, 29, 68, 11, 16, 15, 14, 8, 19, 0)
s = 54: (0, 22, 3, 36, 51, 9, 14, 13, 14, 9, 21, 0)
s = 55: (0, 17, 4, 24, 81, 11, 19, 15, 11, 6, 21, 0)
s = 56: (0, 28, 3, 28, 49, 16, 17, 23, 10, 6, 32, 0)
s = 57: (0, 26, 3, 16, 80, 15, 21, 13, 11, 9, 21, 0)
s = 58: (0, 29, 2, 22, 60, 9, 22, 17, 11, 9, 28, 0)
s = 59: (0, 11, 3, 22, 89, 14, 19, 20, 10, 9, 24, 0)
s = 60: (0, 22, 2, 18, 62, 11, 22, 16, 12, 9, 17, 0)
s = 61: (0, 18, 2, 15, 59, 21, 22, 16, 21, 7, 29, 0)
s = 62: (0, 22, 3, 23, 79, 13, 15, 13, 10, 8, 20, 0)
s = 63: (0, 18, 2, 24, 38, 13, 24, 14, 13, 9, 35, 0)
s = 64: (0, 23, 2, 25, 52, 13, 29, 27, 13, 7, 26, 0)
s = 65: (0, 14, 2, 17, 62, 12, 24, 15, 18, 6, 19, 0)
s = 66: (0, 24, 2, 24, 74, 10, 18, 12, 9, 8, 22, 0)
s = 67: (0, 16, 2, 16, 58, 8, 14, 18, 19, 13, 25, 0)
s = 68: (0, 19, 2, 36, 64, 12, 19, 11, 15, 13, 25, 0)
s = 69: (0, 15, 2, 24, 53, 8, 21, 21, 15, 7, 20, 0)
s = 70: (0, 15, 2, 18, 43, 11, 17, 14, 11, 9, 29, 0)
s = 71: (0, 15, 3, 24, 47, 16, 12, 19, 16, 11, 23, 0)
s = 72: (0, 30, 3, 26, 83, 15, 36, 19, 10, 9, 22, 0)
s = 73: (0, 22, 3, 24, 82, 19, 18, 17, 14, 11, 22, 0)
s = 74: (0, 19, 2, 40, 48, 10, 32, 17, 8, 6, 18, 0)
s = 75: (0, 21, 2, 45, 45, 23, 16, 10, 10, 7, 20, 0)
s = 76: (0, 24, 2, 20, 56, 12, 30, 14, 10, 9, 17, 0)
s = 77: (0, 20, 2, 21, 44, 18, 21, 14, 10, 6, 27, 0)
s = 78: (0, 18, 3, 33, 42, 14, 23, 12, 16, 9, 29, 0)
s = 79: (0, 20, 2, 41, 39, 12, 24, 21, 13, 11, 20, 0)
s = 80: (0, 16, 2, 23, 40, 15, 17, 15, 9, 7, 45, 0)
s = 81: (0, 17, 2, 21, 65, 7, 18, 12, 13, 6, 19, 0)
s = 82: (0, 18, 3, 21, 45, 12, 15, 15, 16, 11, 18, 0)
s = 83: (0, 19, 3, 28, 70, 14, 41, 15, 10, 9, 24, 0)
s = 84: (0, 23, 3, 36, 89, 15, 19, 15, 11, 8, 18, 0)
s = 85: (0, 21, 2, 38, 43, 9, 25, 28, 13, 12, 19, 0)
s = 86: (0, 25, 2, 24, 68, 10, 29, 20, 11, 6, 14, 0)
s = 87: (0, 17, 3, 20, 61, 10, 23, 21, 13, 8, 15, 0)
s = 88: (0, 20, 2, 22, 93, 21, 19, 12, 8, 11, 23, 0)
s = 89: (0, 18, 3, 31, 43, 10, 13, 13, 14, 12, 24, 0)
s = 90: (0, 16, 2, 30, 38, 10, 12, 18, 17, 5, 17, 0)
s = 91: (0, 20, 4, 23, 76, 12, 25, 11, 18, 11, 18, 0)
s = 92: (0, 18, 3, 16, 82, 13, 20, 10, 14, 5, 23, 0)
s = 93: (0, 11, 4, 17, 35, 19, 15, 21, 14, 12, 19, 0)
s = 94: (0, 22, 3, 15, 48, 9, 22, 20, 11, 7, 20, 0)
s = 95: (0, 26, 4, 24, 65, 11, 34, 19, 9, 12, 19, 0)
s = 96: (0, 20, 3, 16, 46, 12, 22, 9, 22, 13, 25, 0)
s = 97: (0, 18, 2, 17, 44, 13, 16, 15, 13, 6, 16, 0)
s = 98: (0, 13, 2, 19, 37, 9, 18, 14, 15, 10, 37, 0)
s = 99: (0, 13, 3, 41, 59, 9, 15, 12, 20, 8, 45, 0)
s = 100: (0, 29, 2, 35, 43, 9, 14, 17, 12, 6, 19, 0)
s = 101: (0, 16, 3, 18, 54, 13, 19, 18, 15, 7, 31, 0)
s = 102: (0, 17, 2, 14, 66, 13, 19, 14, 14, 9, 25, 0)
s = 103: (0, 28, 2, 16, 84, 13, 24, 18, 15, 7, 27, 0)
s = 104: (0, 17, 2, 20, 88, 12, 21, 17, 11, 7, 26, 0)
s = 105: (0, 20, 2, 21, 60, 10, 23, 24, 15, 7, 28, 0)
s = 106: (0, 29, 2, 38, 71, 12, 32, 18, 16, 8, 29, 0)
s = 107: (0, 17, 2, 18, 46, 11, 23, 15, 20, 9, 30, 0)
s = 108: (0, 17, 3, 47, 38, 9, 18, 18, 18, 10, 23, 0)
s = 109: (0, 12, 2, 18, 45, 8, 23, 27, 13, 6, 15, 0)
s = 110: (0, 16, 2, 16, 46, 13, 15, 11, 11, 11, 22, 0)
