s = 109: (0, 20, 15, 26, 18, 11, 39, 13, 22, 6, 18, 0)
s = 110: (0, 31, 19, 19, 16, 13, 48, 11, 23, 9, 16, 0)
s = 111: (0, 31, 18, 12, 14, 14, 68, 13, 31, 11, 14, 0)
s = 112: (0, 32, 17, 15, 17, 15, 62, 17, 32, 10, 29, 0)
s = 113: (0, 42, 21, 13, 9, 15, 77, 20, 23, 10, 30, 0)
s = 114: (0, 28, 10, 19, 14, 16, 57, 19, 34, 6, 23, 0)
s = 115: (0, 22, 16, 29, 17, 19, 61, 14, 23, 11, 21, 0)
s = 116: (0, 33, 16, 19, 19, 12, 54, 18, 36, 9, 19, 0)
s = 117: (0, 33, 9, 23, 10, 14, 39, 15, 26, 13, 20, 0)
s = 118: (0, 30, 16, 15, 23, 12, 56, 22, 28, 7, 15, 0)
s = 119: (0, 20, 19, 20, 17, 17, 45, 11, 32, 10, 16, 0)
s = 120: (0, 33, 14, 21, 15, 21, 33, 13, 21, 7, 26, 0)
s = 121: (0, 20, 12, 28, 15, 23, 69, 23, 27, 6, 15, 0)
s = 122: (0, 40, 22, 30, 14, 17, 41, 15, 40, 8, 23, 0)
s = 123: (0, 22, 16, 28, 9, 11, 41, 16, 33, 11, 20, 0)
s = 124: (0, 19, 20, 20, 14, 18, 51, 14, 26, 7, 23, 0)
s = 125: (0, 15, 16, 24, 14, 16, 55, 13, 33, 10, 19, 0)
s = 126: (0, 30, 12, 11, 23, 11, 62, 21, 31, 9, 23, 0)
s = 127: (0, 38, 13, 11, 12, 11, 70, 11, 22, 10, 27, 0)
s = 128: (0, 35, 22, 16, 15, 10, 65, 22, 23, 5, 34, 0)
s = 129: (0, 40, 17, 16, 21, 16, 72, 18, 30, 11, 26, 0)
s = 130: (0, 37, 12, 17, 10, 12, 58, 16, 37, 14, 23, 0)
s = 131: (0, 41, 13, 13, 21, 9, 62, 22, 28, 8, 14, 0)
s = 132: (0, 25, 11, 14, 17, 22, 44, 17, 34, 6, 25, 0)
s = 133: (0, 43, 21, 17, 12, 9, 95, 16, 29, 9, 17, 0)
s = 134: (0, 30, 15, 12, 18, 13, 67, 17, 33, 8, 23, 0)
s = 135: (0, 39, 10, 33, 12, 8, 67, 18, 25, 10, 15, 0)
s = 136: (0, 23, 19, 15, 17, 10, 109, 24, 28, 10, 34, 0)
s = 137: (0, 21, 20, 25, 19, 20, 72, 10, 24, 12, 15, 0)
s = 138: (0, 26, 17, 13, 14, 13, 68, 14, 39, 11, 31, 0)
s = 139: (0, 32, 11, 13, 14, 15, 61, 22, 28, 13, 18, 0)
s = 140: (0, 16, 17, 19, 12, 10, 72, 17, 23, 12, 18, 0)
s = 141: (0, 29, 10, 25, 24, 15, 71, 12, 17, 12, 26, 0)
s = 142: (0, 39, 15, 10, 21, 14, 69, 12, 31, 10, 18, 0)
s = 143: (0, 30, 16, 17, 20, 12, 80, 17, 22, 6, 22, 0)
s = 144: (0, 24, 10, 21, 15, 21, 109, 13, 23, 11, 26, 0)
s = 145: (0, 21, 11, 15, 15, 15, 55, 23, 25, 13, 19, 0)
s = 146: (0, 29, 19, 35, 10, 22, 68, 19, 44, 11, 21, 0)
s = 147: (0, 47, 16, 13, 12, 9, 53, 11, 31, 11, 23, 0)
s = 148: (0, 26, 15, 17, 13, 10, 98, 12, 25, 5, 19, 0)
s = 149: (0, 26, 12, 25, 15, 10, 66, 16, 26, 6, 25, 0)
s = 150: (0, 27, 9, 23, 9, 12, 59, 13, 31, 13, 16, 0)
s = 151: (0, 22, 11, 18, 15, 16, 90, 12, 45, 9, 20, 0)
s = 152: (0, 26, 14, 15, 11, 12, 54, 16, 21, 8, 23, 0)
s = 153: (0, 17, 19, 19, 24, 13, 55, 26, 42, 7, 15, 0)
s = 154: (0, 32, 12, 18, 15, 9, 42, 14, 18, 9, 24, 0)
s = 155: (0, 23, 17, 22, 18, 12, 102, 17, 25, 7, 29, 0)
s = 156: (0, 27, 16, 28, 17, 16, 73, 11, 37, 8, 20, 0)
s = 157: (0, 22, 15, 29, 23, 12, 95, 13, 35, 11, 29, 0)
s = 158: (0, 31, 15, 19, 11, 9, 51, 14, 21, 6, 26, 0)
s = 159: (0, 25, 10, 18, 19, 18, 83, 14, 28, 7, 26, 0)
s = 160: (0, 31, 10, 20, 16, 14, 88, 14, 38, 6, 29, 0)
s = 161: (0, 42, 11, 19, 12, 13, 98, 10, 38, 9, 18, 0)
s = 162: (0, 36, 15, 20, 11, 13, 114, 11, 25, 8, 18, 0)
s = 163: (0, 17, 9, 25, 23, 20, 49, 25, 30, 8, 19, 0)
s = 164: (0, 22, 20, 15, 15, 10, 64, 15, 32, 11, 30, 0)
s = 165: (0, 16, 9, 18, 23, 15, 58, 24, 49, 10, 22, 0)
s = 166: (0, 21, 14, 21, 12, 16, 71, 19, 27, 11, 21, 0)
s = 167: (0, 22, 15, 18, 14, 15, 81, 23, 32, 9, 27, 0)
s = 168: (0, 29, 10, 13, 23, 14, 50, 11, 42, 10, 35, 0)
s = 169: (0, 45, 13, 21, 11, 28, 73, 16, 26, 7, 25, 0)
s = 170: (0, 28, 10, 28, 23, 9, 54, 20, 19, 6, 23, 0)
s = 171: (0, 35, 17, 21, 12, 13, 79, 12, 38, 5, 29, 0)
s = 172: (0, 32, 16, 24, 21, 21, 50, 23, 35, 7, 23, 0)
s = 173: (0, 18, 15, 18, 16, 18, 62, 19, 39, 8, 17, 0)
s = 174: (0, 27, 11, 18, 13, 9, 70, 17, 27, 7, 16, 0)
s = 175: (0, 32, 13, 18, 15, 19, 74, 17, 39, 7, 17, 0)
s = 176: (0, 23, 20, 17, 14, 17, 40, 25, 36, 7, 17, 0)
s = 177: (0, 22, 13, 12, 13, 20, 69, 26, 38, 6, 15, 0)
s = 178: (0, 26, 11, 25, 13, 17, 81, 15, 17, 6, 16, 0)
s = 179: (0, 27, 19, 28, 12, 17, 45, 18, 22, 14, 20, 0)
s = 180: (0, 31, 12, 11, 18, 24, 35, 17, 26, 12, 17, 0)
s = 181: (0, 15, 14, 35, 22, 12, 66, 14, 15, 9, 24, 0)
s = 182: (0, 34, 12, 28, 20, 21, 46, 12, 44, 6, 22, 0)
s = 183: (0, 43, 12, 12, 27, 11, 67, 12, 36, 8, 29, 0)
s = 184: (0, 29, 12, 22, 18, 13, 86, 17, 32, 9, 20, 0)
s = 185: (0, 31, 23, 16, 19, 19, 64, 11, 28, 11, 20, 0)
s = 186: (0, 38, 11, 17, 10, 10, 64, 19, 15, 11, 25, 0)
s = 187: (0, 16, 11, 15, 17, 11, 45, 22, 26, 9, 20, 0)
s = 188: (0, 40, 11, 15, 23, 12, 100, 13, 22, 6, 18, 0)
s = 189: (0, 22, 18, 17, 12, 16, 72, 13, 33, 8, 14, 0)
s = 190: (0, 23, 13, 16, 16, 14, 69, 17, 19, 10, 19, 0)
s = 191: (0, 35, 12, 21, 25, 13, 77, 24, 21, 7, 26, 0)
s = 192: (0, 33, 18, 13, 15, 14, 47, 16, 25, 8, 23, 0)
s = 193: (0, 29, 11, 18, 19, 11, 53, 18, 28, 9, 11, 0)
s = 194: (0, 39, 13, 29, 15, 12, 53, 15, 24, 10, 14, 0)
s = 195: (0, 22, 10, 17, 20, 18, 64, 14, 23, 14, 19, 0)
s = 196: (0, 23, 23, 12, 21, 12, 66, 28, 40, 13, 26, 0)
s = 197: (0, 32, 9, 15, 15, 13, 94, 23, 31, 6, 26, 0)
s = 198: (0, 28, 11, 18, 18, 17, 46, 15, 33, 5, 27, 0)
s = 199: (0, 16, 11, 15, 21, 11, 77, 14, 33, 7, 17, 0)
s = 200: (0, 44, 14, 28, 14, 15, 80, 22, 35, 12, 14, 0)
------------------------------------------------------------------------
RESOURCE k = 2
s = 1: (0, 44, 41, 42, 17, 32, 76, 17, 27, 14, 27, 0)
s = 2: (0, 38, 29, 39, 13, 25, 58, 20, 27, 27, 47, 0)
s = 3: (0, 27, 34, 24, 17, 33, 65, 29, 38, 11, 62, 0)
s = 4: (0, 34, 22, 31, 24, 49, 71, 29, 19, 15, 52, 0)
s = 5: (0, 42, 20, 45, 30, 32, 63, 20, 22, 20, 41, 0)
s = 6: (0, 43, 25, 33, 23, 32, 52, 32, 15, 17, 59, 0)
s = 7: (0, 39, 26, 23, 14, 46, 62, 29, 28, 24, 66, 0)
s = 8: (0, 28, 27, 34, 28, 27, 114, 21, 26, 27, 44, 0)
s = 9: (0, 32, 17, 28, 24, 37, 53, 25, 21, 17, 30, 0)
s = 10: (0, 34, 27, 24, 23, 20, 53, 25, 15, 19, 40, 0)
s = 11: (0, 21, 28, 34, 24, 47, 52, 31, 17, 15, 33, 0)
s = 12: (0, 31, 25, 32, 15, 19, 67, 15, 33, 27, 38, 0)
s = 13: (0, 24, 26, 49, 26, 38, 94, 23, 16, 14, 42, 0)
s = 14: (0, 37, 29, 44, 22, 26, 46, 28, 31, 17, 32, 0)
s = 15: (0, 52, 26, 29, 19, 20, 68, 21, 29, 14, 53, 0)
s = 16: (0, 39, 27, 43, 33, 29, 87, 22, 30, 25, 28, 0)
s = 17: (0, 46, 42, 29, 21, 47, 92, 25, 21, 19, 49, 0)
s = 18: (0, 24, 20, 37, 24, 20, 43, 20, 21, 16, 40, 0)
s = 19: (0, 47, 28, 26, 18, 24, 57, 32, 34, 19, 36, 0)
s = 20: (0, 21, 39, 28, 18, 19, 64, 25, 22, 15, 65, 0)
s = 21: (0, 23, 33, 37, 20, 28, 76, 27, 13, 10, 91, 0)
s = 22: (0, 32, 18, 48, 24, 29, 62, 13, 14, 21, 58, 0)
s = 23: (0, 49, 33, 25, 25, 21, 42, 33, 28, 16, 27, 0)
s = 24: (0, 20, 42, 43, 14, 23, 61, 28, 27, 20, 31, 0)
s = 25: (0, 33, 44, 25, 28, 35, 40, 35, 17, 22, 35, 0)
s = 26: (0, 39, 30, 52, 21, 17, 49, 21, 16, 31, 74, 0)
s = 27: (0, 38, 23, 42, 21, 24, 79, 23, 18, 27, 41, 0)
s = 28: (0, 20, 14, 34, 26, 31, 62, 26, 22, 19, 49, 0)
s = 29: (0, 32, 20, 47, 14, 34, 116, 29, 21, 33, 40, 0)
s = 30: (0, 37, 32, 37, 32, 28, 74, 19, 28, 11, 79, 0)
s = 31: (0, 37, 25, 32, 20, 36, 96, 26, 44, 14, 45, 0)
s = 32: (0, 42, 22, 25, 15, 23, 44, 20, 22, 13, 52, 0)
s = 33: (0, 40, 38, 41, 19, 22, 41, 33, 20, 19, 41, 0)
s = 34: (0, 30, 32, 23, 25, 34, 87, 24, 18, 16, 35, 0)
s = 35: (0, 21, 34, 50, 26, 20, 45, 18, 25, 20, 45, 0)
s = 36: (0, 41, 36, 29, 24, 25, 78, 24, 28, 13, 56, 0)
s = 37: (0, 38, 37, 40, 21, 47, 102, 18, 20, 27, 40, 0)
s = 38: (0, 31, 17, 40, 17, 24, 70, 25, 29, 13, 57, 0)
s = 39: (0, 27, 38, 27, 17, 50, 114, 22, 19, 24, 76, 0)
s = 40: (0, 48, 35, 27, 15, 28, 86, 23, 23, 17, 48, 0)
s = 41: (0, 42, 27, 32, 25, 19, 75, 15, 16, 11, 53, 0)
s = 42: (0, 59, 19, 23, 22, 17, 71, 29, 36, 17, 64, 0)
s = 43: (0, 35, 16, 20, 28, 45, 93, 19, 17, 17, 34, 0)
s = 44: (0, 38, 32, 33, 34, 23, 110, 26, 28, 17, 30, 0)
s = 45: (0, 38, 22, 23, 21, 28, 80, 26, 43, 28, 44, 0)
s = 46: (0, 31, 18, 25, 21, 39, 77, 32, 19, 23, 39, 0)
s = 47: (0, 29, 21, 39, 22, 39, 59, 27, 26, 11, 45, 0)
s = 48: (0, 43, 24, 24, 20, 35, 113, 24, 16, 29, 62, 0)
s = 49: (0, 47, 32, 49, 26, 28, 69, 30, 13, 15, 43, 0)
s = 50: (0, 25, 35, 29, 26, 25, 83, 32, 24, 32, 65, 0)
s = 51: (0, 43, 22, 28, 35, 42, 77, 38, 47, 17, 86, 0)
s = 52: (0, 35, 17, 40, 23, 36, 77, 30, 18, 16, 54, 0)
s = 53: (0, 27, 18, 32, 34, 36, 82, 31, 20, 19, 52, 0)
s = 54: (0, 40, 31, 50, 26, 49, 55, 18, 29, 28, 34, 0)
s = 55: (0, 31, 22, 28, 22, 40, 60, 30, 20, 19, 39, 0)
s = 56: (0, 30, 34, 25, 23, 24, 62, 22, 24, 22, 38, 0)
s = 57: (0, 46, 27, 50, 20, 46, 48, 24, 28, 26, 39, 0)
s = 58: (0, 33, 38, 26, 32, 17, 115, 14, 27, 24, 44, 0)
s = 59: (0, 25, 25, 38, 30, 27, 66, 20, 14, 15, 58, 0)
s = 60: (0, 32, 40, 30, 16, 19, 101, 30, 15, 21, 48, 0)
s = 61: (0, 37, 22, 31, 25, 20, 97, 25, 14, 16, 56, 0)
s = 62: (0, 25, 23, 32, 28, 32, 69, 28, 24, 27, 43, 0)
s = 63: (0, 36, 21, 43, 26, 48, 45, 24, 17, 16, 47, 0)
s = 64: (0, 49, 20, 24, 24, 31, 87, 40, 16, 26, 42, 0)
s = 65: (0, 42, 18, 28, 25, 28, 65, 26, 20, 15, 53, 0)
s = 66: (0, 34, 24, 37, 18, 24, 57, 14, 26, 19, 82, 0)
s = 67: (0, 42, 16, 27, 23, 29, 41, 18, 22, 27, 50, 0)
s = 68: (0, 26, 15, 42, 20, 47, 79, 30, 19, 11, 43, 0)
s = 69: (0, 26, 21, 50, 18, 22, 56, 15, 28, 12, 39, 0)
s = 70: (0, 27, 18, 38, 18, 30, 61, 32, 28, 11, 53, 0)
s = 71: (0, 43, 28, 35, 27, 24, 68, 24, 24, 13, 44, 0)
s = 72: (0, 30, 26, 33, 27, 32, 58, 31, 17, 13, 74, 0)
s = 73: (0, 53, 21, 31, 15, 35, 59, 24, 27, 26, 40, 0)
s = 74: (0, 24, 29, 37, 19, 24, 77, 19, 27, 22, 49, 0)
s = 75: (0, 46, 37, 29, 13, 27, 76, 26, 34, 21, 37, 0)
s = 76: (0, 22, 23, 21, 24, 28, 53, 36, 29, 15, 48, 0)
s = 77: (0, 52, 20, 33, 20, 25, 133, 30, 19, 15, 38, 0)
s = 78: (0, 36, 15, 26, 26, 31, 78, 23, 16, 14, 45, 0)
s = 79: (0, 38, 28, 34, 14, 38, 69, 39, 37, 27, 51, 0)
s = 80: (0, 26, 17, 26, 19, 20, 59, 31, 22, 19, 64, 0)
s = 81: (0, 34, 20, 47, 22, 43, 101, 23, 18, 28, 41, 0)
s = 82: (0, 30, 27, 36, 23, 16, 74, 21, 30, 13, 72, 0)
s = 83: (0, 43, 28, 35, 35, 22, 114, 23, 16, 17, 60, 0)
s = 84: (0, 22, 31, 36, 18, 23, 66, 40, 22, 18, 56, 0)
s = 85: (0, 27, 23, 36, 27, 22, 47, 26, 27, 18, 71, 0)
s = 86: (0, 25, 36, 22, 15, 34, 77, 19, 15, 22, 78, 0)
s = 87: (0, 27, 44, 20, 33, 23, 61, 31, 32, 17, 98, 0)
s = 88: (0, 27, 30, 34, 18, 20, 59, 31, 17, 20, 63, 0)
s = 89: (0, 38, 36, 32, 23, 22, 74, 23, 29, 17, 49, 0)
s = 90: (0, 34, 15, 28, 25, 40, 68, 25, 27, 24, 46, 0)
s = 91: (0, 31, 33, 46, 21, 30, 40, 16, 21, 21, 43, 0)
s = 92: (0, 38, 23, 30, 14, 23, 80, 27, 25, 12, 73, 0)
s = 93: (0, 49, 19, 51, 29, 51, 77, 44, 34, 24, 43, 0)
s = 94: (0, 25, 27, 34, 20, 27, 49, 14, 19, 23, 54, 0)
s = 95: (0, 32, 23, 32, 16, 16, 86, 20, 15, 18, 46, 0)
s = 96: (0, 36, 22, 35, 19, 35, 64, 23, 36, 22, 43, 0)
s = 97: (0, 64, 16, 20, 27, 34, 43, 15, 31, 14, 30, 0)
s = 98: (0, 41, 28, 25, 13, 18, 49, 31, 29, 20, 66, 0)
s = 99: (0, 21, 47, 21, 34, 26, 54, 17, 29, 21, 35, 0)
s = 100: (0, 40, 30, 26, 13, 22, 92, 24, 20, 21, 70, 0)
s = 101: (0, 29, 33, 35, 16, 23, 89, 23, 28, 14, 42, 0)
s = 102: (0, 27, 31, 54, 26, 37, 65, 19, 27, 21, 60, 0)
s = 103: (0, 24, 31, 41, 18, 35, 67, 28, 17, 14, 29, 0)
s = 104: (0, 35, 15, 33, 37, 45, 61, 31, 35, 17, 59, 0)
s = 105: (0, 57, 37, 37, 20, 17, 54, 34, 25, 33, 32, 0)
s = 106: (0, 55, 25, 40, 20, 36, 85, 29, 16, 16, 79, 0)
s = 107: (0, 36, 22, 41, 27, 25, 51, 15, 29, 14, 79, 0)
s = 108: (0, 41, 27, 57, 16, 30, 61, 31, 25, 28, 41, 0)
s = 109: (0, 24, 28, 48, 25, 23, 43, 20, 19, 14, 42, 0)
s = 110: (0, 37, 36, 35, 23, 28, 53, 16, 20, 20, 37, 0)
