s = 49: (0, 35, 43, 26, 29, 12, 30, 26, 10, 24, 47, 0)
s = 50: (0, 54, 63, 18, 91, 13, 43, 48, 17, 29, 49, 0)
s = 51: (0, 46, 40, 22, 35, 13, 39, 34, 20, 27, 44, 0)
s = 52: (0, 62, 49, 36, 69, 12, 34, 39, 23, 32, 69, 0)
s = 53: (0, 79, 38, 21, 75, 7, 44, 39, 21, 18, 84, 0)
s = 54: (0, 50, 44, 18, 36, 11, 47, 74, 17, 36, 29, 0)
s = 55: (0, 37, 50, 23, 57, 10, 42, 24, 13, 25, 40, 0)
s = 56: (0, 69, 34, 27, 54, 10, 46, 30, 13, 28, 66, 0)
s = 57: (0, 55, 32, 23, 37, 9, 45, 64, 23, 33, 39, 0)
s = 58: (0, 37, 29, 28, 39, 7, 60, 46, 13, 22, 52, 0)
s = 59: (0, 64, 33, 30, 29, 9, 29, 42, 21, 23, 44, 0)
s = 60: (0, 79, 35, 28, 76, 17, 28, 36, 11, 39, 59, 0)
s = 61: (0, 51, 31, 20, 32, 12, 35, 48, 18, 28, 38, 0)
s = 62: (0, 45, 42, 21, 46, 11, 34, 52, 20, 30, 70, 0)
s = 63: (0, 41, 39, 28, 60, 13, 43, 38, 27, 18, 61, 0)
s = 64: (0, 66, 47, 29, 67, 13, 45, 40, 11, 25, 31, 0)
s = 65: (0, 60, 49, 24, 40, 15, 40, 42, 14, 30, 41, 0)
s = 66: (0, 56, 52, 26, 52, 10, 41, 26, 20, 33, 61, 0)
s = 67: (0, 48, 41, 25, 45, 7, 25, 44, 19, 30, 40, 0)
s = 68: (0, 41, 32, 28, 46, 8, 51, 55, 12, 29, 44, 0)
s = 69: (0, 80, 52, 21, 41, 12, 55, 43, 26, 29, 31, 0)
s = 70: (0, 70, 54, 24, 56, 17, 54, 30, 28, 58, 37, 0)
s = 71: (0, 45, 38, 17, 46, 14, 26, 36, 30, 22, 43, 0)
s = 72: (0, 50, 33, 26, 70, 10, 34, 45, 22, 30, 41, 0)
s = 73: (0, 55, 41, 15, 54, 17, 45, 46, 19, 24, 30, 0)
s = 74: (0, 60, 45, 22, 43, 13, 38, 33, 16, 28, 60, 0)
s = 75: (0, 69, 43, 18, 41, 19, 50, 56, 20, 51, 79, 0)
s = 76: (0, 44, 45, 32, 48, 13, 35, 64, 14, 27, 55, 0)
s = 77: (0, 40, 27, 20, 61, 22, 30, 35, 16, 45, 48, 0)
s = 78: (0, 38, 36, 23, 61, 12, 64, 67, 11, 27, 44, 0)
s = 79: (0, 57, 44, 15, 47, 9, 35, 55, 16, 23, 27, 0)
s = 80: (0, 43, 62, 18, 42, 8, 42, 37, 16, 18, 59, 0)
s = 81: (0, 49, 34, 21, 53, 10, 24, 25, 16, 26, 83, 0)
s = 82: (0, 51, 36, 21, 39, 14, 27, 28, 15, 32, 54, 0)
s = 83: (0, 65, 47, 26, 71, 12, 51, 39, 13, 27, 43, 0)
s = 84: (0, 53, 25, 19, 57, 18, 24, 24, 17, 32, 56, 0)
s = 85: (0, 57, 36, 25, 34, 8, 32, 34, 12, 35, 47, 0)
s = 86: (0, 56, 25, 31, 54, 11, 37, 33, 14, 23, 43, 0)
s = 87: (0, 86, 57, 29, 74, 12, 42, 49, 16, 39, 39, 0)
s = 88: (0, 48, 27, 36, 50, 18, 53, 40, 13, 24, 53, 0)
s = 89: (0, 33, 39, 33, 30, 14, 24, 38, 12, 18, 68, 0)
s = 90: (0, 61, 39, 25, 67, 19, 51, 29, 16, 25, 28, 0)
s = 91: (0, 80, 38, 20, 34, 13, 44, 29, 19, 29, 76, 0)
s = 92: (0, 36, 24, 28, 54, 8, 42, 51, 15, 27, 34, 0)
s = 93: (0, 38, 41, 29, 50, 15, 53, 34, 19, 23, 45, 0)
s = 94: (0, 55, 34, 14, 44, 18, 41, 39, 13, 25, 50, 0)
s = 95: (0, 49, 64, 19, 40, 7, 36, 79, 14, 33, 35, 0)
s = 96: (0, 34, 31, 28, 55, 9, 37, 47, 17, 33, 62, 0)
s = 97: (0, 48, 43, 23, 27, 10, 41, 55, 12, 36, 35, 0)
s = 98: (0, 65, 50, 34, 42, 11, 44, 66, 14, 23, 44, 0)
s = 99: (0, 33, 74, 31, 53, 14, 36, 25, 21, 26, 31, 0)
s = 100: (0, 30, 28, 20, 35, 8, 36, 27, 11, 31, 50, 0)
s = 101: (0, 41, 22, 27, 52, 10, 37, 44, 12, 37, 36, 0)
s = 102: (0, 36, 77, 43, 38, 12, 34, 39, 28, 37, 70, 0)
s = 103: (0, 63, 43, 15, 36, 16, 29, 58, 13, 32, 29, 0)
s = 104: (0, 53, 39, 20, 86, 11, 55, 32, 16, 22, 30, 0)
s = 105: (0, 49, 33, 20, 35, 18, 42, 27, 18, 32, 36, 0)
s = 106: (0, 52, 40, 25, 47, 7, 48, 24, 13, 34, 66, 0)
s = 107: (0, 52, 36, 24, 50, 15, 37, 30, 23, 30, 32, 0)
s = 108: (0, 80, 47, 18, 44, 9, 25, 51, 14, 34, 33, 0)
s = 109: (0, 36, 26, 24, 67, 8, 46, 29, 19, 22, 28, 0)
s = 110: (0, 48, 36, 27, 54, 11, 35, 38, 22, 26, 77, 0)
s = 111: (0, 32, 32, 23, 32, 8, 47, 65, 12, 37, 37, 0)
s = 112: (0, 46, 68, 30, 45, 19, 42, 42, 24, 43, 66, 0)
s = 113: (0, 49, 24, 24, 51, 9, 36, 28, 24, 23, 47, 0)
s = 114: (0, 46, 47, 14, 33, 8, 35, 38, 18, 29, 52, 0)
s = 115: (0, 37, 50, 14, 65, 10, 52, 41, 20, 50, 44, 0)
s = 116: (0, 63, 46, 19, 69, 13, 49, 42, 11, 33, 32, 0)
s = 117: (0, 48, 27, 26, 50, 8, 44, 48, 17, 21, 69, 0)
s = 118: (0, 52, 52, 21, 52, 10, 32, 23, 12, 21, 85, 0)
s = 119: (0, 68, 46, 39, 70, 10, 53, 67, 16, 24, 62, 0)
s = 120: (0, 40, 46, 33, 56, 11, 38, 45, 17, 24, 44, 0)
s = 121: (0, 48, 27, 16, 36, 10, 38, 45, 12, 19, 49, 0)
s = 122: (0, 35, 27, 25, 88, 14, 47, 52, 20, 38, 31, 0)
s = 123: (0, 46, 33, 18, 59, 7, 32, 30, 14, 38, 60, 0)
s = 124: (0, 73, 52, 22, 62, 14, 45, 35, 17, 46, 43, 0)
s = 125: (0, 72, 46, 20, 88, 14, 38, 62, 10, 26, 38, 0)
s = 126: (0, 37, 28, 24, 83, 10, 25, 43, 12, 26, 43, 0)
s = 127: (0, 46, 49, 18, 53, 12, 24, 25, 13, 33, 32, 0)
s = 128: (0, 55, 38, 27, 35, 15, 39, 35, 15, 27, 46, 0)
s = 129: (0, 68, 34, 23, 44, 7, 45, 40, 24, 46, 48, 0)
s = 130: (0, 45, 30, 21, 45, 12, 46, 51, 22, 35, 48, 0)
s = 131: (0, 46, 52, 20, 37, 17, 41, 27, 13, 31, 68, 0)
s = 132: (0, 56, 22, 21, 34, 8, 33, 53, 17, 19, 56, 0)
s = 133: (0, 85, 62, 40, 60, 13, 44, 51, 28, 24, 43, 0)
s = 134: (0, 103, 65, 14, 36, 23, 28, 37, 15, 33, 51, 0)
s = 135: (0, 60, 36, 25, 37, 14, 24, 51, 12, 44, 73, 0)
s = 136: (0, 66, 49, 22, 75, 9, 34, 35, 18, 18, 44, 0)
s = 137: (0, 43, 50, 27, 43, 11, 33, 31, 21, 21, 51, 0)
s = 138: (0, 84, 38, 29, 56, 10, 33, 54, 12, 23, 58, 0)
s = 139: (0, 42, 43, 28, 42, 12, 39, 40, 17, 40, 40, 0)
s = 140: (0, 62, 50, 26, 53, 12, 42, 55, 13, 31, 42, 0)
s = 141: (0, 76, 42, 21, 49, 10, 49, 40, 19, 20, 59, 0)
s = 142: (0, 68, 44, 31, 72, 9, 37, 37, 19, 48, 43, 0)
s = 143: (0, 42, 26, 21, 32, 12, 25, 57, 15, 43, 36, 0)
s = 144: (0, 41, 32, 15, 88, 10, 28, 50, 15, 24, 67, 0)
s = 145: (0, 56, 42, 24, 38, 7, 24, 38, 18, 33, 64, 0)
s = 146: (0, 92, 25, 36, 81, 12, 46, 42, 17, 28, 75, 0)
s = 147: (0, 69, 40, 35, 39, 11, 43, 30, 14, 23, 32, 0)
s = 148: (0, 45, 27, 17, 71, 10, 40, 31, 21, 29, 57, 0)
s = 149: (0, 47, 64, 38, 45, 13, 28, 47, 15, 29, 66, 0)
s = 150: (0, 68, 53, 28, 51, 16, 43, 32, 20, 19, 72, 0)
s = 151: (0, 71, 31, 17, 67, 8, 42, 27, 25, 24, 34, 0)
s = 152: (0, 73, 54, 28, 73, 12, 31, 43, 14, 37, 61, 0)
s = 153: (0, 63, 41, 23, 64, 14, 43, 25, 12, 30, 79, 0)
s = 154: (0, 62, 31, 18, 34, 8, 51, 41, 18, 45, 43, 0)
s = 155: (0, 40, 29, 19, 61, 10, 41, 57, 24, 50, 39, 0)
s = 156: (0, 67, 51, 13, 49, 19, 47, 53, 14, 37, 28, 0)
s = 157: (0, 38, 34, 22, 49, 12, 46, 55, 13, 26, 61, 0)
s = 158: (0, 34, 62, 19, 37, 8, 32, 44, 16, 38, 32, 0)
s = 159: (0, 77, 46, 20, 41, 14, 27, 41, 28, 25, 56, 0)
s = 160: (0, 69, 46, 27, 41, 9, 29, 30, 15, 29, 55, 0)
s = 161: (0, 34, 35, 26, 55, 9, 38, 49, 25, 33, 36, 0)
s = 162: (0, 35, 27, 42, 54, 15, 49, 59, 20, 48, 43, 0)
s = 163: (0, 72, 28, 20, 62, 11, 45, 37, 21, 19, 53, 0)
s = 164: (0, 34, 51, 15, 70, 15, 27, 77, 11, 22, 45, 0)
s = 165: (0, 37, 32, 26, 62, 11, 50, 58, 27, 34, 47, 0)
s = 166: (0, 52, 54, 19, 31, 14, 51, 27, 18, 37, 40, 0)
s = 167: (0, 54, 57, 27, 37, 9, 44, 27, 16, 33, 47, 0)
s = 168: (0, 92, 38, 23, 66, 13, 46, 38, 29, 28, 60, 0)
s = 169: (0, 84, 36, 17, 43, 9, 30, 42, 16, 23, 61, 0)
s = 170: (0, 81, 31, 17, 43, 10, 41, 56, 17, 21, 39, 0)
s = 171: (0, 46, 57, 20, 35, 11, 34, 55, 23, 20, 47, 0)
s = 172: (0, 45, 48, 33, 39, 11, 75, 34, 11, 28, 54, 0)
s = 173: (0, 76, 25, 22, 28, 12, 48, 25, 11, 30, 37, 0)
s = 174: (0, 59, 39, 28, 64, 11, 55, 56, 12, 31, 39, 0)
s = 175: (0, 34, 54, 18, 65, 12, 24, 37, 23, 31, 40, 0)
s = 176: (0, 58, 38, 17, 63, 16, 28, 49, 14, 36, 40, 0)
s = 177: (0, 69, 45, 27, 64, 21, 45, 42, 14, 39, 29, 0)
s = 178: (0, 29, 45, 34, 41, 15, 31, 28, 12, 44, 79, 0)
s = 179: (0, 46, 46, 27, 70, 10, 30, 33, 15, 39, 46, 0)
s = 180: (0, 54, 48, 23, 32, 9, 35, 31, 9, 24, 73, 0)
s = 181: (0, 74, 60, 37, 73, 9, 68, 67, 16, 35, 48, 0)
s = 182: (0, 90, 45, 22, 58, 13, 45, 57, 20, 36, 49, 0)
s = 183: (0, 78, 57, 15, 60, 9, 39, 33, 28, 38, 35, 0)
s = 184: (0, 37, 36, 20, 55, 17, 43, 42, 26, 21, 47, 0)
s = 185: (0, 43, 49, 45, 62, 18, 40, 46, 15, 31, 40, 0)
s = 186: (0, 52, 25, 36, 46, 18, 41, 64, 14, 29, 77, 0)
s = 187: (0, 49, 55, 18, 51, 14, 33, 46, 13, 30, 43, 0)
s = 188: (0, 79, 23, 17, 49, 11, 57, 50, 16, 27, 48, 0)
s = 189: (0, 46, 41, 21, 49, 11, 31, 29, 27, 31, 42, 0)
s = 190: (0, 53, 49, 20, 74, 16, 36, 38, 21, 35, 46, 0)
s = 191: (0, 51, 33, 17, 27, 11, 48, 28, 18, 32, 27, 0)
s = 192: (0, 39, 40, 22, 54, 15, 32, 38, 11, 24, 58, 0)
s = 193: (0, 38, 75, 20, 38, 13, 30, 52, 13, 31, 50, 0)
s = 194: (0, 37, 37, 17, 36, 7, 31, 38, 25, 43, 71, 0)
s = 195: (0, 48, 52, 20, 63, 9, 43, 45, 13, 18, 39, 0)
s = 196: (0, 33, 35, 19, 43, 9, 31, 28, 22, 24, 71, 0)
s = 197: (0, 63, 28, 22, 55, 11, 50, 45, 18, 27, 37, 0)
s = 198: (0, 64, 39, 29, 52, 17, 37, 40, 21, 21, 47, 0)
s = 199: (0, 40, 39, 30, 46, 8, 26, 25, 15, 26, 59, 0)
s = 200: (0, 38, 25, 19, 36, 11, 43, 67, 18, 43, 32, 0)
------------------------------------------------------------------------
RESOURCE k = 2
s = 1: (0, 17, 13, 19, 25, 8, 14, 44, 7, 6, 22, 0)
s = 2: (0, 16, 15, 15, 27, 6, 18, 31, 5, 7, 24, 0)
s = 3: (0, 18, 26, 22, 22, 6, 27, 34, 5, 7, 21, 0)
s = 4: (0, 17, 22, 14, 24, 5, 21, 31, 7, 6, 26, 0)
s = 5: (0, 12, 24, 29, 27, 8, 13, 23, 9, 4, 35, 0)
s = 6: (0, 10, 32, 13, 30, 8, 28, 44, 4, 7, 28, 0)
s = 7: (0, 12, 27, 22, 28, 5, 22, 21, 8, 4, 37, 0)
s = 8: (0, 11, 30, 20, 23, 5, 14, 24, 4, 10, 20, 0)
s = 9: (0, 8, 21, 21, 26, 5, 18, 19, 7, 4, 17, 0)
s = 10: (0, 12, 24, 26, 19, 6, 20, 35, 6, 7, 27, 0)
s = 11: (0, 11, 40, 13, 20, 8, 16, 24, 8, 6, 25, 0)
s = 12: (0, 8, 26, 24, 30, 5, 34, 30, 8, 9, 16, 0)
s = 13: (0, 10, 27, 18, 16, 5, 15, 28, 7, 6, 29, 0)
s = 14: (0, 18, 28, 22, 25, 7, 12, 43, 6, 5, 21, 0)
s = 15: (0, 17, 31, 26, 22, 5, 13, 45, 6, 7, 30, 0)
s = 16: (0, 23, 31, 23, 17, 4, 11, 47, 9, 6, 20, 0)
s = 17: (0, 13, 24, 37, 34, 5, 28, 28, 7, 9, 20, 0)
s = 18: (0, 20, 33, 32, 18, 8, 15, 37, 5, 7, 24, 0)
s = 19: (0, 20, 27, 15, 26, 6, 23, 35, 5, 5, 15, 0)
s = 20: (0, 11, 28, 19, 25, 8, 16, 29, 5, 6, 22, 0)
s = 21: (0, 9, 16, 17, 17, 6, 14, 40, 4, 6, 18, 0)
s = 22: (0, 13, 28, 30, 20, 9, 20, 21, 7, 7, 27, 0)
s = 23: (0, 13, 19, 25, 34, 6, 26, 24, 10, 5, 28, 0)
s = 24: (0, 16, 25, 23, 32, 6, 31, 34, 5, 5, 41, 0)
s = 25: (0, 13, 17, 15, 20, 7, 11, 22, 5, 6, 29, 0)
s = 26: (0, 9, 34, 26, 16, 8, 14, 30, 7, 7, 15, 0)
s = 27: (0, 15, 28, 21, 24, 5, 11, 33, 7, 7, 21, 0)
s = 28: (0, 21, 13, 28, 28, 8, 16, 35, 7, 7, 17, 0)
s = 29: (0, 10, 15, 19, 36, 7, 18, 20, 6, 8, 38, 0)
s = 30: (0, 14, 30, 38, 28, 5, 14, 47, 8, 8, 30, 0)
s = 31: (0, 11, 28, 22, 18, 5, 12, 29, 7, 5, 29, 0)
s = 32: (0, 12, 40, 28, 16, 4, 18, 30, 7, 5, 20, 0)
s = 33: (0, 10, 20, 22, 25, 4, 12, 27, 8, 6, 20, 0)
s = 34: (0, 13, 40, 15, 25, 5, 14, 40, 6, 8, 29, 0)
s = 35: (0, 13, 19, 25, 25, 8, 19, 17, 5, 8, 28, 0)
s = 36: (0, 14, 21, 19, 26, 4, 25, 54, 9, 5, 29, 0)
s = 37: (0, 7, 23, 18, 15, 6, 22, 27, 6, 5, 18, 0)
s = 38: (0, 12, 15, 18, 14, 5, 19, 31, 8, 6, 22, 0)
s = 39: (0, 15, 28, 15, 30, 7, 32, 25, 6, 6, 28, 0)
s = 40: (0, 14, 34, 27, 17, 5, 19, 37, 10, 6, 39, 0)
s = 41: (0, 13, 26, 20, 39, 6, 29, 19, 5, 10, 14, 0)
s = 42: (0, 8, 21, 17, 28, 7, 16, 43, 4, 6, 17, 0)
s = 43: (0, 11, 15, 16, 26, 5, 11, 29, 6, 7, 29, 0)
s = 44: (0, 16, 14, 31, 30, 9, 16, 35, 5, 6, 40, 0)
s = 45: (0, 13, 42, 19, 25, 6, 22, 33, 8, 6, 27, 0)
s = 46: (0, 20, 35, 22, 31, 9, 17, 20, 5, 4, 36, 0)
s = 47: (0, 14, 26, 23, 27, 7, 18, 31, 6, 7, 16, 0)
s = 48: (0, 12, 19, 16, 31, 6, 24, 22, 5, 4, 21, 0)
s = 49: (0, 8, 26, 23, 14, 6, 14, 18, 4, 5, 24, 0)
s = 50: (0, 12, 38, 16, 43, 7, 21, 34, 6, 6, 25, 0)
s = 51: (0, 11, 24, 20, 17, 7, 19, 24, 7, 6, 22, 0)
s = 52: (0, 14, 29, 32, 33, 6, 16, 28, 8, 7, 35, 0)
s = 53: (0, 18, 23, 18, 36, 4, 21, 28, 8, 4, 42, 0)
s = 54: (0, 12, 27, 16, 17, 6, 23, 53, 6, 8, 15, 0)
s = 55: (0, 9, 30, 20, 27, 5, 20, 18, 5, 5, 20, 0)
s = 56: (0, 16, 21, 24, 26, 5, 22, 22, 5, 6, 33, 0)
s = 57: (0, 13, 19, 20, 18, 5, 22, 46, 8, 7, 20, 0)
s = 58: (0, 9, 18, 25, 19, 4, 29, 33, 5, 5, 26, 0)
s = 59: (0, 15, 20, 26, 14, 5, 14, 30, 8, 5, 22, 0)
s = 60: (0, 18, 21, 25, 36, 9, 14, 26, 4, 8, 30, 0)
s = 61: (0, 12, 19, 18, 15, 6, 17, 34, 7, 6, 19, 0)
s = 62: (0, 10, 26, 18, 22, 6, 16, 37, 7, 6, 35, 0)
s = 63: (0, 9, 24, 25, 28, 7, 20, 27, 10, 4, 31, 0)
s = 64: (0, 15, 28, 25, 32, 7, 22, 29, 4, 5, 16, 0)
s = 65: (0, 14, 30, 21, 19, 8, 19, 30, 5, 6, 21, 0)
s = 66: (0, 13, 31, 23, 25, 5, 20, 19, 7, 7, 31, 0)
s = 67: (0, 11, 25, 22, 22, 4, 12, 32, 7, 6, 20, 0)
s = 68: (0, 10, 20, 25, 22, 4, 24, 39, 5, 6, 22, 0)
s = 69: (0, 18, 32, 18, 19, 6, 26, 31, 9, 6, 16, 0)
s = 70: (0, 16, 32, 21, 27, 9, 26, 21, 10, 12, 19, 0)
s = 71: (0, 10, 23, 15, 22, 7, 13, 26, 11, 5, 22, 0)
s = 72: (0, 12, 20, 23, 33, 5, 16, 32, 8, 6, 21, 0)
s = 73: (0, 13, 25, 14, 26, 9, 21, 33, 7, 5, 15, 0)
s = 74: (0, 14, 27, 20, 21, 7, 18, 24, 6, 6, 30, 0)
s = 75: (0, 16, 26, 16, 19, 10, 24, 40, 7, 11, 40, 0)
s = 76: (0, 10, 27, 28, 23, 7, 17, 46, 5, 6, 28, 0)
s = 77: (0, 9, 17, 18, 29, 11, 15, 25, 6, 9, 24, 0)
s = 78: (0, 9, 22, 20, 29, 6, 30, 48, 4, 6, 22, 0)
s = 79: (0, 13, 27, 13, 22, 5, 17, 40, 6, 5, 14, 0)
s = 80: (0, 10, 37, 15, 20, 4, 20, 27, 6, 4, 30, 0)
s = 81: (0, 11, 20, 18, 25, 5, 11, 18, 6, 6, 42, 0)
s = 82: (0, 12, 22, 18, 19, 7, 13, 20, 5, 7, 27, 0)
s = 83: (0, 15, 28, 23, 34, 6, 25, 28, 5, 6, 22, 0)
s = 84: (0, 12, 15, 17, 27, 9, 11, 17, 6, 7, 28, 0)
s = 85: (0, 13, 22, 22, 16, 4, 15, 24, 5, 7, 24, 0)
s = 86: (0, 13, 15, 27, 26, 6, 18, 24, 5, 5, 22, 0)
s = 87: (0, 20, 34, 25, 35, 6, 20, 35, 6, 8, 20, 0)
s = 88: (0, 11, 16, 31, 24, 9, 25, 29, 5, 5, 27, 0)
s = 89: (0, 8, 23, 29, 14, 7, 12, 27, 5, 4, 34, 0)
s = 90: (0, 14, 24, 22, 32, 10, 24, 21, 6, 5, 14, 0)
s = 91: (0, 18, 23, 17, 16, 7, 21, 21, 7, 6, 38, 0)
s = 92: (0, 8, 15, 25, 26, 4, 20, 37, 6, 6, 17, 0)
s = 93: (0, 9, 25, 25, 24, 8, 26, 25, 7, 5, 23, 0)
s = 94: (0, 13, 20, 13, 21, 9, 20, 28, 5, 5, 25, 0)
s = 95: (0, 11, 39, 16, 19, 4, 17, 56, 5, 7, 18, 0)
s = 96: (0, 8, 19, 24, 26, 5, 18, 33, 6, 7, 31, 0)
s = 97: (0, 11, 26, 20, 13, 5, 19, 39, 5, 8, 18, 0)
s = 98: (0, 15, 30, 30, 20, 6, 21, 47, 5, 5, 22, 0)
s = 99: (0, 8, 45, 27, 25, 7, 17, 18, 8, 6, 16, 0)
s = 100: (0, 7, 17, 17, 17, 4, 17, 19, 4, 7, 25, 0)
s = 101: (0, 9, 13, 23, 25, 5, 18, 32, 5, 8, 18, 0)
s = 102: (0, 8, 46, 37, 18, 6, 17, 28, 10, 8, 35, 0)
s = 103: (0, 14, 26, 13, 17, 8, 14, 41, 5, 7, 15, 0)
s = 104: (0, 12, 24, 17, 41, 6, 26, 23, 6, 5, 15, 0)
s = 105: (0, 11, 20, 17, 17, 9, 20, 19, 7, 7, 18, 0)
s = 106: (0, 12, 24, 22, 22, 4, 23, 17, 5, 7, 33, 0)
s = 107: (0, 12, 22, 21, 24, 8, 18, 21, 9, 6, 16, 0)
s = 108: (0, 18, 29, 16, 21, 5, 12, 37, 5, 7, 17, 0)
s = 109: (0, 8, 16, 21, 32, 4, 22, 21, 7, 5, 14, 0)
s = 110: (0, 11, 22, 23, 26, 6, 17, 27, 8, 6, 39, 0)
